SYMBOL	log2FoldChange	padj	logFC.edgeR	PValue	logFC.limma-voom	adj.P.Val
AD000671.6	-0.031387185	0.901742686	-0.02460537	0.852497467	-0.047354353	0.858941531
ADA	-0.044417207	0.757739713	-0.037828903	0.599323739	-0.039040385	0.807169218
ADAL	0.120553807	0.592124066	0.127075072	0.319194843	0.119291872	0.662822735
ADAM10	-0.041834475	0.673540685	-0.035237964	0.52132595	-0.035013594	0.774148193
ADAM15	-0.091768783	0.253053261	-0.085348493	0.106421262	-0.086945339	0.341110401
ADAM17	0.058736064	0.582834113	0.065200558	0.280444918	0.065003413	0.589426233
ADAM19	-0.470365859	3.42E-07	-0.463257771	8.05E-09	-0.459141822	0.000843038
ADAM1A	0.004179479	0.990355936	0.010349398	0.948889616	0.006438081	0.989048121
ADAM22	0.045528963	0.723622853	0.052198748	0.444374038	0.054352118	0.695422508
ADAM8	0.003632261	0.983749314	0.009978949	0.88687846	0.003923314	0.987295067
ADAM9	-0.072880632	0.538646303	-0.066464061	0.333798344	-0.067470733	0.642819862
ADAMTS1	0.042323276	0.668912362	0.048968862	0.367853107	0.0496956	0.638779947
ADAMTS13	0.307175107	0.003463094	0.313701281	0.000295527	0.30876376	0.032384724
ADAMTS4	-0.242780868	0.020115031	-0.236071978	0.003497562	-0.23280323	0.07532439
ADAMTS7	0.143263854	0.09252188	0.149890471	0.01473153	0.147350881	0.143361032
ADAMTSL4	-0.076349071	0.376387085	-0.070080281	0.203955874	-0.071801254	0.479097506
ADAMTSL4-AS1	0.012122565	0.988295722	0.015376086	0.951984801	-0.022244469	0.979058409
ADAMTSL5	0.05150534	0.835341742	0.058344337	0.620835395	0.0495172	0.865399669
ADAP1	-0.147895526	0.513041414	-0.140848136	0.280968651	-0.125689585	0.629836451
ADAP2	-0.074751486	0.608824043	-0.067958807	0.414170841	-0.069818317	0.664622381
ADAR	-0.067547244	0.444174759	-0.060949949	0.247862367	-0.060643863	0.528910857
ADARB1	0.514053455	8.68E-16	0.520561549	6.74E-17	0.520999267	4.39E-05
ADAT1	0.177452631	0.149568928	0.184084491	0.032213831	0.17629715	0.241837616
ADAT2	0.233128698	0.240300128	0.23992038	0.070645237	0.246030388	0.289540002
ADAT3	0.000521427	0.997522629	0.007070959	0.932784619	-0.004530768	0.987380681
ADCK1	0.12413544	0.459273526	0.13072201	0.184883324	0.128363736	0.481797132
ADCK2	-0.129443038	0.113205856	-0.123030423	0.02923414	-0.124268078	0.182356331
ADCK5	0.139329873	0.236196163	0.145774474	0.068337639	0.145583897	0.276868956
ADCY1	-0.037167348	0.812469569	-0.030539427	0.687818551	-0.027910881	0.87985108
ADCY3	0.119805208	0.272407038	0.126206843	0.082495292	0.128553112	0.299422271
ADCY5	-0.794062456	5.49E-11	-0.787010206	2.39E-12	-0.776816303	6.54E-05
ADCY6	-0.121326376	0.076993812	-0.114719891	0.023474242	-0.114767131	0.160341215
ADCY7	-0.130400299	0.556351444	-0.124136033	0.324509598	-0.117240603	0.631882663
ADCY9	0.142849119	0.111305157	0.149382325	0.019873991	0.151309585	0.150924533
ADD1	0.010255109	0.934537779	0.016980053	0.752129726	0.018457422	0.884055587
ADD3	0.166542322	0.178946717	0.173122749	0.040455501	0.171874478	0.265725102
ADGRA2	-0.305576448	0.18032949	-0.299246668	0.059773912	-0.341575025	0.210086306
ADGRA3	0.02563767	0.80696064	0.032372477	0.545342347	0.033317357	0.773628455
ADGRB1	0.051190501	0.906157284	0.057548402	0.756897807	0.054442902	0.904470053
ADGRB2	0.263484688	0.045637522	0.27015894	0.005053258	0.261502787	0.099684033
ADGRE2	-0.318988887	0.000234079	-0.312093325	9.61E-06	-0.311250702	0.007899012
ADGRE5	-0.136279197	0.133245949	-0.129910723	0.033461167	-0.128368596	0.220369586
ADGRF2	-0.531175513	0.012812058	-0.524529689	0.001897128	-0.549205154	0.027590057
ADGRF4	-0.160964265	0.244549618	-0.154358551	0.097185675	-0.153451055	0.325879112
ADGRG1	-0.135555973	0.023337597	-0.128913155	0.00693888	-0.128754523	0.079062034
ADGRG3	0.018379144	0.96698856	0.02507393	0.903887608	0.02528164	0.960375919
ADGRL1	-0.038837203	0.700781927	-0.032388694	0.548621853	-0.034213012	0.765711109
ADH5	-0.002255048	0.988572975	0.004286533	0.952857867	0.004414882	0.985056682
ADHFE1	0.262552583	0.496406842	0.268264469	0.228234371	0.264495234	0.592875873
ADI1	0.061668136	0.713564894	0.067980937	0.415069139	0.061067073	0.757034922
ADIPOR1	-0.029149609	0.751598488	-0.022386389	0.640936515	-0.021654544	0.837288608
ADIPOR2	-0.101031961	0.166828944	-0.09443029	0.059652439	-0.094014498	0.256466747
ADIRF-AS1	-0.283554887	0.160102598	-0.276757451	0.054301877	-0.304320978	0.182461611
ADK	0.07269231	0.636905906	0.078814344	0.353302188	0.083064136	0.65405981
ADM	-0.406285858	0.015282657	-0.399336621	1.37E-05	-0.400893673	0.012181985
ADM2	-0.131993785	0.494347902	-0.126509456	0.279652392	-0.136519057	0.55055539
ADM5	-0.090901536	0.788020615	-0.084145789	0.60849848	-0.085004354	0.823328362
ADNP	-0.045811465	0.55480333	-0.039247605	0.419392851	-0.039223264	0.685150171
ADNP2	-0.105923426	0.219623852	-0.099253817	0.084135841	-0.098735663	0.328727702
ADO	0.052941699	0.663362509	0.059547201	0.36435814	0.059588107	0.65298338
ADORA1	0.240637168	0.375869424	0.247106176	0.140439176	0.247200203	0.409251493
ADORA2A	-0.598809128	0.010080363	-0.591765564	0.000520636	-0.586440303	0.032383879
ADORA2B	-0.305750198	0.219403304	-0.298716247	0.059188561	-0.292704824	0.268690355
ADPGK	0.091821877	0.206758407	0.09831052	0.051492741	0.098338131	0.238692975
ADPRHL1	0.311900928	0.243641253	0.318135586	0.065751114	0.302357396	0.383849616
ADPRHL2	-0.013270277	0.925539409	-0.006764175	0.912327135	-0.005308901	0.975666737
ADPRM	0.237584147	0.189456633	0.244008546	0.047484545	0.24766313	0.236652706
ADRA2B	0.160446329	0.500704874	0.16757353	0.233449868	0.187170831	0.483104285
ADRA2C	0.054357934	0.830002846	0.061419303	0.611000343	0.062618381	0.819731809
ADRM1	-0.126589075	0.140469836	-0.120397866	0.041128008	-0.122013474	0.229527273
ADSL	0.003074272	0.98378685	0.009470911	0.88747469	0.011706896	0.948476206
ADSS	0.051717139	0.626113568	0.058112846	0.326682447	0.058552442	0.62510075
ADSSL1	0.247766693	0.18230652	0.253935563	0.046246366	0.264174265	0.221205644
AEBP2	0.001511998	0.990355936	0.00825562	0.890100696	0.009299794	0.951209012
AEN	-0.001074603	0.99223322	0.005277956	0.922539537	0.003685122	0.983379453
AES	-0.096433506	0.370605283	-0.089670217	0.152009448	-0.089155585	0.444135927
AF011889.5	0.14685177	0.134121377	0.153902927	0.018686317	0.158001061	0.153688311
AF064858.8	-0.712274146	0.021363733	-0.703245217	0.001920442	-0.692042594	0.0746067
AF127936.9	0.179272991	0.56907312	0.185890565	0.29607494	0.182377786	0.614553891
AFAP1	-0.112865718	0.254622687	-0.105987067	0.090301296	-0.106064586	0.347413079
AFAP1-AS1	0.101895604	0.895210591	0.107292022	0.670632632	0.101931083	0.868362964
AFAP1L1	-0.1463655	0.039412667	-0.139986837	0.009776649	-0.13895078	0.117517
AFAP1L2	-0.110701754	0.686581273	-0.104411921	0.481217451	-0.094935603	0.77872971
AFDN	0.038236653	0.741678177	0.04480518	0.454127217	0.044613059	0.732162701
AFDN-AS1	0.040396512	0.893277877	0.046860291	0.739786544	0.046804528	0.886348825
AFF1	-0.105556055	0.363280522	-0.098969168	0.156185894	-0.097515682	0.468692173
AFF4	-0.030314213	0.83028873	-0.023903514	0.724437705	-0.024003829	0.889453534
AFG3L1P	-0.003349613	0.987553967	0.003364252	0.962580741	-0.010339167	0.96939214
AFG3L2	-0.027314378	0.804541822	-0.02085486	0.705878055	-0.022321318	0.857575175
AFMID	0.11152416	0.417943776	0.118178449	0.164917714	0.118004965	0.468692173
AFTPH	0.028585254	0.844333329	0.035098728	0.627330097	0.036183632	0.827629824
AGA	0.183947536	0.202902272	0.190024914	0.059044635	0.198502945	0.26298969
AGAP1	-0.025291257	0.871604029	-0.018602772	0.789780369	-0.018587264	0.921143641
AGAP11	-0.088551347	0.681265099	-0.081700913	0.4947693	-0.093242744	0.705577574
AGAP12P	0.128876538	0.697924658	0.135401663	0.443354085	0.110973114	0.791908122
AGAP13P	-0.001814082	0.994240464	0.004717708	0.978615703	0.00796496	0.986343148
AGAP2	-0.074378592	0.464174415	-0.067892743	0.260811626	-0.071615102	0.517570261
AGAP3	-0.039592137	0.755378171	-0.032958265	0.60861195	-0.034758333	0.810532012
AGAP4	0.112182007	0.493179336	0.118509042	0.233542769	0.117397447	0.542725005
AGAP5	-0.075580315	0.734036296	-0.069017876	0.560707576	-0.067975812	0.791124718
AGAP6	0.022151993	0.907505024	0.029006608	0.736634897	0.020711059	0.927022965
AGAP9	0.085222192	0.650516537	0.091592491	0.374004621	0.076630013	0.748485603
AGBL5	-0.126021713	0.087471825	-0.119253144	0.021706183	-0.118394202	0.161360417
AGER	-0.244748226	0.30241863	-0.23782756	0.119370889	-0.266764306	0.311880703
AGFG1	-0.099003608	0.188183598	-0.092464462	0.082897292	-0.092304946	0.304921814
AGFG2	0.122262942	0.490190157	0.128909295	0.206510532	0.124323127	0.532394193
AGGF1	0.225111187	0.000988318	0.231409762	0.000100309	0.232370353	0.014826621
AGK	0.041360259	0.926945216	0.045561024	0.748738344	0.037443888	0.92609156
AGL	-0.014972131	0.915467525	-0.008220515	0.893160069	-0.008664052	0.960081075
AGO1	-0.105021763	0.197647689	-0.098303429	0.067758222	-0.098010906	0.286494463
AGO2	-0.162314649	0.080783694	-0.15562202	0.016967694	-0.154769167	0.162683046
AGO3	0.082120226	0.47068497	0.088626395	0.192916015	0.08947229	0.476065307
AGO4	0.050932089	0.638975296	0.05720593	0.359000673	0.058311611	0.640177206
AGPAT1	-0.082513108	0.611217509	-0.075695868	0.394075546	-0.071530782	0.70944865
AGPAT2	-0.008021766	0.958122424	-0.001194402	0.982586658	0.001046466	0.995934286
AGPAT3	0.111418442	0.796551941	0.119044102	0.591331293	0.135213715	0.785997873
AGPAT4	-0.041264952	0.812926044	-0.034923011	0.68905288	-0.033798913	0.865528727
AGPAT5	-0.071571189	0.430086784	-0.065131871	0.247984226	-0.064687608	0.549675986
AGPS	0.003763314	0.975486991	0.010246789	0.856327013	0.011247485	0.934625798
AGRN	0.036935795	0.774281001	0.043394081	0.489034586	0.04336794	0.759065295
AGT	-0.255865074	0.113502415	-0.249428568	0.03037713	-0.250519522	0.178406037
AGTPBP1	0.198585558	0.119699138	0.204601702	0.025160646	0.207667744	0.212114009
AGTRAP	-0.094470905	0.348210455	-0.087796935	0.175763562	-0.089341323	0.422578394
AGXT	-0.272336884	0.192597189	-0.2646504	0.008427141	-0.2580768	0.141514671
AHCTF1	0.009724873	0.954041073	0.01611057	0.825093816	0.017684978	0.927978358
AHCY	-0.045396586	0.520146482	-0.038853086	0.397408334	-0.038732618	0.647568892
AHCYL1	-0.03656498	0.668912362	-0.03007506	0.538612369	-0.0302147	0.767323006
AHCYL2	-0.075618247	0.570986607	-0.068716419	0.356401578	-0.064799476	0.665317738
AHDC1	-0.072092592	0.49256194	-0.065539303	0.278835472	-0.064622431	0.587399742
AHI1	0.207535997	0.065819062	0.213799059	0.012289973	0.215791266	0.120921959
AHNAK	-0.048271194	0.712355081	-0.041716019	0.545799764	-0.041739024	0.790284911
AHNAK2	0.43172383	0.006923428	0.43742264	0.000566334	0.443836491	0.043559703
AHRR	-0.091876519	0.260887073	-0.085284076	0.108543001	-0.086320961	0.345660969
AHSA1	-0.128967566	0.12852393	-0.122682318	0.035793342	-0.123441905	0.215491859
AHSA2	0.096278251	0.463544819	0.102423339	0.185488832	0.094498994	0.553791969
AIDA	0.205143692	0.005405773	0.211394478	0.000454984	0.212337476	0.030362291
AIF1L	-0.029799554	0.73730233	-0.023189679	0.625342739	-0.023241286	0.817400638
AIFM1	-0.01413109	0.911451501	-0.0077451	0.895693964	-0.008057123	0.956944844
AIM1	-0.358041414	1.61E-05	-0.351097279	1.36E-06	-0.348308776	0.003755692
AIM1L	-0.08134303	0.323290361	-0.074893417	0.161182363	-0.075189165	0.434329377
AIMP1	0.008194241	0.959768428	0.014496472	0.83887014	0.01539197	0.934229847
AIMP2	0.019058088	0.917923339	0.025431244	0.750516867	0.027019721	0.894621298
AIP	-0.040508057	0.787944609	-0.033951344	0.639392684	-0.033747806	0.845714104
AJAP1	-0.22476093	0.119028997	-0.218577382	0.032450527	-0.238272124	0.172755751
AJUBA	-0.253843051	0.000353415	-0.247384758	3.72E-05	-0.248377938	0.011781261
AK1	0.065555016	0.700781927	0.071752194	0.432523971	0.074850628	0.686870249
AK2	-0.005943704	0.967663297	0.000374137	0.996211877	0.001295133	0.994630655
AK3	0.147394923	0.524191173	0.153405661	0.266575112	0.156986624	0.581061909
AK4	-0.135329367	0.132579893	-0.128284706	0.033405445	-0.125676001	0.225028818
AK4P1	-0.139042477	0.409468788	-0.132712865	0.200303291	-0.140351763	0.435968932
AK4P3	-0.265307269	0.096347059	-0.258829367	0.023574754	-0.261608322	0.1333226
AK7	-0.147258326	0.035761658	-0.14058439	0.008230026	-0.139231634	0.104997675
AK9	0.051131951	0.855963529	0.057397106	0.666447979	0.05880411	0.851693575
AKAP1	0.060743935	0.56981682	0.067603341	0.240370976	0.069373703	0.525146298
AKAP10	-0.112263503	0.164384604	-0.105686114	0.061051741	-0.105822149	0.276791891
AKAP11	0.120629023	0.293521593	0.127318626	0.090235454	0.130775166	0.328727702
AKAP12	-0.47877199	0.064121501	-0.472025771	0.010865135	-0.480383448	0.14350981
AKAP13	-0.044858828	0.732851219	-0.037830617	0.556220362	-0.035029668	0.818434019
AKAP14	0.022298921	0.95070465	0.02868487	0.846596569	0.028984178	0.938904152
AKAP17A	-0.096649679	0.468497128	-0.090116664	0.264023454	-0.101946285	0.488224396
AKAP5	-0.071950575	0.656363025	-0.065707969	0.460709262	-0.062430285	0.749448149
AKAP7	0.081584903	0.767424398	0.088049284	0.507771198	0.079378688	0.797619098
AKAP8	-0.141151095	0.036633811	-0.134559243	0.009768588	-0.133899501	0.108194362
AKAP8L	-0.0725035	0.438538756	-0.066219188	0.253090696	-0.064471933	0.570402089
AKAP9	0.027317444	0.856705644	0.033952794	0.62661544	0.034770215	0.831314027
AKIP1	0.001367539	0.993153506	0.008012908	0.923745438	0.005049514	0.985056682
AKIRIN1	-0.045748978	0.681309548	-0.039314651	0.50574178	-0.041159494	0.748603987
AKIRIN2	-0.079550276	0.493312671	-0.073119137	0.262245832	-0.075208183	0.562256863
AKNA	-0.043022546	0.774447455	-0.036822518	0.617540167	-0.039681811	0.822487893
AKNAD1	0.120365857	0.728181976	0.127443964	0.449201408	0.12606056	0.730179453
AKR1A1	-0.104904732	0.211365841	-0.098347345	0.078964168	-0.098191971	0.308665315
AKR1B1	-0.316693979	2.76E-07	-0.31055501	2.79E-08	-0.310863632	0.000787025
AKR1B10	-0.673333621	4.68E-16	-0.66679585	2.39E-16	-0.660977989	1.73E-05
AKR1B15	-0.403743301	0.119427946	-0.397364902	0.01794509	-0.394432348	0.130532626
AKR7A2	0.073836219	0.554704041	0.080824196	0.234205558	0.083886328	0.5290074
AKR7L	-0.257026501	0.272430862	-0.250708076	0.093754746	-0.250801432	0.343739235
AKT1	0.038252553	0.666659612	0.044964594	0.363139477	0.045513917	0.636680384
AKT1S1	-0.077563173	0.594537821	-0.07071437	0.347992684	-0.073379735	0.647904962
AKT2	-0.031157918	0.70577296	-0.024606779	0.610962801	-0.025039974	0.810448138
AKT3	-0.842027851	0.116103905	-0.839713985	0.002776928	-0.901987462	0.076320511
AKTIP	-0.001604856	0.99269025	0.004408412	0.96109433	0.007528587	0.978085814
AL021546.6	0.055291827	0.565605805	0.061705782	0.245468968	0.060066471	0.55036888
AL078471.5	0.095475693	0.605410399	0.102052853	0.311792395	0.096421841	0.637223032
AL133493.2	0.090557335	0.471651345	0.097149534	0.182723375	0.097884009	0.492626864
AL136419.6	-0.062534468	0.67989494	-0.05646066	0.496992739	-0.058950822	0.735400593
AL157871.2	0.147831501	0.629017381	0.154029072	0.350570054	0.147850449	0.671342167
AL162151.3	-0.021887262	0.927047008	-0.016023454	0.879965171	0.004861769	0.988661367
AL163953.3	0.118165036	0.63387899	0.124739652	0.363765769	0.122742972	0.659909877
AL928654.7	0.004711787	0.979130989	0.01100101	0.88430359	0.00986658	0.963550471
ALAD	-0.074193576	0.33536888	-0.067619184	0.191297416	-0.067373235	0.470180791
ALAS1	-0.001177344	0.991826632	0.00528058	0.929581732	0.00550544	0.972361948
ALDH16A1	-0.115353888	0.175367817	-0.109005726	0.056220704	-0.111426185	0.251774947
ALDH18A1	-0.093873568	0.229670517	-0.087068915	0.091058437	-0.086637598	0.325087346
ALDH1B1	-0.110652238	0.308982154	-0.103660329	0.126157327	-0.099910568	0.425313885
ALDH1L2	0.12211932	0.782591862	0.12634169	0.433434004	0.100308105	0.78227185
ALDH2	-0.256124166	2.91E-06	-0.249913535	8.16E-07	-0.249186719	0.002311919
ALDH3A2	0.185367477	0.052548749	0.191797035	0.007219104	0.193459579	0.116961593
ALDH3B1	-0.323366356	2.46E-07	-0.316763511	1.32E-08	-0.317304706	0.000787025
ALDH3B2	-0.2541236	0.002695361	-0.247804191	0.000230638	-0.250198403	0.01933817
ALDH4A1	0.056766965	0.638956032	0.063009182	0.32671936	0.0602368	0.654290467
ALDH5A1	0.015894037	0.921131191	0.022890109	0.734426981	0.025719183	0.875949889
ALDH6A1	-0.07777941	0.367985212	-0.071082334	0.178574158	-0.070583407	0.464854019
ALDH7A1	-0.139116577	0.029434388	-0.132668117	0.009344721	-0.132806744	0.100978084
ALDH9A1	-0.013611323	0.91940187	-0.007078422	0.901157557	-0.006260877	0.96797836
ALDOA	-0.139884638	0.038153381	-0.133213143	0.010155132	-0.133358942	0.079062034
ALDOC	-0.128944828	0.263299159	-0.121924233	0.08549849	-0.118964926	0.350344506
ALG1	-0.073503026	0.473026335	-0.066879883	0.27848268	-0.066937803	0.552523589
ALG10	0.048825484	0.690246844	0.055330902	0.404241227	0.057020744	0.662864103
ALG10B	0.20079563	0.201297466	0.207480688	0.051221161	0.198428054	0.302302011
ALG11	0.07943488	0.456297943	0.086055889	0.180648324	0.085214447	0.472845402
ALG12	0.022237798	0.887254134	0.028743126	0.691638824	0.028058314	0.859858212
ALG13	-0.06155831	0.650293027	-0.055056417	0.464374104	-0.055337342	0.722611661
ALG14	-0.035743784	0.889531358	-0.028801384	0.813900286	-0.027963382	0.925827924
ALG2	0.015004732	0.938147162	0.021480435	0.795530428	0.02358536	0.911790252
ALG3	-0.103073566	0.186967033	-0.096298939	0.065217191	-0.095159397	0.279969515
ALG5	-0.053885549	0.743410126	-0.047527558	0.575951057	-0.040385603	0.836263327
ALG6	0.17112993	0.064573038	0.177809495	0.008671982	0.179671449	0.106969782
ALG8	0.053464861	0.681619505	0.060502381	0.358058342	0.065257157	0.631400682
ALG9	-0.075762134	0.392291553	-0.069156258	0.210024236	-0.068329691	0.4953855
ALKBH1	0.035292061	0.787566982	0.041689212	0.54570531	0.044122877	0.753110849
ALKBH2	-0.035468619	0.813723002	-0.028999073	0.690366582	-0.02683741	0.876983677
ALKBH4	-0.082971795	0.546473644	-0.076617898	0.344336993	-0.076102709	0.62006219
ALKBH5	-0.101556316	0.271366662	-0.09490864	0.095236081	-0.095006167	0.344130685
ALKBH6	-0.103911426	0.372384853	-0.097225195	0.185546966	-0.101347216	0.440857072
ALKBH7	-0.021846332	0.873553162	-0.015517956	0.808482974	-0.018164791	0.908902787
ALKBH8	0.055666068	0.801032828	0.061887955	0.588755416	0.072665546	0.77464579
ALMS1	0.020316808	0.89231561	0.026759577	0.702008491	0.027812973	0.866228882
ALMS1-IT1	-0.288911703	0.340053163	-0.281730661	0.149980124	-0.326645718	0.345602242
ALOX12-AS1	0.236044533	0.459476203	0.241539444	0.202034393	0.269317656	0.456149908
ALOX12P2	-0.082697589	0.765817155	-0.076357214	0.576305216	-0.073026026	0.810300764
ALOX15	-0.214243518	0.524406326	-0.206746645	0.253590935	-0.199824184	0.572931235
ALOX5	-0.744816911	0.633438333	-0.742744703	0.176552571	-0.288642025	0.842715072
ALPK1	0.11242761	0.404219781	0.118823858	0.163012794	0.118886332	0.44414859
ALPK3	-0.211719873	0.012498454	-0.204790182	0.001145352	-0.202479529	0.053936665
ALPL	-0.50177251	4.82E-10	-0.495237292	6.09E-11	-0.498625142	0.000137246
ALPP	-0.51076954	0.013678874	-0.504209786	0.00100197	-0.512855652	0.032936857
ALPPL2	-0.233289297	0.07759668	-0.226345935	0.015814198	-0.22275779	0.144602981
