SYMBOL	log2FoldChange	padj	logFC.edgeR	PValue	logFC.limma-voom	adj.P.Val
AC009404.2	-0.592804965	2.67E-09	-0.582866358	6.64E-09	-0.578270611	3.94E-05
AC009413.2	-0.156136074	0.858027167	-0.147773423	0.865042393	-0.195313151	0.774215111
AC009477.7	1.158459724	0.264492067	1.114608524	0.073163273	1.168540003	0.171525046
AC009487.6	-0.292038854	0.026140024	-0.282824957	0.019851224	-0.275210919	0.066876292
AC009495.2	1.078267937	0.07443955	1.076330216	0.013176948	1.056262949	0.049594071
AC009501.4	0.106486205	0.861939445	0.11486196	0.791384013	-0.014870814	0.980946088
AC009502.4	-0.624467723	0.044753445	-0.612126482	0.008048024	-0.603812652	0.040004872
AC009505.2	-0.490654722	0.034632633	-0.48122673	0.024679219	-0.47992499	0.073603768
AC009506.1	0.74043605	0.028982884	0.747058298	0.004117462	0.754889035	0.022446786
AC009948.5	0.286464556	0.002264936	0.296431365	0.000873033	0.302045405	0.004356523
AC009948.7	0.564592492	0.500899139	0.562016878	0.288305678	0.764239195	0.25550652
AC009961.3	-0.078457824	0.902531502	-0.071831569	0.888995882	-0.035858259	0.949052371
AC010148.1	-1.435192132	0.090858926	-1.395370342	0.020645443	-1.350899056	0.069048133
AC010226.4	0.547738316	0.439615913	0.543505516	0.242619722	0.487052284	0.443234775
AC010468.1	0.00180062	0.99022666	0.011648214	0.914580987	0.012029597	0.931678569
AC010525.5	-1.599699237	0.153716605	-1.568101715	0.028575787	-1.586890859	0.104985327
AC010547.9	-0.018032256	0.903124713	-0.008702197	0.937327985	-0.007043711	0.962464657
AC010642.1	0.189157563	0.01878102	0.199234214	0.008856988	0.191945871	0.028740677
AC010646.3	-0.005019813	0.962539642	0.004465898	0.948257763	0.004844265	0.961994341
AC010745.2	-1.482762937	0.238971901	-1.42560125	0.09198271	-1.153590143	0.277567973
AC010745.4	-2.194478975	0.037859846	-2.112505221	0.00463146	-1.945852435	0.040934417
AC010761.10	-1.367117636	0.172506887	-1.337081934	0.040661223	-1.455611328	0.076979218
AC010761.6	-0.064637032	0.956179783	-0.043189128	1	-0.016426591	0.98441564
AC010761.8	-0.325365494	0.5789559	-0.315311589	0.302089083	-0.237485662	0.596383074
AC010761.9	-0.463092683	0.626735997	-0.452464512	0.492544536	-0.401436565	0.695175615
AC010878.3	0.991307043	0.401371281	0.984171758	0.207683764	0.983373136	0.362934517
AC010883.5	-0.121649793	0.88660361	-0.120338198	0.868087219	-0.128659347	0.840436315
AC010884.1	0.057107246	0.966641127	0.078889023	1	0.116547556	0.906955384
AC010894.3	0.73338079	0.01255667	0.739641552	0.002177769	0.708962575	0.018418105
AC010894.5	0.32070835	0.624772998	0.329368849	0.462834744	0.343162837	0.586932281
AC010900.2	0.035856839	0.978454762	0.046871031	1	0.324316652	0.768824524
AC010969.1	-0.928148171	0.372587834	-0.895067255	0.18422199	-1.115323799	0.228447213
AC010976.2	0.014367465	0.989205435	0.02322128	1	0.133954643	0.886506107
AC011298.2	1.843200388	0.087900201	1.81468906	0.004473684	1.683851199	0.033069502
AC011330.13	0.036386068	0.952702013	0.050793933	0.960349352	0.012314777	0.980906942
AC011330.5	-0.092743127	0.947020713	-0.076378982	0.898270529	-0.054356924	0.952609581
AC011380.9	0.0769864	0.619867091	0.087519195	0.45723482	0.079048947	0.591397112
AC011530.4	0.297037109	0.012020386	0.306526191	0.00591515	0.307904344	0.016172631
AC011558.5	0.515548593	0.594862026	0.508228914	0.482087984	0.592067994	0.511913658
AC012066.1	-0.53507472	0.458733778	-0.516694702	0.314716791	-1.180790089	0.129303597
AC012146.7	0.794366467	0.006706898	0.801858552	0.001159623	0.765444108	0.014497124
AC012314.8	-0.447177429	0.650984159	-0.434366463	0.540848986	-0.223513076	0.810526626
AC012358.7	1.241393238	0.261254539	1.232266682	0.141325605	1.182065845	0.268049839
AC012358.8	0.66058283	0.001437732	0.669472897	0.000243169	0.681708164	0.002779628
AC012360.4	-0.417097923	0.721165648	-0.415351496	0.623956483	-0.527842358	0.553199085
AC012363.4	0.111538857	0.680107948	0.121283787	0.539789538	0.126743777	0.605031299
AC012442.5	-0.414711686	0.659260739	-0.382080661	0.512346864	-0.241253594	0.736728598
AC012501.2	-0.010341415	0.989630866	-0.002259949	1	0.138108217	0.853662454
AC012501.3	-0.664727125	0.035638103	-0.653284759	0.00684604	-0.658799181	0.031420399
AC012506.3	0.223965295	0.736984146	0.231663839	0.599090653	0.232853763	0.664431061
AC012506.4	-0.700196766	0.360808587	-0.667761264	0.138942232	-0.713168084	0.222216544
AC012531.25	0.524976784	0.414900538	0.530842511	0.230091508	0.457505389	0.43501932
AC013264.2	0.227752495	0.811006679	0.253808508	0.755893945	0.200126047	0.791329796
AC013460.1	-0.387815055	0.437667325	-0.368429391	0.274060225	-0.401228623	0.370963815
AC013461.1	-0.105005816	0.366646418	-0.094831508	0.311921726	-0.093689922	0.409073345
AC015688.3	-0.372411289	3.32E-08	-0.362968307	2.74E-08	-0.361541496	7.05E-05
AC015691.13	-0.212889619	0.113067833	-0.203227831	0.087833958	-0.210959609	0.132460086
AC015971.2	0.843226062	0.016645368	0.851458854	0.004081588	0.787251524	0.03520391
AC016292.3	-0.026586294	0.918273005	-0.017508353	0.944375509	-0.020990087	0.922790601
AC016629.7	-0.125032473	0.772775482	-0.116025107	0.68950919	-0.119320129	0.742960619
AC016700.6	-0.202406167	0.792621491	-0.198031252	0.728745197	-0.238507223	0.680086771
AC016710.1	0.57086607	0.332234057	0.579253031	0.187420034	0.543196648	0.327215923
AC016722.4	-0.110679836	0.907014991	-0.108154696	0.884872862	-0.066275225	0.933997369
AC016734.2	-0.040314105	0.59534772	-0.030738136	0.597692863	-0.032213313	0.650028965
AC016735.2	-0.901516477	1.81E-07	-0.891490585	5.47E-08	-0.89680835	5.55E-05
AC016738.3	-0.34146957	0.453367894	-0.329087886	0.295238857	-0.298783446	0.443208518
AC016738.4	-0.943630418	0.228440802	-0.916719911	0.117168945	-1.193561036	0.171340039
AC016739.2	-0.1483009	0.208678927	-0.138816262	0.166686353	-0.136019391	0.258994376
AC016747.3	0.237844656	0.002817791	0.247559367	0.001241402	0.245447906	0.004584184
AC016757.3	0.940779298	0.37894106	0.922044911	0.207927491	0.983501001	0.263968905
AC016768.1	0.098050757	0.909973233	0.10489161	0.870457398	0.107259256	0.859433869
AC017074.2	0.048850541	0.948193025	0.052082294	0.891658535	0.00554901	0.992978504
AC017116.11	0.040965826	0.959268554	0.056837853	0.956472501	0.11664823	0.849599599
AC018462.2	1.00618447	0.275553173	0.988139189	0.101119567	0.910520716	0.210848731
AC018463.4	0.214670762	0.458992274	0.22415966	0.309078047	0.253529516	0.345875907
AC018641.7	-0.030426811	0.960296796	-0.021552565	0.932958209	-0.125590462	0.830154894
AC018647.3	0.540080539	0.074959879	0.549582982	0.022759738	0.534546091	0.06900895
AC018738.2	-0.119132602	0.481149085	-0.109185714	0.428407555	-0.115288469	0.494333105
AC018755.16	0.067035624	0.830090057	0.076677031	0.708852668	0.086195424	0.74395577
AC018766.6	-0.115102077	0.935471023	-0.099189258	0.939111052	0.093582779	0.94150332
AC018804.6	-0.035109658	0.960942986	-0.026955323	1	-0.02618702	0.969714399
AC018816.3	-0.616324936	0.472477981	-0.603500693	0.322007023	-0.873154207	0.232326869
AC018865.5	-0.639971106	0.143804591	-0.634930094	0.044900867	-0.668012701	0.079707295
AC018890.6	-0.359733104	0.004647929	-0.349369413	0.003647763	-0.362850185	0.008450141
AC019097.7	-0.202624306	0.234261886	-0.193324035	0.178609449	-0.191087525	0.249144179
AC022007.5	-0.247121936	0.640717283	-0.233170102	0.536397761	-0.133899313	0.808923967
AC022154.7	0.369996569	0.610689683	0.362381262	0.413027174	0.228117007	0.709619319
AC022182.2	-0.651186594	0.53500265	-0.642913024	0.465577506	-1.112960161	0.262065799
AC022201.5	0.089620797	0.933022308	0.095970126	1	0.082772043	0.91984347
AC022210.2	0.037882735	0.943692961	0.044936844	0.878135847	0.028042696	0.95022433
AC023347.1	0.234613401	0.304226451	0.242576981	0.148573743	0.231481538	0.251224886
AC024560.3	0.325373738	0.065535927	0.334507156	0.033940493	0.337868514	0.069143937
AC024592.12	0.049724629	0.581629448	0.059281963	0.363368304	0.053321698	0.512755232
AC024592.9	0.159900439	0.571308655	0.169209606	0.431762487	0.173417531	0.512655676
AC025165.8	-0.216695053	0.798120579	-0.20351778	0.747340575	0.029713694	0.976083852
AC025171.1	1.520287609	4.02E-06	1.528995425	8.76E-08	1.590520994	0.000213668
AC025263.3	0.738762277	0.000221069	0.748306545	4.08E-05	0.756060623	0.001367682
AC025335.1	-0.329983605	0.031457961	-0.320088384	0.020361335	-0.311134759	0.05887965
AC025442.3	1.166279549	0.345484945	1.128228344	0.155777733	0.657651687	0.54243052
AC026202.3	-0.524425434	0.386557365	-0.509059772	0.235404534	-0.448346024	0.419685585
AC026271.5	0.039364053	0.759522335	0.049226733	0.597678774	0.048616512	0.661464607
AC026471.6	-0.079845573	0.897630275	-0.067816403	0.859727801	-0.077336798	0.875738685
AC027601.1	-0.198034214	0.794859363	-0.189875933	0.741440657	-0.121874656	0.852613178
AC027612.1	-0.300218747	0.057633352	-0.290665884	0.036894848	-0.294964336	0.06486984
AC027612.4	-0.432854635	0.708802921	-0.404722404	0.573752581	-0.291858743	0.743643832
AC027612.6	-0.007059012	0.977073571	0.002791474	0.973753164	-0.020331664	0.924351762
AC034220.3	1.083495184	0.000320508	1.093186695	1.06E-05	1.074666529	0.001271576
AC034243.1	1.08125693	0.216018971	1.0670745	0.07531092	0.709469193	0.355270748
AC037445.1	-0.221695592	0.867518473	-0.201153886	0.777173211	-0.52255913	0.632355707
AC037459.4	-0.53003173	4.53E-13	-0.520562802	6.08E-13	-0.521214128	4.04E-06
AC046143.3	0.619233598	0.493200361	0.601202325	0.279257324	0.394432552	0.628858825
AC053503.4	1.905975106	1.18E-05	1.907872928	6.97E-07	1.805472108	0.001687447
AC055764.1	0.294380687	0.820661386	0.33857762	0.773529994	0.167059998	0.871683099
AC060834.2	-1.018659772	0.092385934	-1.002930408	0.03080435	-0.990713774	0.078420868
AC062017.1	0.976442191	0.129637672	0.977715366	0.041841666	1.043722551	0.103004606
AC062028.1	0.285647126	0.691060824	0.297727832	0.576382489	0.25001242	0.690118635
AC062029.1	0.934588381	1.05E-05	0.943128063	2.26E-06	0.946658995	0.000465116
AC063961.1	0.271722891	0.801602967	0.284221489	0.771061664	0.333663295	0.727154577
AC063976.3	0.527713543	0.051413921	0.536308098	0.013460233	0.53295164	0.041131368
AC064850.4	-0.158262852	0.869711186	-0.14366032	0.809637338	-0.137622482	0.85987541
AC064852.4	0.367875616	0.625033884	0.377920295	0.456186542	0.337335023	0.592994957
AC067956.1	-1.393798698	1.36E-09	-1.381530608	1.48E-11	-1.383444867	2.37E-05
AC068134.10	0.29157578	0.20515175	0.301973194	0.090206891	0.306977049	0.12584317
AC068134.6	-0.103152124	0.83442096	-0.092387326	0.755983577	-0.083526373	0.857870045
AC068134.8	0.660773503	0.427761624	0.659650952	0.253312086	0.727492598	0.326697483
AC068282.3	0.443273365	0.007098685	0.452784027	0.002001142	0.456047581	0.008567372
AC068499.10	1.26952446	0.005856971	1.273357585	0.00072729	1.187130935	0.021328856
AC068522.4	0.001906827	0.998078036	0.007919481	1	0.043630143	0.954345147
AC068533.7	-0.141119888	0.14343142	-0.131534649	0.11611626	-0.128800604	0.172156777
AC068538.4	-1.505245373	0.001708743	-1.483669961	4.10E-05	-1.557990784	0.003141229
AC068580.5	-0.190671029	0.848914771	-0.177504414	0.832131716	-0.082714872	0.915407413
AC068580.6	0.387318152	0.50530627	0.394108962	0.327875996	0.441085119	0.414790599
AC068831.10	-0.199510695	0.681777955	-0.191279354	0.565559091	-0.207674124	0.633389765
AC068831.15	2.173543703	0.001228212	2.156847791	9.17E-05	2.99047143	0.003225035
AC068831.16	-1.472651521	0.028886234	-1.46425096	0.004386426	-1.505685869	0.025664456
AC068831.17	0.212365449	0.81856696	0.220772292	0.738406319	0.558864748	0.4232607
AC068831.6	-0.927575939	0.230196005	-0.909079536	0.124588272	-1.051329134	0.154667629
AC069368.3	0.051267357	0.774992735	0.061732973	0.628381202	0.053354382	0.745998954
AC072052.7	0.614604935	0.61277436	0.631606629	0.467309039	0.415389781	0.678154812
AC072061.2	-0.756454081	0.419508021	-0.73469196	0.203119171	-0.646160265	0.389017683
AC072062.1	-0.289439074	0.818045422	-0.270821533	0.760583733	-0.363537878	0.722657169
AC073046.25	-1.272869375	9.67E-10	-1.26279781	1.71E-09	-1.258453201	7.25E-05
AC073052.1	-0.974437318	0.238307667	-0.954075791	0.089416723	-0.970783869	0.179021211
AC073063.10	0.502368697	0.706071971	0.486183147	0.617271879	0.381288742	0.754347836
AC073072.5	-1.196851855	0.12315328	-1.169935052	0.026719072	-1.062256328	0.107157287
AC073254.1	1.68146269	0.010297685	1.675231655	0.000805042	1.627291402	0.013545899
AC073283.4	0.570197979	0.080863803	0.578257608	0.02904278	0.563284575	0.086133431
AC073333.8	0.524851181	0.252166541	0.53155657	0.116043976	0.576272608	0.168301214
AC073342.12	0.257241659	0.595867913	0.261887691	0.409043501	0.256757514	0.505346431
AC073343.13	0.783298429	0.210638393	0.78657994	0.049501792	0.823762905	0.111588283
AC073415.2	1.246728402	0.175281458	1.239633558	0.051107458	1.15463361	0.13765246
AC073869.2	-0.689224555	0.523035614	-0.690436144	0.35105814	-1.091214062	0.232034834
AC074011.2	-0.603712357	0.254276101	-0.593139798	0.12274949	-0.589643967	0.211245443
AC074117.10	0.20906054	0.076543656	0.218869393	0.038059352	0.201702325	0.112336535
AC074212.5	-0.143651933	0.450007219	-0.134266197	0.375768122	-0.129603648	0.497191046
AC074212.6	0.688005732	0.006931235	0.695711271	0.001615797	0.661609269	0.015754159
AC074286.1	0.227960766	0.01050783	0.237616345	0.004217394	0.242878578	0.011747987
AC074289.1	-0.439823748	0.476282463	-0.436817558	0.285380019	-0.434822231	0.377580417
AC078883.3	-0.691152143	0.141292701	-0.678905472	0.068032027	-0.723218851	0.139673883
AC078883.4	-1.265774602	0.011475959	-1.251052017	0.002028625	-1.160706081	0.030926488
AC078899.1	0.068498842	0.863690425	0.078706824	0.767364718	0.092974387	0.769395107
AC079135.1	0.269870238	0.284326733	0.279417412	0.164478254	0.225746067	0.350838502
AC079250.1	-0.051137324	0.678327377	-0.041649299	0.654852935	-0.055426998	0.648327875
AC079305.10	-0.650410987	0.321485538	-0.625085275	0.180608529	-0.689783809	0.298534167
AC079305.8	0.979334482	0.073589859	0.982535365	0.028804117	0.96856912	0.076824979
AC079586.1	0.694306996	0.24170903	0.698658133	0.114852536	0.721283222	0.193765853
AC079742.4	0.743888047	0.221691748	0.748376042	0.109817053	0.608452567	0.355068644
AC079776.3	-1.215126212	4.19E-08	-1.203377763	2.09E-10	-1.194947974	1.72E-05
AC079779.4	-0.948261154	0.183278019	-0.943875625	0.041168306	-0.935407518	0.07967884
AC079779.5	-1.699972231	0.001154062	-1.682455459	2.11E-05	-1.625473786	0.003010076
AC079807.2	0.229795021	0.620332266	0.238296475	0.438141489	0.249891092	0.526315559
AC079807.4	0.413819034	0.467466834	0.425405131	0.299799622	0.262931945	0.65771074
AC079922.3	0.440296092	0.70567792	0.459902074	0.580078908	0.727525934	0.483718614
AC083843.4	1.132094662	0.04457351	1.133333837	0.002683079	1.10039254	0.026638421
AC083873.4	-0.109757854	0.469903364	-0.100108175	0.408022771	-0.100374207	0.472797845
AC083884.8	-0.969202114	3.39E-05	-0.958477843	9.89E-06	-0.940488531	0.0016622
AC083899.3	-0.424178548	2.37E-06	-0.414200077	4.28E-06	-0.416063711	0.000271331
AC083900.1	-0.721190596	0.219786928	-0.693563847	0.076289138	-0.853304447	0.160411616
AC083949.1	-0.509435523	0.537980922	-0.495238753	0.383188926	-0.415675244	0.570591037
AC084117.3	-0.105707623	0.764600936	-0.098301577	0.694720043	-0.115322655	0.700585458
AC084149.2	-1.94761795	0.028538387	-1.888264414	0.003021401	-1.906121155	0.025501871
AC084219.2	0.040480105	0.913288938	0.051062118	0.831629176	0.023801356	0.943568295
AC084219.4	0.798557522	0.001065156	0.807494243	0.000183416	0.793034449	0.00391654
AC087294.2	0.755046265	0.388103431	0.759134569	0.238565187	0.895326368	0.271759069
AC090498.1	0.085282923	0.872117707	0.094750223	0.702301994	-0.005156081	0.989705995
AC090505.5	-1.087153272	1.41E-11	-1.076986372	2.04E-11	-1.088382343	7.42E-06
AC090505.6	-1.227793524	2.55E-30	-1.217920207	1.85E-28	-1.220143373	1.43E-08
AC090587.4	0.878357271	0.089329959	0.887372008	0.027643066	0.85943393	0.091661097
AC090616.2	-0.279604562	0.709906541	-0.27726148	0.594207724	-0.26425844	0.692374128
AC090774.2	0.067609649	0.925405397	0.073022319	0.891370216	0.148612205	0.799065996
AC090945.1	-0.240632771	0.503137784	-0.22922798	0.353264842	-0.226566189	0.487500456
AC091133.1	0.179280197	0.448984168	0.189289685	0.293436888	0.181607899	0.392260994
AC091177.1	0.446506175	0.678159974	0.445554167	0.572227704	0.269694013	0.742668178
AC091633.2	-0.433677515	0.646944949	-0.413809534	0.473274373	-0.70009359	0.404530178
AC091729.7	1.149701843	9.21E-06	1.156240065	1.87E-07	1.134908298	0.000176762
AC091729.9	0.666857704	1.88E-07	0.676577913	1.80E-07	0.672494544	0.000132008
AC091878.1	-1.442430543	6.37E-05	-1.429628144	8.35E-06	-1.40306047	0.001944207
AC092066.1	1.083347942	0.123700022	1.076365239	0.035225085	1.27033326	0.075665185
AC092159.2	-0.059223256	0.939632564	-0.0499731	1	0.009512326	0.98838765
AC092168.2	-1.199602294	0.001848927	-1.185117471	3.04E-05	-1.173123342	0.002937975
AC092171.4	0.416937456	0.372909054	0.426212757	0.190796549	0.465331211	0.242180557
AC092198.1	1.108129153	0.002862616	1.113939372	8.46E-05	1.118144658	0.002689425
AC092301.3	-1.04645569	0.186939106	-1.018908858	0.073952203	-1.016346009	0.171098935
AC092573.2	0.000939058	0.999398071	-0.000549286	1	-0.025728757	0.980536942
AC092614.2	-0.463719346	0.527568551	-0.435595145	0.331009538	-0.473797611	0.426598817
AC092620.2	-0.192255964	0.19411251	-0.182995998	0.150490682	-0.178642913	0.224549916
AC092651.1	-0.446868597	0.433997056	-0.421759742	0.258229691	-0.47960902	0.348184874
AC092687.5	0.232959173	0.520707939	0.239996656	0.353508148	0.182192268	0.602047923
AC092755.4	-0.709492285	0.55324963	-0.717849913	0.411449265	-1.159410689	0.23610884
AC092835.2	0.070841807	0.648469161	0.080330746	0.510543631	0.082797403	0.574656622
AC093110.3	-0.129030968	0.717766902	-0.118167189	0.625777064	-0.086474478	0.792702205
AC093323.3	0.146764262	0.155163253	0.156241912	0.085108138	0.152112786	0.136904362
AC093326.2	-0.287818993	0.770364063	-0.276357513	0.691883659	-0.238549413	0.748952639
AC093375.1	0.126089607	0.53757561	0.135864689	0.389397915	0.121763278	0.53359284
AC093388.3	1.855513271	0.004314455	1.837824678	3.35E-05	1.889980867	0.002633759
AC093484.4	-1.224616825	0.033015051	-1.199838028	0.005075999	-1.165985784	0.046901
AC093495.4	0.36367004	0.379807146	0.375332392	0.225199575	0.395569965	0.302140591
AC093616.4	-0.464827548	0.002249958	-0.455431728	0.00159131	-0.445963418	0.015404499
AC093620.5	-0.884949371	0.489534031	-0.860015532	0.346439109	-0.966753808	0.423006684
AC093642.3	-0.217734859	0.428317379	-0.2084657	0.345847636	-0.198147469	0.434969521
AC093642.5	-0.110541548	0.697332816	-0.099232247	0.597364342	-0.091799722	0.709414756
AC093673.5	0.326658213	0.119032949	0.335680579	0.062494391	0.338395302	0.101839924
AC093724.2	-0.63308896	0.39330104	-0.607072616	0.198466995	-0.605523363	0.287891372
AC093818.1	0.025053132	0.930750301	0.035005421	0.855773047	0.023266473	0.930452617
AC093838.4	-0.284512943	1.45E-05	-0.275173083	3.10E-05	-0.272928489	0.000879674
AC093843.1	0.482030704	0.313086805	0.492258614	0.192691814	0.553334518	0.26155261
AC096579.15	0.076377139	0.962509302	0.097603103	1	0.123734128	0.927614252
AC096664.2	-0.373924426	0.734008481	-0.344019932	0.632210621	-0.387757677	0.712040707
