SYMBOL	log2FoldChange	padj	logFC.edgeR	PValue	logFC.limma-voom	adj.P.Val
AC091133.1	0.009241546	0.986809652	0.024160026	0.945683023	0.029392008	0.948992054
AC091729.7	0.940468801	0.025681497	0.952734132	0.001175324	0.949066929	0.021658121
AC091729.9	0.270514229	0.267051417	0.28477838	0.11133323	0.28854379	0.266802758
AC091878.1	-0.175489539	0.828539697	-0.16198472	0.759993264	-0.139471463	0.837795702
AC092168.2	-0.852118865	0.199822122	-0.837300003	0.031697356	-0.82518539	0.163477326
AC092171.4	-1.506805047	0.054845051	-1.480423715	0.009749864	-1.406454297	0.138878592
AC092198.1	0.403206177	0.60436905	0.419668011	0.329167387	0.456526664	0.483062986
AC092620.2	-0.081174651	0.784451052	-0.06676546	0.733214557	-0.067789571	0.815250039
AC092687.5	0.193509346	0.771264638	0.206336901	0.576200589	0.219212321	0.72225125
AC092835.2	0.016914445	0.959119426	0.031386026	0.842950158	0.030657642	0.919213217
AC093110.3	-0.528973554	0.308747954	-0.51246565	0.142169187	-0.479117305	0.3736366
AC093323.3	0.155994875	0.374521701	0.170393372	0.17152111	0.170151722	0.317207875
AC093375.1	0.268393423	0.389724324	0.28234005	0.181063876	0.282903323	0.343632759
AC093495.4	-1.167887261	0.080091042	-1.147494559	0.019172086	-1.086330107	0.195286098
AC093616.4	-0.253422844	0.373917268	-0.238833064	0.254828726	-0.23398931	0.446289422
AC093642.3	-0.561613179	0.175062416	-0.547059748	0.091360964	-0.536832743	0.2182079
AC093642.5	0.044568305	0.934540674	0.059836083	0.831869657	0.068731656	0.881013534
AC093673.5	-0.099676754	0.828746707	-0.085265674	0.75810427	-0.083724966	0.855665846
AC093818.1	-0.219020214	0.598226219	-0.204511927	0.461798887	-0.203944074	0.632531434
AC093838.4	-0.244062394	0.026069181	-0.229743001	0.014417145	-0.228946693	0.066562802
AC093843.1	0.116518075	0.910554491	0.131199635	0.802495393	0.246197067	0.801753276
AC097662.2	-0.558201191	0.532518012	-0.540980487	0.369029632	-0.475605336	0.624495734
AC097724.3	0.174783006	0.77145547	0.187568635	0.541999396	0.197330902	0.726859961
AC098820.3	0.996176565	0.133477898	1.005132721	0.018903551	0.999205604	0.135112778
AC099552.3	-0.110166495	0.871730114	-0.094823595	0.855511942	-0.076600805	0.904270679
AC099668.5	-0.069984497	0.849399103	-0.055419465	0.816500788	-0.055629261	0.878518027
AC099850.1	-0.017103714	0.983458602	-0.000141275	0.99372768	0.03658847	0.955739412
AC104134.2	-0.026204319	0.95682353	-0.01234358	1	-0.00443195	0.992729157
AC104135.2	-0.515480119	0.146044872	-0.50128211	0.066991594	-0.488628014	0.19268954
AC104532.2	0.54647478	0.135110214	0.560857746	0.027380804	0.569244041	0.113086642
AC104534.3	-0.161048871	0.110780927	-0.146465889	0.062674694	-0.146241711	0.17047161
AC104667.3	0.087841938	0.864322278	0.101915402	0.713575158	0.104935366	0.821689442
AC105760.2	0.538254336	0.086293474	0.55248129	0.019686707	0.551769212	0.090739467
AC106706.1	-1.084508939	1.55E-11	-1.069953896	1.23E-11	-1.067661038	4.11E-05
AC106786.1	0.099325991	0.834590475	0.114432945	0.642000711	0.129420634	0.762670215
AC106875.1	-0.157581933	0.393865232	-0.142741728	0.274814824	-0.141112176	0.449021484
AC107081.5	-0.663150819	0.331948262	-0.647919083	0.219255264	-0.612311233	0.512241362
AC107983.4	0.05961088	0.902219534	0.074217826	0.769889161	0.075680633	0.861269008
AC108142.1	0.230571495	0.23975614	0.244994474	0.090575055	0.24572093	0.24689306
AC108488.4	0.377090282	0.340196273	0.391418645	0.133942266	0.392140132	0.292721665
AC108938.5	-0.397114032	0.139540236	-0.382638947	0.069338372	-0.371897827	0.190180994
AC109333.10	-0.295589027	0.742987703	-0.281941469	0.655868176	-0.264693747	0.771103844
AC109826.1	-0.444877679	0.027660404	-0.430521558	0.013267915	-0.430680461	0.054154845
AC111200.7	0.232759169	0.576547351	0.24669697	0.326595628	0.249802601	0.527069612
AC113189.5	-0.316604622	0.077996622	-0.30209825	0.036925362	-0.301666737	0.103839913
AC113404.1	0.178878614	0.704432898	0.192974899	0.456120445	0.203066737	0.615176694
AC114271.2	0.420949691	0.044786426	0.435735243	0.008863143	0.44997584	0.057588493
AC114765.1	-0.690033939	0.304080136	-0.670297511	0.086698944	-0.648683063	0.293514228
AC114803.3	-0.365631058	0.391859099	-0.35033729	0.214750174	-0.333626072	0.411623042
AC115522.3	-0.465522916	0.607976772	-0.448261839	0.418213811	-0.39362246	0.667815465
AC115617.2	0.268104155	0.750279898	0.284379822	0.505892568	0.307728311	0.661681927
AC124944.5	-0.172396022	0.462039933	-0.157802614	0.331483996	-0.157201509	0.502781357
AC125232.1	0.03192789	0.905240395	0.046184626	0.749575064	0.050714288	0.836558056
AC127904.2	-0.96951721	0.326760416	-0.945610586	0.172572381	-0.905438744	0.43296236
AC135048.13	-0.008078348	0.976341144	0.006373652	0.957937166	0.006022058	0.979561705
AC137932.4	-0.169471567	0.824574208	-0.153541662	0.748681425	-0.13118056	0.860078619
AC137932.5	-0.027488198	0.977285099	-0.011640492	1	0.008613627	0.991922589
AC138035.2	-0.158629605	0.566546463	-0.144128294	0.447820594	-0.133177412	0.645265279
AC138430.4	0.201166089	0.83849006	0.218018266	0.616020882	0.231638915	0.761703298
AC138969.4	-0.06023446	0.697117943	-0.045764676	0.647318036	-0.0460727	0.772548053
AC139100.4	0.498239686	0.204479066	0.512733515	0.063973949	0.519937456	0.168960172
AC141586.5	-0.486717644	0.234826963	-0.472180865	0.112827289	-0.45033171	0.279334621
AC142472.6	0.471159809	0.557283663	0.484694599	0.309032766	0.483632372	0.516377766
AC142528.1	-1.508093687	0.082759229	-1.482638154	0.018938478	-1.411881503	0.19677958
AC144450.1	0.022145226	0.982448205	0.035610927	0.946800939	0.040336814	0.959121602
AC144450.2	0.517753255	0.434629505	0.530187213	0.152633275	0.542454016	0.302250958
AC144530.1	0.202522348	0.563235963	0.217190337	0.325438668	0.227243294	0.48871771
AC144652.1	0.022744272	0.946642291	0.036986247	0.832522879	0.037417498	0.905585901
AC144831.1	0.838468978	0.18960284	0.852166365	0.030932082	0.865050902	0.141953587
AC144836.1	-0.025483395	0.975005582	-0.012568848	1	0.002397458	0.99740061
AC145124.2	0.058418515	0.953261529	0.07233629	0.917814833	0.067656393	0.933292604
AC145676.2	-0.283023111	0.692436547	-0.269681722	0.475164854	-0.264090873	0.644639318
AC159540.1	0.65634146	0.522706145	0.666285264	0.292821455	0.887254091	0.385727745
AC226119.5	0.378762692	0.636093954	0.388958978	0.344976794	0.397853812	0.575648554
AC241377.1	-0.813713744	0.31225036	-0.798106055	0.136285356	-0.7486311	0.397199909
AC241585.1	0.659964311	0.082151911	0.672634714	0.011178633	0.67156372	0.078630112
AC245100.1	-0.043338309	0.946698058	-0.027752768	0.994647071	-0.009666067	0.987968788
ACAA1	-0.085161522	0.487904338	-0.070805623	0.410475813	-0.070460531	0.595487029
ACAA2	0.119557079	0.353041025	0.133836762	0.137993447	0.134304567	0.30084134
ACACA	-1.05371102	0.156294657	-1.036558763	0.008971279	-0.874991027	0.184193814
ACACB	-0.08465845	0.603375618	-0.069646824	0.497953609	-0.065079906	0.686781366
ACAD10	0.006052281	0.968770717	0.020671926	0.78080531	0.02120326	0.873712074
ACAD11	0.055864151	0.754677235	0.070250371	0.516137047	0.070211068	0.681246905
ACAD8	0.034866808	0.82425499	0.049166182	0.585165915	0.049459977	0.74142326
ACAD9	-0.184342154	0.064859314	-0.170000759	0.038291461	-0.169419943	0.127931428
ACADM	0.494761195	0.000292979	0.508799458	1.69E-05	0.511436798	0.005255194
ACADS	0.10450574	0.497159195	0.118874968	0.251574842	0.118408298	0.411256056
ACADSB	0.242453886	0.062575874	0.257062809	0.014749796	0.257608791	0.062259291
ACADVL	-0.242754657	0.004324884	-0.228310925	0.002400405	-0.228141295	0.023608646
ACAN	-0.46561243	2.72E-06	-0.450825277	3.41E-07	-0.450272308	0.0008928
ACAP1	-0.450883511	0.370533363	-0.435483997	0.203962021	-0.433738347	0.396558103
ACAP2	0.135552945	0.226039125	0.150026205	0.070516659	0.149896304	0.198287037
ACAP3	0.2635369	0.053126413	0.277848367	0.012561259	0.278802385	0.064893229
ACAT1	0.384932398	0.033878141	0.399393001	0.006932932	0.402966655	0.055626103
ACAT2	0.22435802	0.206308937	0.238388254	0.074459401	0.240206107	0.187868163
ACBD3	-0.228490712	0.017530191	-0.21407431	0.009909127	-0.213601094	0.059659777
ACBD4	0.147905188	0.548208351	0.162044737	0.311145344	0.162579323	0.504233656
ACBD5	0.104302085	0.390554208	0.118810795	0.162558099	0.118909591	0.318247345
ACBD6	0.034158745	0.78409135	0.048529469	0.510420559	0.04876181	0.677170913
ACBD7	0.6586197	0.000335949	0.67297963	2.14E-05	0.67680158	0.003893149
ACD	-0.130466954	0.307539781	-0.115615622	0.194000788	-0.1140984	0.367154404
ACER2	-0.014441624	0.95396957	0.000183181	0.989258796	0.000395514	0.998961955
ACER3	0.004553636	0.985070513	0.018942594	0.864005279	0.018617749	0.928645828
ACHE	0.059673976	0.708239622	0.07430749	0.449152562	0.075548641	0.599957378
ACIN1	-0.130371157	0.155748469	-0.115824486	0.115240555	-0.115832425	0.234065202
ACKR2	-0.488898328	2.28E-08	-0.474326322	9.05E-09	-0.473624281	0.000273637
ACKR3	-0.64134346	1.24E-09	-0.626698184	4.35E-10	-0.626603692	9.02E-05
ACLY	-0.113503686	0.248295454	-0.09889751	0.185081512	-0.098820015	0.32770375
ACO1	0.283961756	0.007208147	0.298569984	0.000751489	0.30014277	0.014559149
ACO2	-0.113450766	0.231973515	-0.098838485	0.173133577	-0.098500446	0.32021943
ACOT11	0.891362532	0.010342986	0.90562831	0.000700807	0.933149425	0.018845724
ACOT13	0.210226336	0.146640648	0.224620943	0.043614616	0.224659671	0.123522899
ACOT2	-0.132609611	0.788946173	-0.118397339	0.697491151	-0.116866067	0.793870305
ACOT7	0.201445575	0.152369258	0.215687106	0.048375802	0.217492671	0.130692964
ACOT8	-0.00611456	0.978912446	0.008391271	0.935741785	0.008145808	0.966438937
ACOT9	0.225135676	0.161189771	0.239523423	0.05076852	0.23989673	0.130180346
ACOX1	-0.108124755	0.21791053	-0.093561244	0.187247143	-0.093564532	0.333374027
ACOX2	-0.013605774	0.95396957	0.001144749	0.987129603	0.003335644	0.988111459
ACOX3	-0.100599046	0.579072672	-0.08605271	0.478430802	-0.07993069	0.657435792
ACP1	-0.01932659	0.890206303	-0.004881411	0.95826135	-0.003754261	0.980016088
ACP2	0.205634952	0.145371138	0.220030113	0.042412557	0.219484116	0.147010349
ACP5	-0.090260361	0.417985377	-0.075544821	0.32868513	-0.075214345	0.510079071
ACP6	-0.017819342	0.909157243	-0.003137822	0.97985638	-0.002788273	0.986496893
ACPP	0.72509844	0.368877262	0.737565991	0.127640228	0.731362222	0.302742194
ACRBP	0.717624213	0.061322559	0.730463493	0.006295994	0.744334303	0.052275657
ACSBG1	0.349959014	0.492102497	0.364568208	0.224203158	0.36824612	0.391204112
ACSF2	-0.386180669	3.40E-06	-0.371463428	1.14E-06	-0.370638356	0.001002107
ACSF3	-0.100387144	0.431104115	-0.085989708	0.351072576	-0.086092295	0.504255267
ACSL1	-0.041319538	0.803393097	-0.026595961	0.796450765	-0.024984654	0.881592737
ACSL3	-0.014622274	0.939275198	-0.000316722	0.993964446	8.29E-05	0.999692308
ACSL4	0.027127403	0.900042916	0.041355184	0.720224146	0.041583817	0.840687088
ACSL5	-0.295201779	0.429350458	-0.280945606	0.293403922	-0.27783677	0.434297754
ACSL6	0.252050513	0.516676733	0.265699592	0.292041088	0.271351906	0.460900542
ACSM3	0.331255551	0.215991903	0.345747854	0.073682144	0.365617475	0.164190968
ACSS2	0.008773618	0.956756185	0.023459417	0.761353185	0.023794105	0.863704719
ACTA1	-0.984866994	0.000156441	-0.970385531	5.57E-05	-0.953313103	0.007143015
ACTB	-0.253311164	0.035008796	-0.238703117	0.014004725	-0.238428246	0.066121599
ACTBP11	0.201972336	0.81372607	0.21510785	0.608700394	0.212853067	0.754548575
ACTBP2	-1.160006555	0.095706386	-1.140922774	0.017109746	-1.115945442	0.160431824
ACTG1	-0.278427359	0.008502532	-0.263624343	0.002723531	-0.263219549	0.023614102
ACTG1P17	-0.159926374	0.848766438	-0.145079817	0.769860969	-0.13849056	0.87128914
ACTL6A	0.050557745	0.753139846	0.065250517	0.480506396	0.066897839	0.667679533
ACTN1	-0.555582534	1.46E-10	-0.541123398	1.29E-10	-0.539595887	6.77E-05
ACTN2	0.386563518	0.016724226	0.400640776	0.002540255	0.402340363	0.027296498
ACTN4	-0.225893021	0.002380411	-0.211251813	0.002109622	-0.211243207	0.015260563
ACTR10	0.35605855	0.000326829	0.370468934	2.40E-05	0.371322683	0.004339636
ACTR1A	0.167693869	0.1098961	0.182283784	0.023635185	0.182514508	0.103120186
ACTR1B	-0.371014444	4.97E-06	-0.356509648	3.00E-06	-0.356242349	0.001385394
ACTR2	0.124571115	0.168712425	0.138965526	0.055340397	0.139395931	0.1565737
ACTR3	0.098529901	0.44741593	0.113065467	0.194347415	0.113029236	0.391495637
ACTR3B	0.114686026	0.486115132	0.129252405	0.236786317	0.129349289	0.399119188
ACTR3C	0.296906092	0.745235413	0.309679119	0.491246564	0.312811284	0.676307168
ACTR5	0.167122207	0.245888112	0.181722714	0.085514969	0.184312605	0.190440777
ACTR6	0.206415236	0.049611417	0.220636062	0.00905076	0.221643308	0.061018554
ACTR8	-0.072552506	0.577378169	-0.058058945	0.520181022	-0.058281482	0.668081341
ACVR1	0.307836812	0.081034365	0.322251575	0.019252669	0.324350815	0.076457498
ACVR1B	0.203263567	0.200601468	0.2176734	0.067564033	0.21929281	0.161474616
ACVR1C	1.630393675	0.011524024	1.636101589	0.000327749	1.705038052	0.024874833
ACVR2A	0.314196045	0.174547835	0.32822092	0.063241773	0.329542553	0.200365686
ACVR2B	-0.298635223	0.003729533	-0.283970519	0.001229227	-0.283769234	0.020772201
ACVR2B-AS1	-0.108752592	0.560643189	-0.094250539	0.450808768	-0.094326541	0.594426381
ACY1	-0.237624914	0.008635779	-0.223069234	0.003596317	-0.223082438	0.030519047
ACYP1	0.347313325	0.061526659	0.361476348	0.013637873	0.365546041	0.057209689
ACYP2	0.524103314	0.008584288	0.538382621	0.000894338	0.53893042	0.015543828
AD000671.6	-0.296090914	0.170711267	-0.281556868	0.095906889	-0.280882977	0.218326482
AD001527.4	-0.518734883	0.477462918	-0.503523958	0.287754629	-0.501058485	0.476253868
ADA	0.00591197	0.978089324	0.020557928	0.832990953	0.022887006	0.897118432
ADAL	0.216535241	0.38361995	0.230795216	0.186942373	0.235226474	0.353645164
ADAM10	-0.063142683	0.587958482	-0.048541292	0.540389781	-0.048181938	0.701938586
ADAM11	0.951184981	0.007033075	0.964326041	0.000315682	0.96959087	0.014666537
ADAM15	-0.197203222	0.030731005	-0.182633124	0.015742953	-0.182605177	0.069957052
ADAM17	0.085800807	0.496257057	0.100310741	0.232418954	0.100318148	0.425861604
ADAM19	-0.578728111	7.80E-06	-0.563729172	1.41E-06	-0.561163195	0.001146847
ADAM1A	0.181128363	0.598153758	0.195113586	0.348085297	0.195720944	0.516566827
ADAM22	0.051838443	0.738475117	0.066538345	0.473185464	0.067253254	0.644127511
ADAM8	0.189388855	0.181309892	0.203852038	0.0453379	0.203797287	0.158001075
ADAM9	-0.228734787	0.057581307	-0.214380677	0.030318331	-0.213993798	0.126060739
ADAMTS1	-0.056791091	0.632450961	-0.042148396	0.587955239	-0.041003077	0.734697095
ADAMTS13	0.547719692	2.43E-05	0.561938858	1.81E-06	0.566000378	0.001295302
ADAMTS3	0.070005693	0.954584796	0.084120504	0.872413569	0.092772593	0.939104403
ADAMTS4	-0.473932342	0.000239337	-0.459202263	9.23E-05	-0.457941374	0.005897576
ADAMTS6	1.398250543	0.000856577	1.409513152	9.86E-06	1.404855524	0.005291961
ADAMTS7	0.11248671	0.35047145	0.127066861	0.137573362	0.127174602	0.282830578
ADAMTSL2	0.539937954	0.405713374	0.552922253	0.156892405	0.549948702	0.31192451
ADAMTSL4	-0.108220377	0.302126214	-0.093735525	0.23474532	-0.093268511	0.407378584
ADAMTSL4-AS1	-0.66622208	0.353531902	-0.652878509	0.095955209	-0.64135329	0.332454378
ADAMTSL5	0.11107861	0.678966002	0.125757193	0.442148322	0.127579157	0.623774294
ADAP1	0.003631668	0.99256781	0.018717935	0.909834733	0.029725889	0.92681255
ADAP2	-0.182479895	0.234167498	-0.167830568	0.152636483	-0.166416725	0.282830578
ADAR	-0.171488078	0.067765589	-0.156823129	0.037949966	-0.156589965	0.111562007
ADARB1	0.678257454	1.25E-14	0.692775882	2.08E-16	0.692683572	1.82E-05
ADAT1	0.205434163	0.194443224	0.219886042	0.064763722	0.220158534	0.182895467
ADAT2	0.465115498	0.03687487	0.479714884	0.007489002	0.492189721	0.037734745
ADAT3	-0.185363739	0.303128965	-0.170892904	0.196510319	-0.171219247	0.347958641
ADCK1	0.310112218	0.071113356	0.324477217	0.014546155	0.323746186	0.063719341
ADCK2	-0.22613926	0.022423447	-0.211631066	0.008594034	-0.211704988	0.049410665
ADCK5	0.076390067	0.661766383	0.090697508	0.413708422	0.092753136	0.574609394
ADCY1	-0.211949744	0.131876816	-0.197271471	0.072481328	-0.195980847	0.188050291
ADCY10	0.062520457	0.930647311	0.076422488	0.811770811	0.075781662	0.897742869
ADCY10P1	0.369368043	0.476408014	0.38452202	0.205433804	0.403582575	0.379313935
ADCY3	0.241371792	0.049216129	0.25589151	0.009821974	0.255704343	0.052808156
ADCY5	-0.991224695	8.69E-09	-0.976093412	6.29E-09	-0.970452567	0.000111936
ADCY6	-0.223788597	0.007127402	-0.209148463	0.003861985	-0.208966308	0.029541103
ADCY7	-0.422833198	0.060257623	-0.408365218	0.02657649	-0.404546858	0.095211209
ADCY9	0.164386742	0.159621062	0.178956019	0.043269725	0.179414458	0.136314766
ADD1	0.008151203	0.956394964	0.022908321	0.753799495	0.024084088	0.852115986
ADD3	0.411936536	0.002813179	0.426350461	0.000214221	0.42621353	0.012494647
ADGRA2	-0.388516005	0.18193063	-0.374303129	0.101401964	-0.37392098	0.23717773
ADGRA3	0.059649483	0.601558928	0.07441522	0.313880538	0.07502079	0.497021146
ADGRB1	0.242307388	0.560643189	0.257221566	0.277047154	0.262155293	0.452162337
ADGRB2	0.420765552	0.008089696	0.43512904	0.000874388	0.434692059	0.013957788
ADGRE2	-0.72692575	3.13E-11	-0.712146274	7.82E-12	-0.711329705	6.43E-05
ADGRE5	-0.24245968	0.026289211	-0.228088201	0.009216485	-0.227203132	0.057012295
ADGRF2	-1.159968464	1.54E-05	-1.145225133	8.98E-06	-1.144625296	0.002208074
ADGRF4	-0.393781056	0.011028579	-0.379121194	0.005036898	-0.378800665	0.03183491
ADGRG1	-0.138199101	0.093574559	-0.123462454	0.070252636	-0.1232529	0.159466654
ADGRG2	-0.841233291	0.119760202	-0.825441158	0.030236499	-0.816802203	0.143674277
ADGRG3	-0.003771912	0.994647071	0.010961295	0.969813065	0.032760685	0.945973171
ADGRL1	-0.194636744	0.03469355	-0.180118348	0.018018533	-0.180178616	0.073275157
ADGRL2	1.016596509	0.008895925	1.029494959	0.000238926	1.028918384	0.012757926
ADGRV1	0.012429275	0.988645568	0.028164073	0.955075574	0.063887872	0.93595972
ADH5	0.068720678	0.664389552	0.083168618	0.396962965	0.084318513	0.60662201
ADHFE1	0.697379553	0.068521147	0.710503908	0.013566232	0.712013914	0.090077402
ADI1	0.183027114	0.278519178	0.197533246	0.088299122	0.199478714	0.25060541
ADIPOR1	-0.12466491	0.148725931	-0.109821196	0.109514226	-0.109101746	0.226777514
ADIPOR2	-0.220390291	0.00897556	-0.20574251	0.00421844	-0.205448819	0.030032083
ADIRF	0.045827274	0.971034413	0.063222589	0.918772121	0.113123568	0.900246987
ADIRF-AS1	-0.089905282	0.787089858	-0.075538342	0.728519234	-0.074822725	0.809012548
ADK	0.091182229	0.628085915	0.105199433	0.368500726	0.109412662	0.577446235
ADM	-0.78601974	0.000153651	-0.771373513	1.51E-08	-0.770850665	0.000521951
ADM2	-0.584536639	0.001742622	-0.570854327	0.000798678	-0.563758886	0.021888331
ADM5	0.479124707	0.094280615	0.49336539	0.019019729	0.492714119	0.072059258
