NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
ATP10B	1	ENSG00000118322	
MTHFSD	1	ENSG00000103248	
ARL13B	1	ENSG00000169379	
NNAT	1	ENSG00000053438	
E2F1	1	ENSG00000101412	
E2F2	2	ENSG00000282899:ENSG00000007968	
E2F3	1	ENSG00000112242	
E2F4	1	ENSG00000205250	
ACVR2B-AS1	1	ENSG00000229589	
E2F5	1	ENSG00000133740	
E2F6	1	ENSG00000169016	
E2F7	1	ENSG00000165891	
E2F8	1	ENSG00000129173	
KC6	1	ENSG00000267313	
STARD7-AS1	1	ENSG00000204685	
SMIM10L1	3	ENSG00000262986:ENSG00000256537:ENSG00000281930	
CNBP	1	ENSG00000169714	
STYK1	1	ENSG00000060140	
MAP1LC3B2	1	ENSG00000258102	
GZMM	1	ENSG00000197540	
OR7E136P	1	ENSG00000205897	
OCIAD1	1	ENSG00000109180	
KCP	1	ENSG00000135253	
OCIAD2	1	ENSG00000145247	
ODAD1	1	ENSG00000105479	
ODAD3	1	ENSG00000198003	
ODAD4	1	ENSG00000204815	
ICAM2	1	ENSG00000108622	
LYPLA1P3	1	ENSG00000218350	
ICAM3	1	ENSG00000076662	
ICAM4	1	ENSG00000105371	
ICAM5	1	ENSG00000105376	
IKZF2	1	ENSG00000030419	
IKZF3	1	ENSG00000161405	
IKZF4	1	ENSG00000123411	
ICAM1	1	ENSG00000090339	
IKZF5	1	ENSG00000095574	
SRD5A3-AS1	1	ENSG00000249700	
PLEKHM1P1	1	ENSG00000214176	
ANPEP	1	ENSG00000166825	
PI4KAP1	1	ENSG00000274602	
PI4KAP2	1	ENSG00000183506	
C6orf120	1	ENSG00000185127	
ZNF426-DT	1	ENSG00000278611	
RN7SL26P	1	ENSG00000242014	
SNHG16	1	ENSG00000163597	
SNHG15	1	ENSG00000232956	
SNHG14	1	ENSG00000224078	
GAREM1	1	ENSG00000141441	
KEL	2	ENSG00000276615:ENSG00000197993	
SNHG12	1	ENSG00000197989	
SNHG11	1	ENSG00000174365	
SNHG10	1	ENSG00000247092	
TMEM63A	1	ENSG00000196187	
TMEM63B	1	ENSG00000137216	
TMEM63C	1	ENSG00000165548	
NPEPPSP1	3	ENSG00000274487:ENSG00000274615:ENSG00000282641	
NPEPPSP2	1	ENSG00000233133	
SNHG19	1	ENSG00000260260	
WWC2-AS2	1	ENSG00000251359	
MED12L	1	ENSG00000144893	
RN7SL23P	1	ENSG00000240823	
SNHG18	1	ENSG00000250786	
SNHG17	1	ENSG00000196756	
SNHG26	1	ENSG00000228649	
SNHG25	1	ENSG00000266402	
SNHG22	1	ENSG00000267322	
OR7E145P	1	ENSG00000235855	
SNHG21	1	ENSG00000250988	
SNHG20	1	ENSG00000234912	
DECR2	2	ENSG00000274296:ENSG00000242612	
DECR1	1	ENSG00000104325	
PPP1CB-DT	1	ENSG00000226833	
PTK6	1	ENSG00000101213	
CNFN	1	ENSG00000105427	
BRI3BP	1	ENSG00000184992	
SNHG29	1	ENSG00000175061	
PTK2	1	ENSG00000169398	
SNHG28	1	ENSG00000188004	
MED13L	1	ENSG00000123066	
NDUFAF8	1	ENSG00000224877	
NDUFAF6	1	ENSG00000156170	
NDUFAF7	1	ENSG00000003509	
PTK7	1	ENSG00000112655	
SNHG32	5	ENSG00000206380:ENSG00000226710:ENSG00000234728:ENSG00000204387:ENSG00000229300	
NDUFAF4	1	ENSG00000123545	
SNHG31	1	ENSG00000229267	
NDUFAF5	1	ENSG00000101247	
NDUFAF2	1	ENSG00000164182	
SNHG30	1	ENSG00000267321	
UBE2FP1	1	ENSG00000224080	
NDUFAF3	1	ENSG00000178057	
NDUFAF1	1	ENSG00000137806	
MON1A	1	ENSG00000164077	
MON1B	1	ENSG00000103111	
SPAG17	1	ENSG00000155761	
AP4E1	1	ENSG00000081014	
TMEM230P2	1	ENSG00000238041	
SPATC1L	2	ENSG00000160284:ENSG00000274679	
KHK	1	ENSG00000138030	
PTMS	1	ENSG00000159335	
MT-ATP6	1	ENSG00000198899	
PPP3CA	1	ENSG00000138814	
SYNCRIP	1	ENSG00000135316	
PPP3CB	1	ENSG00000107758	
PPP3CC	1	ENSG00000120910	
UIMC1	1	ENSG00000087206	
ENSG00000201407	1	ENSG00000201407	
UFL1-AS1	1	ENSG00000233797	
PHGDH	1	ENSG00000092621	
C6orf163	1	ENSG00000203872	
RPL7L1P14	1	ENSG00000250403	
RPL7L1P12	1	ENSG00000231981	
ENSG00000214708	1	ENSG00000214708	
CTTNBP2NL	1	ENSG00000143079	
KIN	1	ENSG00000151657	
ANKFN1	1	ENSG00000153930	
ARHGEF9	1	ENSG00000131089	
ANKRD18EP	1	ENSG00000217165	
ERICH2-DT	1	ENSG00000234350	
ARHGEF3	1	ENSG00000163947	
ARHGEF4	1	ENSG00000136002	
ARHGEF1	1	ENSG00000076928	
ARHGEF2	1	ENSG00000116584	
AFAP1-AS1	1	ENSG00000272620	
ARHGEF7	1	ENSG00000102606	
KIZ	1	ENSG00000088970	
PTMA	1	ENSG00000187514	
ARHGEF5	1	ENSG00000050327	
CAMSAP1-DT	1	ENSG00000238058	
ARHGEF6	1	ENSG00000129675	
SOX2-OT	1	ENSG00000242808	
AHCY	1	ENSG00000101444	
FBXW11P1	1	ENSG00000230870	
COL6A4P1	1	ENSG00000230524	
COL6A4P2	1	ENSG00000228252	
ZNF451-AS1	1	ENSG00000226803	
PTPA	1	ENSG00000119383	
AHSA2P	1	ENSG00000173209	
FILIP1L	1	ENSG00000168386	
C6orf141	1	ENSG00000197261	
SPRYD3	1	ENSG00000167778	
ELF3-AS1	1	ENSG00000234678	
SPRYD4	1	ENSG00000176422	
SPRYD7	1	ENSG00000123178	
KAZALD1	1	ENSG00000107821	
OR7E140P	1	ENSG00000238152	
MT-ATP8	1	ENSG00000228253	
PCHILR	1	ENSG00000260884	
RP1L1	1	ENSG00000183638	
SGSM1	1	ENSG00000167037	
SGSM3	1	ENSG00000100359	
NDUFAB1	1	ENSG00000004779	
SGSM2	1	ENSG00000141258	
NEK10	1	ENSG00000163491	
RNU4-32P	1	ENSG00000200274	
C6orf132	1	ENSG00000188112	
ITGA2-AS1	1	ENSG00000249899	
NEK11	1	ENSG00000114670	
PRDM7	1	ENSG00000126856	
PRDM4	1	ENSG00000110851	
PRDM6	1	ENSG00000061455	
WWP1P1	1	ENSG00000244153	
PRDM5	1	ENSG00000138738	
PRDM2	1	ENSG00000116731	
PRDM1	1	ENSG00000057657	
CELSR1	1	ENSG00000075275	
CELSR2	1	ENSG00000143126	
ETS1	1	ENSG00000134954	
CELSR3	1	ENSG00000008300	
ETS2	1	ENSG00000157557	
LINC00938	1	ENSG00000273015	
LINC00939	1	ENSG00000249267	
POTEKP	1	ENSG00000204434	
GNPTAB	1	ENSG00000111670	
ZNF252P-AS1	1	ENSG00000255559	
LINC00937	1	ENSG00000226091	
FAM3A	1	ENSG00000071889	
FAM3C	1	ENSG00000196937	
MMGT1	1	ENSG00000169446	
ACOT11	1	ENSG00000162390	
ACOT13	1	ENSG00000112304	
ZNF322P1	1	ENSG00000188801	
KMO	1	ENSG00000117009	
CCNB1IP1	1	ENSG00000100814	
TYROBP	1	ENSG00000011600	
BAZ2B-AS1	1	ENSG00000224152	
GNG12-AS1	1	ENSG00000232284	
LINC00926	1	ENSG00000247982	
LINC00920	1	ENSG00000246898	
TRIB1AL	1	ENSG00000253111	
LINC00921	1	ENSG00000281005	
SULT6B1	1	ENSG00000138068	
NNMT	1	ENSG00000166741	
TSG101	1	ENSG00000074319	
NDUFB10	1	ENSG00000140990	
PLGRKT	1	ENSG00000107020	
UBA7	1	ENSG00000182179	
NDUFB11	1	ENSG00000147123	
UBA6	1	ENSG00000033178	
PGDP1	1	ENSG00000265273	
SLC41A2	1	ENSG00000136052	
UBA5	1	ENSG00000081307	
SLC41A3	1	ENSG00000114544	
SLC41A1	1	ENSG00000133065	
INAVA	1	ENSG00000163362	
CNN3	1	ENSG00000117519	
CNN2	1	ENSG00000064666	
CNN1	1	ENSG00000130176	
NPIPB14P	1	ENSG00000226232	
LINC00957	1	ENSG00000235314	
LINC00958	1	ENSG00000251381	
TCAF2	1	ENSG00000170379	
TCAF1	1	ENSG00000198420	
SUGT1P1	1	ENSG00000226823	
SUGT1P2	1	ENSG00000213842	
SUGT1P3	1	ENSG00000239827	
AP4B1	1	ENSG00000134262	
AHI1	1	ENSG00000135541	
UVSSA	1	ENSG00000163945	
LINC00941	1	ENSG00000235884	
UBA3	1	ENSG00000144744	
LINC00942	1	ENSG00000249628	
UBA2	1	ENSG00000126261	
UBA1	1	ENSG00000130985	
MIR1244-2	1	ENSG00000283498	
MIR1244-3	1	ENSG00000283429	
RNF103-CHMP3	1	ENSG00000249884	
MIR1244-4	2	ENSG00000283344:ENSG00000283475	
PODXL2	1	ENSG00000114631	
ZNF670-ZNF695	1	ENSG00000135747	
LMNB2	1	ENSG00000176619	
LTB4R	1	ENSG00000213903	
MPHOSPH10P1	1	ENSG00000260078	
LMNB1	1	ENSG00000113368	
APCDD1L-DT	1	ENSG00000231290	
LCMT1-AS2	1	ENSG00000260034	
LCMT1-AS1	1	ENSG00000260448	
ZNF692-DT	1	ENSG00000227237	
NQO2-AS1	1	ENSG00000224846	
SKOR1-AS1	1	ENSG00000245719	
MKKS	1	ENSG00000125863	
RNF217-AS1	1	ENSG00000236548	
ETV1	1	ENSG00000006468	
ETV2	1	ENSG00000105672	
ETV3	1	ENSG00000117036	
ETV4	1	ENSG00000175832	
ETV5	1	ENSG00000244405	
ETV6	1	ENSG00000139083	
ETV7	1	ENSG00000010030	
ACOX2	1	ENSG00000168306	
ANOS2P	1	ENSG00000241859	
ACOX1	1	ENSG00000161533	
PTGES3L	1	ENSG00000267060	
BCAN-AS1	1	ENSG00000272068	
ACOX3	1	ENSG00000087008	
BCAN-AS2	1	ENSG00000229953	
BTBD3-AS1	1	ENSG00000236526	
PTX4	1	ENSG00000251692	
SFSWAP	1	ENSG00000061936	
RGS17P1	1	ENSG00000229473	
NT5C2	1	ENSG00000076685	
RN7SKP187	1	ENSG00000202406	
FAM241B	1	ENSG00000171224	
FAM241A	1	ENSG00000174749	
BNIP1	1	ENSG00000113734	
BNIP2	1	ENSG00000140299	
PTK2B	1	ENSG00000120899	
LINC00910	1	ENSG00000188825	
RNU4-39P	1	ENSG00000199325	
ABRAXAS1P2	1	ENSG00000253384	
NPIPB10P	1	ENSG00000196796	
TRDMT1	1	ENSG00000107614	
NIPSNAP3B	1	ENSG00000165028	
CTBP2P9	1	ENSG00000279177	
NIPSNAP3A	1	ENSG00000136783	
URGCP	1	ENSG00000106608	
CTBP2P8	1	ENSG00000234383	
CTBP2P7	1	ENSG00000267091	
BNIP3	1	ENSG00000176171	
CTBP2P4	1	ENSG00000251102	
SDHAP1	1	ENSG00000185485	
SDHAP4	1	ENSG00000214135	
YY1AP1	1	ENSG00000163374	
SDHAP2	8	ENSG00000280912:ENSG00000281418:ENSG00000281334:ENSG00000280521:ENSG00000281687:ENSG00000281237:ENSG00000215837:ENSG00000280909	
MIR9-3HG	1	ENSG00000255571	
SDHAP3	1	ENSG00000185986	
ENSG00000274333	1	ENSG00000274333	
LINC00907	1	ENSG00000267586	
ERCC3	1	ENSG00000163161	
ERCC4	1	ENSG00000175595	
RN7SKP176	1	ENSG00000260682	
COL7A1	1	ENSG00000114270	
ERCC1	1	ENSG00000012061	
RN7SKP173	1	ENSG00000199691	
ERCC2	1	ENSG00000104884	
ERCC8	1	ENSG00000049167	
ERCC5	1	ENSG00000134899	
PTX3	1	ENSG00000163661	
ERCC6	1	ENSG00000225830	
BNIPL	1	ENSG00000163141	
PELP1-DT	1	ENSG00000244184	
PI4K2B	1	ENSG00000038210	
CNTF	1	ENSG00000242689	
LRP2BP-AS1	1	ENSG00000250410	
EIF4HP1	1	ENSG00000233830	
DQX1	1	ENSG00000144045	
MRGPRF	1	ENSG00000172935	
WDR86	1	ENSG00000187260	
EIF4HP2	1	ENSG00000237977	
WDR83	1	ENSG00000123154	
WDR89	1	ENSG00000140006	
WDR88	1	ENSG00000166359	
CNST	1	ENSG00000162852	
WDR93	1	ENSG00000140527	
CIRBP-AS1	1	ENSG00000267493	
WDR90	1	ENSG00000161996	
WDR91	1	ENSG00000105875	
LINC00898	1	ENSG00000205634	
LUC7L	1	ENSG00000007392	
LINC00896	1	ENSG00000236499	
LINC00891	1	ENSG00000281852	
POU2F1-DT	1	ENSG00000272205	
FAM193B-DT	1	ENSG00000272459	
RN7SL138P	1	ENSG00000266274	
WDR74	1	ENSG00000133316	
WDR75	1	ENSG00000115368	
WDR73	1	ENSG00000177082	
HCFC2	1	ENSG00000111727	
KNSTRN	1	ENSG00000128944	
WDR76	1	ENSG00000092470	
HCFC1	1	ENSG00000172534	
WDR77	1	ENSG00000116455	
RPS13P2	1	ENSG00000228929	
WDR81	2	ENSG00000276021:ENSG00000167716	
WDR82	1	ENSG00000164091	
PARD3	1	ENSG00000148498	
LINC00887	1	ENSG00000214145	
ENSG00000274559	1	ENSG00000274559	
LINC00888	1	ENSG00000240024	
LINC00882	1	ENSG00000242759	
PI4K2A	1	ENSG00000155252	
LINC00885	1	ENSG00000224652	
SNORD3B-2	1	ENSG00000262074	
SNORD3B-1	1	ENSG00000265185	
PRPS1P2	1	ENSG00000232630	
WDR64	1	ENSG00000162843	
BCL10	1	ENSG00000142867	
WDR62	1	ENSG00000075702	
SNX5P1	1	ENSG00000249858	
BLOC1S4	1	ENSG00000186222	
XKRX	1	ENSG00000182489	
BLOC1S5	1	ENSG00000188428	
BLOC1S6	1	ENSG00000104164	
SYNJ2-IT1	1	ENSG00000233496	
FAM124A	1	ENSG00000150510	
WDR70	1	ENSG00000082068	
BLOC1S1	1	ENSG00000135441	
BLOC1S2	1	ENSG00000196072	
BLOC1S3	1	ENSG00000189114	
ENSG00000212270	1	ENSG00000212270	
ENSG00000212273	1	ENSG00000212273	
GLULP4	1	ENSG00000178723	
LHPP	1	ENSG00000107902	
ENSG00000212266	1	ENSG00000212266	
RPL23AP8	1	ENSG00000241582	
NDFIP2	1	ENSG00000102471	
RPL23AP7	1	ENSG00000240356	
NDFIP1	1	ENSG00000131507	
WDR59	1	ENSG00000103091	
RPL23AP1	6	ENSG00000242511:ENSG00000240845:ENSG00000242039:ENSG00000241880:ENSG00000239257:ENSG00000239784	
WDR53	1	ENSG00000185798	
RPS26P8	2	ENSG00000204652:ENSG00000282238	
WDR54	1	ENSG00000005448	
RPL23AP2	1	ENSG00000225067	
WDR55	1	ENSG00000120314	
GPR32P1	1	ENSG00000269565	
XKR8	1	ENSG00000158156	
XKR9	1	ENSG00000221947	
ARL2BP	1	ENSG00000102931	
MKS1	1	ENSG00000011143	
WDR5B	1	ENSG00000196981	
LIX1-AS1	1	ENSG00000251513	
SGO1-AS1	1	ENSG00000231304	
FANK1	1	ENSG00000203780	
WDR49	1	ENSG00000174776	
RPL7P47	1	ENSG00000228071	
WDR47	1	ENSG00000085433	
WDR48	1	ENSG00000114742	
PHF20	1	ENSG00000025293	
PHF23	1	ENSG00000040633	
RPL7P49	1	ENSG00000242931	
WDR41	1	ENSG00000164253	
ENSG00000251858	1	ENSG00000251858	
FIGNL2-DT	1	ENSG00000259887	
WDR45	1	ENSG00000196998	
WDR46	5	ENSG00000236222:ENSG00000226916:ENSG00000204221:ENSG00000227057:ENSG00000206284	
WDR43	1	ENSG00000163811	
WDR44	1	ENSG00000131725	
IFIH1	1	ENSG00000115267	
UBL5	1	ENSG00000198258	
UBL3	1	ENSG00000122042	
ETS2-AS1	1	ENSG00000205622	
LINC00857	1	ENSG00000237523	
RPS26P6	1	ENSG00000212994	
LINC00858	1	ENSG00000229404	
RPS26P3	2	ENSG00000282942:ENSG00000212829	
LINC00853	1	ENSG00000224805	
PHF24	1	ENSG00000122733	
ADAMTS7P3	1	ENSG00000261143	
RAB5IF	1	ENSG00000101084	
LINC00852	1	ENSG00000231177	
UBL7	1	ENSG00000138629	
WDR38	1	ENSG00000136918	
HELLS	1	ENSG00000119969	
WDR36	1	ENSG00000134987	
WDR37	1	ENSG00000047056	
WDR31	1	ENSG00000148225	
USP30-AS1	1	ENSG00000256262	
WDR35	1	ENSG00000118965	
DBH-AS1	1	ENSG00000225756	
WDR33	1	ENSG00000136709	
KIFC2	1	ENSG00000167702	
KIFBP	1	ENSG00000198954	
KIFC1	4	ENSG00000237649:ENSG00000204197:ENSG00000056678:ENSG00000233450	
NANOGP1	1	ENSG00000176654	
ENSG00000275846	1	ENSG00000275846	
NANOGP4	1	ENSG00000237065	
AHRR	1	ENSG00000063438	
NANOGP8	1	ENSG00000255192	
KIFC3	1	ENSG00000140859	
WDR27	1	ENSG00000184465	
WDR25	1	ENSG00000176473	
WDR26	1	ENSG00000162923	
AP5Z1	1	ENSG00000242802	
TSEN15P1	1	ENSG00000230865	
WDR20	1	ENSG00000140153	
WDR24	1	ENSG00000127580	
POLRMTP1	1	ENSG00000266066	
PPP1R2	1	ENSG00000184203	
RPS15A	1	ENSG00000134419	
PPP1R7	1	ENSG00000115685	
UBN2	1	ENSG00000157741	
PPP1R8	1	ENSG00000117751	
UBN1	1	ENSG00000118900	
RNU6-228P	1	ENSG00000199570	
BCL2L1-AS1	1	ENSG00000236559	
WDR17	1	ENSG00000150627	
WHRN	1	ENSG00000095397	
WDR18	1	ENSG00000065268	
WDR19	1	ENSG00000157796	
WDR12	1	ENSG00000138442	
WDR13	1	ENSG00000101940	
DUTP6	1	ENSG00000225171	
WDR11	1	ENSG00000120008	
PHF5A	1	ENSG00000100410	
IGLL1	1	ENSG00000128322	
LINC00869	1	ENSG00000277147	
CPSF4L	1	ENSG00000187959	
CHORDC1P4	1	ENSG00000263606	
LINC00867	1	ENSG00000232139	
LINC00862	1	ENSG00000203721	
LINC00863	1	ENSG00000224914	
N6AMT1	1	ENSG00000156239	
POGLUT2	1	ENSG00000134901	
POGLUT1	1	ENSG00000163389	
UBP1	1	ENSG00000153560	
TREML3P	1	ENSG00000184106	
PARK7	1	ENSG00000116288	
PPP1CB	1	ENSG00000213639	
PPP1CC	1	ENSG00000186298	
HMCES	1	ENSG00000183624	
SLC26A11	1	ENSG00000181045	
LARGE1	1	ENSG00000133424	
AP5S1	1	ENSG00000125843	
POGLUT3	1	ENSG00000178202	
LARGE2	1	ENSG00000165905	
PIGAP1	1	ENSG00000257803	
KIRREL3-AS1	1	ENSG00000257271	
IFNAR2	1	ENSG00000159110	
SSUH2	1	ENSG00000125046	
THOC1	1	ENSG00000079134	
TRAFD1	1	ENSG00000135148	
ENSG00000212206	1	ENSG00000212206	
THOC3	1	ENSG00000051596	
THOC2	1	ENSG00000125676	
PTPRK-AS1	2	ENSG00000227945:ENSG00000280612	
THOC5	1	ENSG00000100296	
THOC7	1	ENSG00000163634	
THOC6	1	ENSG00000131652	
ACTBP2	1	ENSG00000213763	
RN7SL130P	1	ENSG00000244256	
MORF4L1	1	ENSG00000185787	
MORF4L2	1	ENSG00000123562	
MROH3P	1	ENSG00000233217	
WDR86-AS1	1	ENSG00000243836	
RNU6-354P	1	ENSG00000206589	
C20orf96	1	ENSG00000196476	
IFNAR1	1	ENSG00000142166	
MIR8089	1	ENSG00000277912	
DRC7	1	ENSG00000159625	
FAM149B1	1	ENSG00000138286	
UBR4	1	ENSG00000127481	
SLC38A10	1	ENSG00000157637	
UBR3	1	ENSG00000144357	
UBR2	1	ENSG00000024048	
UBR1	1	ENSG00000159459	
CRPPA-AS1	1	ENSG00000229688	
ORC5	1	ENSG00000164815	
ORC4	1	ENSG00000115947	
ORC6	1	ENSG00000091651	
ORC1	1	ENSG00000085840	
UBR7	2	ENSG00000012963:ENSG00000278787	
ORC3	1	ENSG00000135336	
ZKSCAN2-DT	1	ENSG00000274925	
ORC2	1	ENSG00000115942	
UBR5	1	ENSG00000104517	
MAP3K20	1	ENSG00000091436	
MAP3K21	1	ENSG00000143674	
MYO18B-AS1	1	ENSG00000231933	
DRD2	1	ENSG00000149295	
DRD4	2	ENSG00000069696:ENSG00000276825	
COA4	1	ENSG00000181924	
FANCI	1	ENSG00000140525	
OSBPL9	1	ENSG00000117859	
BORCS8-MEF2B	1	ENSG00000064489	
COA3	1	ENSG00000183978	
OSBPL8	1	ENSG00000091039	
UVRAG	1	ENSG00000198382	
CHTOP	1	ENSG00000160679	
OSBPL7	1	ENSG00000006025	
COA1	1	ENSG00000106603	
MIR8075	1	ENSG00000277942	
OSBPL6	1	ENSG00000079156	
FANCM	1	ENSG00000187790	
FANCL	1	ENSG00000115392	
OSBPL3	1	ENSG00000070882	
OSBPL2	1	ENSG00000130703	
FANCA	1	ENSG00000187741	
MIR8070	1	ENSG00000278529	
ENSG00000251828	1	ENSG00000251828	
FANCC	1	ENSG00000158169	
FANCB	1	ENSG00000181544	
FANCE	1	ENSG00000112039	
CRIM1-DT	2	ENSG00000260025:ENSG00000279215	
FANCG	1	ENSG00000221829	
FANCF	1	ENSG00000183161	
ENSG00000251830	1	ENSG00000251830	
MAP3K15	1	ENSG00000180815	
LHX3	1	ENSG00000107187	
PUDP	1	ENSG00000130021	
LHX2	1	ENSG00000106689	
MAP3K19	1	ENSG00000176601	
LHX6	1	ENSG00000106852	
MAP3K10	1	ENSG00000130758	
LHX5	1	ENSG00000089116	
LHX4	1	ENSG00000121454	
DRC1	1	ENSG00000157856	
MAP3K13	1	ENSG00000073803	
MAP3K14	2	ENSG00000282637:ENSG00000006062	
BCL2L2	1	ENSG00000129473	
DRC3	1	ENSG00000171962	
LAT	1	ENSG00000213658	
MAP3K11	1	ENSG00000173327	
PTTG3P	1	ENSG00000213005	
BCL2L1	1	ENSG00000171552	
MAP3K12	1	ENSG00000139625	
TPM3P5	2	ENSG00000276944:ENSG00000268034	
TPM3P8	1	ENSG00000183022	
TPM3P9	1	ENSG00000241015	
TPM3P6	1	ENSG00000250731	
TPM3P7	1	ENSG00000187536	
EXO5-DT	1	ENSG00000238287	
LBH	1	ENSG00000213626	
NOB1	1	ENSG00000141101	
UBTF	1	ENSG00000108312	
PHACTR2	1	ENSG00000112419	
PHACTR1	1	ENSG00000112137	
LBP	1	ENSG00000129988	
COA8	1	ENSG00000256053	
COA7	1	ENSG00000162377	
LBR	1	ENSG00000143815	
COA6	1	ENSG00000168275	
COA5	1	ENSG00000183513	
PHACTR4	1	ENSG00000204138	
KRTAP5-9	1	ENSG00000254997	
PLA2G12A	1	ENSG00000123739	
KRTAP5-8	1	ENSG00000241233	
PLA2G12B	1	ENSG00000138308	
TMPOP2	1	ENSG00000262904	
CKAP2L	1	ENSG00000169607	
UBE2D3-AS1	1	ENSG00000246560	
HSD17B1-AS1	1	ENSG00000266962	
ARL2-SNX15	1	ENSG00000273003	
COBL	1	ENSG00000106078	
PLRG1	1	ENSG00000171566	
C1QL4	1	ENSG00000186897	
SMC1A	1	ENSG00000072501	
ENSG00000238819	1	ENSG00000238819	
TIRAP	1	ENSG00000150455	
C1QL1	1	ENSG00000131094	
DNAJC3	1	ENSG00000102580	
LY6E-DT	2	ENSG00000282681:ENSG00000247317	
DNAJC2	1	ENSG00000105821	
DNAJC1	1	ENSG00000136770	
DNAJC7	1	ENSG00000168259	
DNAJC6	1	ENSG00000116675	
LCK	1	ENSG00000182866	
NOA1	1	ENSG00000084092	
DNAJC5	1	ENSG00000101152	
DNAJC4	1	ENSG00000110011	
DNAJC9	1	ENSG00000213551	
DNAJC8	1	ENSG00000126698	
EEF1A1P4	1	ENSG00000245205	
LCORL	1	ENSG00000178177	
NSRP1	1	ENSG00000126653	
EEF1A1P3	1	ENSG00000232587	
ARPC1AP2	1	ENSG00000268282	
EEF1A1P8	1	ENSG00000223529	
ARPC1AP3	1	ENSG00000250071	
EEF1A1P7	1	ENSG00000268222	
EEF1A1P6	1	ENSG00000233476	
SPATA17-AS1	1	ENSG00000234070	
EEF1A1P5	1	ENSG00000196205	
HCG17	7	ENSG00000241701:ENSG00000270604:ENSG00000240833:ENSG00000240924:ENSG00000236729:ENSG00000244695:ENSG00000241053	
HCG18	7	ENSG00000230660:ENSG00000224705:ENSG00000235727:ENSG00000224619:ENSG00000234893:ENSG00000228894:ENSG00000231074	
EEF1A1P9	1	ENSG00000249264	
NOD1	1	ENSG00000106100	
NOD2	1	ENSG00000167207	
ITPR2-AS1	1	ENSG00000256234	
COCH	1	ENSG00000100473	
ARPC1AP4	1	ENSG00000251411	
DNAJB2	1	ENSG00000135924	
DNAJB1	1	ENSG00000132002	
CLDN10-AS1	1	ENSG00000223392	
DNAJB6	1	ENSG00000105993	
DNAJB5	1	ENSG00000137094	
DNAJB4	1	ENSG00000162616	
NOCT	1	ENSG00000151014	
DNAJB9	1	ENSG00000128590	
HCG14	6	ENSG00000224157:ENSG00000230004:ENSG00000227559:ENSG00000236835:ENSG00000234411:ENSG00000237010	
DNAJB8	1	ENSG00000179407	
DNAJB7	1	ENSG00000172404	
WDR97	1	ENSG00000179698	
RPRD2	1	ENSG00000163125	
BCKDK	1	ENSG00000103507	
DNAJA1	1	ENSG00000086061	
DNAJA4	1	ENSG00000140403	
DNAJA3	2	ENSG00000276726:ENSG00000103423	
LEP	1	ENSG00000174697	
DNAJA2	1	ENSG00000069345	
DRG1	1	ENSG00000185721	
DRG2	1	ENSG00000108591	
HCG25	7	ENSG00000231037:ENSG00000232940:ENSG00000231573:ENSG00000238064:ENSG00000231343:ENSG00000233772:ENSG00000224096	
IGKV2OR2-7D	1	ENSG00000271015	
RNU6-485P	1	ENSG00000200345	
IFITM3	1	ENSG00000142089	
RSC1A1	1	ENSG00000215695	
VEZT	1	ENSG00000028203	
IFITM1	1	ENSG00000185885	
IFITM2	1	ENSG00000185201	
PARS2	1	ENSG00000162396	
IFIT5	1	ENSG00000152778	
IFIT1	1	ENSG00000185745	
HS6ST1	1	ENSG00000136720	
HS6ST2	1	ENSG00000171004	
HS6ST3	1	ENSG00000185352	
IFIT2	1	ENSG00000119922	
FHAD1-AS1	1	ENSG00000233485	
RPS15	1	ENSG00000115268	
RPS14	1	ENSG00000164587	
RPS17	2	ENSG00000278229:ENSG00000182774	
RPS16	1	ENSG00000105193	
RPS19	1	ENSG00000105372	
YBX1P10	1	ENSG00000213866	
RPS18	6	ENSG00000235650:ENSG00000226225:ENSG00000223367:ENSG00000231500:ENSG00000096150:ENSG00000227794	
HMCN2	1	ENSG00000148357	
HMCN1	1	ENSG00000143341	
RPS11	1	ENSG00000142534	
RPS10	1	ENSG00000124614	
RPS13	1	ENSG00000110700	
RPS12	1	ENSG00000112306	
HLA-J	8	ENSG00000228524:ENSG00000234074:ENSG00000226586:ENSG00000235309:ENSG00000243336:ENSG00000204622:ENSG00000228220:ENSG00000223439	
SRRM2	1	ENSG00000167978	
HLA-K	7	ENSG00000232816:ENSG00000229959:ENSG00000233964:ENSG00000224526:ENSG00000230795:ENSG00000232331:ENSG00000232708	
SRRM3	1	ENSG00000177679	
COG8	1	ENSG00000213380	
IGFL1P1	1	ENSG00000268879	
SRRM4	1	ENSG00000139767	
COG7	1	ENSG00000168434	
SRRM5	1	ENSG00000226763	
COG6	1	ENSG00000133103	
ARRDC1	1	ENSG00000197070	
COG5	1	ENSG00000164597	
ARRDC2	1	ENSG00000105643	
COG4	1	ENSG00000103051	
ARRDC3	1	ENSG00000113369	
COG3	1	ENSG00000136152	
COG2	1	ENSG00000135775	
HLA-B	6	ENSG00000228964:ENSG00000223532:ENSG00000234745:ENSG00000232126:ENSG00000224608:ENSG00000206450	
P3H2	1	ENSG00000090530	
RN7SKP55	1	ENSG00000201758	
COG1	1	ENSG00000166685	
HLA-C	7	ENSG00000204525:ENSG00000206435:ENSG00000233841:ENSG00000206452:ENSG00000237022:ENSG00000225691:ENSG00000228299	
P3H1	1	ENSG00000117385	
