NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
SVIL	1	SVIL	
NFYA	1	NFYA	
NFYB	1	NFYB	
NFYC	1	NFYC	
SUSD2	1	SUSD2	
SUSD1	1	SUSD1	
C6orf58	1	C6orf58	
SVIP	1	SVIP	
SPCS3	1	SPCS3	
SPCS2	1	SPCS2	
SPCS1	1	SPCS1	
GSTA4	1	GSTA4	
C6orf52	1	C6orf52	
MT-RNR2	1	MT-RNR2	
QPCT	1	QPCT	
MT-RNR1	1	MT-RNR1	
MEGF8	1	MEGF8	
SIPA1	1	SIPA1	
MEGF9	1	MEGF9	
SPPL2B	1	SPPL2B	
ROGDI	1	ROGDI	
SPPL2A	1	SPPL2A	
PMCH	1	PMCH	
CLEC18C	1	CLEC18C	
CLEC18B	1	CLEC18B	
CLEC18A	1	CLEC18A	
PAIP2B	1	PAIP2B	
EME1	1	EME1	
C3orf62	1	C3orf62	
EME2	1	EME2	
CSKMT	1	METTL12	
FPGT	1	FPGT	
FPGS	1	FPGS	
GBAP1	1	GBAP1	
TRPC4AP	1	TRPC4AP	
SPECC1L	1	SPECC1L	
TIMELESS	1	TIMELESS	
MYADM	1	MYADM	
NUPR1	1	NUPR1	
PMEL	1	PMEL	
ISYNA1	1	ISYNA1	
GSTCD	1	GSTCD	
CLEC16A	1	CLEC16A	
PMF1	1	PMF1	
CAMSAP1	1	CAMSAP1	
CAMSAP2	1	CAMSAP2	
EMG1	1	EMG1	
NPC1L1	1	NPC1L1	
TASOR	1	FAM208A	
TASP1	1	TASP1	
RWDD4P1	1	RWDD4P1	
PNPT1	1	PNPT1	
RWDD4P2	1	RWDD4P2	
STX17-DT	1	STX17-AS1	
CLEC17A	1	CLEC17A	
CAMSAP3	1	CAMSAP3	
DIAPH1	1	DIAPH1	
DAP	1	DAP	
DIAPH3	1	DIAPH3	
PXMP2	1	PXMP2	
PXMP4	1	PXMP4	
CGB8	1	CGB8	
CGB7	1	CGB7	
CGB5	1	CGB5	
CGAS	1	MB21D1	
CGB3	1	CGB3	
DBI	1	DBI	
DBH	1	DBH	
KRT18P5	1	KRT18P5	
KRT18P4	1	KRT18P4	
DBP	1	DBP	
RNU6-658P	1	RNU6-658P	
NTMT1	1	NTMT1	
DBT	1	DBT	
NTMT2	1	METTL11B	
COLGALT1	1	COLGALT1	
STPG1	1	STPG1	
C3orf38	1	C3orf38	
STPG4	1	C2orf61	
RN7SL566P	1	RN7SL566P	
C3orf33	1	C3orf33	
OXSR1	1	OXSR1	
DCK	1	DCK	
ZAP70	1	ZAP70	
DNASE2	1	DNASE2	
DNASE1	1	DNASE1	
SWINGN	1	LINC00565	
DDC	1	DDC	
NDUFV2-AS1	1	NDUFV2-AS1	
CFAP206	1	CFAP206	
DDN	1	DDN	
PDE11A	1	PDE11A	
CFAP210	1	CCDC173	
DDT	1	DDT	
RPS6KC1	1	RPS6KC1	
TYW1	1	TYW1	
PDSS2	1	PDSS2	
PDSS1	1	PDSS1	
SNORA13	1	SNORA13	
SNORA10	1	SNORA10	
ATP13A1	1	ATP13A1	
C3orf52	1	C3orf52	
DEK	1	DEK	
DES	1	DES	
RPS6KB1	1	RPS6KB1	
RN7SL431P	1	RN7SL431P	
RPS6KB2	1	RPS6KB2	
ATP13A4	1	ATP13A4	
ATP13A2	1	ATP13A2	
ATP13A3	1	ATP13A3	
FBXW10B	1	CDRT1	
MT-ND6	1	MT-ND6	
RALGAPA1P1	1	RALGAPA1P1	
RPL31P49	1	RPL31P49	
MDC1	1	MDC1	
MT-ND4	1	MT-ND4	
MT-ND5	1	MT-ND5	
NEXMIF	1	KIAA2022	
MT-ND2	1	MT-ND2	
SNORA3B	1	SNORA3B	
MT-ND3	1	MT-ND3	
MT-ND1	1	MT-ND1	
SNORA3A	1	SNORA3A	
SCAMP5	1	SCAMP5	
LACTB	1	LACTB	
IL4I1	1	IL4I1	
SCAMP4	1	SCAMP4	
CYP2D7	1	CYP2D7	
CYP2D6	1	CYP2D6	
SNORA33	1	SNORA33	
SNORA31	1	SNORA31	
MIRLET7BHG	1	MIRLET7BHG	
TYW5	1	TYW5	
TYW3	1	TYW3	
NGDN	1	NGDN	
RPL5P9	1	RPL5P9	
SNORA2C	1	SNORA2C	
SCAMP1	1	SCAMP1	
SNORA2A	1	SNORA2A	
EML1	1	EML1	
HSPG2	1	HSPG2	
SCAMP3	1	SCAMP3	
EML2	1	EML2	
SCAMP2	1	SCAMP2	
EML3	1	EML3	
EML4	1	EML4	
RPL5P1	1	RPL5P1	
EML5	1	EML5	
AR	1	AR	
EML6	1	EML6	
PAK6-AS1	1	C15orf56	
RPL5P4	1	RPL5P4	
PRKAR1B	1	PRKAR1B	
SNORA29	1	SNORA29	
PRKAR1A	1	PRKAR1A	
SNORA28	1	SNORA28	
SNORA23	1	SNORA23	
RBCK1	1	RBCK1	
CYP2E1	1	CYP2E1	
SNORA21	1	SNORA21	
NGEF	1	NGEF	
CGGBP1	1	CGGBP1	
PHC1P1	1	PHC1P1	
GRID2IP	1	GRID2IP	
SNORA61	1	SNORA61	
SNORA60	1	SNORA60	
DHH	1	DHH	
SHOX2	1	SHOX2	
AAAS	1	AAAS	
SNORA5B	1	SNORA5B	
C2	1	C2	
SNORA5C	1	SNORA5C	
RBPMS-AS1	1	RBPMS-AS1	
C3	1	C3	
DYNC2LI1	1	DYNC2LI1	
SNORA5A	1	SNORA5A	
C5	1	C5	
HSPH1	1	HSPH1	
PRKAR2B	1	PRKAR2B	
PRKAR2A	1	PRKAR2A	
SNORA56	1	SNORA56	
RSU1	1	RSU1	
SNORA57	1	SNORA57	
SNORA55	1	SNORA55	
SNORA52	1	SNORA52	
EXPH5	1	EXPH5	
SNORA53	1	SNORA53	
NGFR	1	NGFR	
RPL31P59	1	RPL31P59	
HTATSF1P2	1	HTATSF1P2	
SEMA6A-AS1	1	SEMA6A-AS1	
PMM1	1	PMM1	
PMM2	1	PMM2	
RPL31P52	1	RPL31P52	
GRIN2C	1	GRIN2C	
GRIN2D	1	GRIN2D	
CS	1	CS	
GRIN3B	1	GRIN3B	
SNORA48	1	SNORA48	
PARGP1	1	PARGP1	
SNORA46	1	SNORA46	
SNORA41	1	SNORA41	
LAD1	1	LAD1	
SNORA84	1	SNORA84	
LRSAM1	1	LRSAM1	
SNORA81	1	SNORA81	
RNF185-AS1	1	RNF185-AS1	
RPLP1	1	RPLP1	
RPLP0	1	RPLP0	
QPRT	1	QPRT	
ECSIT	1	ECSIT	
AACS	1	AACS	
SNORA7B	1	SNORA7B	
NIPBL	1	NIPBL	
SNORA7A	1	SNORA7A	
RPLP2	1	RPLP2	
SNORA78	1	SNORA78	
NIHCOLE	1	RP11-138J23.1	
APPL2	1	APPL2	
APPL1	1	APPL1	
CCDC162P	1	CCDC162P	
ACTL6A	1	ACTL6A	
SIRT4	1	SIRT4	
NIPA1	1	NIPA1	
SIRT5	1	SIRT5	
EMP1	1	EMP1	
SIRT6	1	SIRT6	
EMP2	1	EMP2	
NIPA2	1	NIPA2	
EMP3	1	EMP3	
SIRT7	1	SIRT7	
F2	1	F2	
SIRT1	1	SIRT1	
F3	1	F3	
BIVM-ERCC5	1	BIVM-ERCC5	
SIRT2	1	SIRT2	
FAHD2A	1	FAHD2A	
ELAPOR2	1	KIAA1324L	
SIRT3	1	SIRT3	
FAHD2B	1	FAHD2B	
RNU4ATAC18P	1	RNU4ATAC18P	
ELAPOR1	1	KIAA1324	
F8	1	F8	
BDH2	1	BDH2	
CDC42EP4	1	CDC42EP4	
CDC42EP3	1	CDC42EP3	
CDC42EP2	1	CDC42EP2	
SNORA69	1	SNORA69	
PICK1	1	PICK1	
CDC42EP1	1	CDC42EP1	
SNORA68	1	SNORA68	
SNORA65	1	SNORA65	
DLD	1	DLD	
SNORA66	1	SNORA66	
MDFI	1	MDFI	
SNORA63	1	SNORA63	
DPY19L1P1	1	DPY19L1P1	
FH	1	FH	
DPY19L1P2	1	DPY19L1P2	
CCNDBP1	1	CCNDBP1	
MYCT1	1	MYCT1	
HLA-DMA	1	HLA-DMA	
GGT2P	1	GGT2	
PMS2	1	PMS2	
DMD	1	DMD	
ZNF407-AS1	1	LINC00909	
PMS1	1	PMS1	
MDH1	1	MDH1	
GK	1	GK	
AADAT	1	AADAT	
MDH2	1	MDH2	
HNRNPUL2-BSCL2	1	HNRNPUL2-BSCL2	
TTLL5	1	TTLL5	
TTLL4	1	TTLL4	
TTLL3	1	TTLL3	
TTLL1	1	TTLL1	
RIMBP2	1	RIMBP2	
RIMBP3	1	RIMBP3	
GGT3P	1	GGT3P	
HDDC2	1	HDDC2	
FAM13B	1	FAM13B	
UBE2D4	1	UBE2D4	
UBE2D2	1	UBE2D2	
UBE2D3	1	UBE2D3	
FAM13A	1	FAM13A	
HP	1	HP	
UBE2D1	1	UBE2D1	
PTPRVP	1	PTPRVP	
HR	1	HR	
HDDC3	1	HDDC3	
PMPCB	1	PMPCB	
PMPCA	1	PMPCA	
LAG3	1	LAG3	
IK	1	IK	
VPS33A	1	VPS33A	
UBE2E3	1	UBE2E3	
VPS33B	1	VPS33B	
UBE2E1	1	UBE2E1	
UBE2E2	1	UBE2E2	
EMSY	1	EMSY	
PIGBOS1	1	PIGBOS1	
NSMAF	1	NSMAF	
FBLIM1	1	FBLIM1	
TNFRSF11A	1	TNFRSF11A	
SOCS2	1	SOCS2	
SOCS3	1	SOCS3	
SOCS1	1	SOCS1	
PMVK	1	PMVK	
SOCS6	1	SOCS6	
SOCS7	1	SOCS7	
MDN1	1	MDN1	
SOCS4	1	SOCS4	
SOCS5	1	SOCS5	
NOP53-AS1	1	GLTSCR2-AS1	
DR1	1	DR1	
BRPF1	1	BRPF1	
BRPF3	1	BRPF3	
GFPT2	1	GFPT2	
GFPT1	1	GFPT1	
TNFRSF10C	1	TNFRSF10C	
TNFRSF10B	1	TNFRSF10B	
BCDIN3D	1	BCDIN3D	
TNFRSF10D	1	TNFRSF10D	
ZC3HC1	1	ZC3HC1	
TFCP2	1	TFCP2	
AAK1	1	AAK1	
MDM2	1	MDM2	
ANXA2P1	1	ANXA2P1	
NPHP3-ACAD11	1	NPHP3-ACAD11	
MDM4	1	MDM4	
ANXA2P2	1	ANXA2P2	
MYD88	1	MYD88	
MDM1	1	MDM1	
SNORA80B	1	SNORA80B	
ST6GALNAC1	1	ST6GALNAC1	
ST6GALNAC2	1	ST6GALNAC2	
SH2D4A	1	SH2D4A	
ATRAID	1	ATRAID	
MRPL4	1	MRPL4	
MRPL3	1	MRPL3	
NGRN	1	NGRN	
MRPL2	1	MRPL2	
MRPL1	1	MRPL1	
DSE	1	DSE	
DGCR8	1	DGCR8	
MRPL9	1	MRPL9	
DGCR6	1	DGCR6	
DGCR5	1	DGCR9	
MDP1	1	MDP1	
SPG11	1	SPG11	
EID2B	1	EID2B	
DGCR2	1	DGCR2	
DSP	1	DSP	
PTCRA	1	PTCRA	
EMX1	1	EMX1	
PSMD12P1	1	PSMD12P	
DST	1	DST	
SH2D3A	1	SH2D3A	
SH2D3C	1	SH2D3C	
VPS37C	1	VPS37C	
VPS37D	1	VPS37D	
CALM2P3	1	CALM2P3	
VPS37A	1	VPS37A	
RAD23A	1	RAD23A	
CALM2P2	1	CALM2P2	
VPS37B	1	VPS37B	
RAD23B	1	RAD23B	
ST6GALNAC4	1	ST6GALNAC4	
DTL	1	DTL	
ST6GALNAC6	1	ST6GALNAC6	
RNFT2	1	RNFT2	
SLC47A2	1	SLC47A2	
SLC47A1	1	SLC47A1	
HSD17B14	1	HSD17B14	
HSD17B13	1	HSD17B13	
HSD17B12	1	HSD17B12	
HSD17B11	1	HSD17B11	
HSD17B10	1	HSD17B10	
RNFT1	1	RNFT1	
CECR2	1	CECR2	
CECR7	1	CECR7	
AAMP	1	AAMP	
C1orf226	1	C1orf226	
DUT	1	DUT	
BAIAP2	1	BAIAP2	
BAIAP3	1	BAIAP3	
PC	1	PC	
VIPAS39	1	VIPAS39	
PABPC1L	1	PABPC1L	
MDGA2	1	MDGA2	
MDGA1	1	MDGA1	
SPG21	1	SPG21	
VPS35L	1	C16orf62	
DHFR2	1	DHFR2	
C1orf210	1	C1orf210	
RETREG3	1	FAM134C	
RTCA	1	RTCA	
RTCB	1	RTCB	
TXNDC11	1	TXNDC11	
TXNDC12	1	TXNDC12	
UBE2L6	1	UBE2L6	
UBE2L4	1	UBE2L4	
TXNDC15	1	TXNDC15	
TXNDC16	1	TXNDC16	
TXNDC17	1	TXNDC17	
UBE2L3	1	UBE2L3	
SLC34A3	1	SLC34A3	
SLC34A2	1	SLC34A2	
ENTPD1	1	ENTPD1	
ENTPD2	1	ENTPD2	
C1orf220	1	C1orf220	
ENTPD4	1	ENTPD4	
ENTPD5	1	ENTPD5	
ENTPD6	1	ENTPD6	
ENTPD7	1	ENTPD7	
ENTPD8	1	ENTPD8	
TIMD4	1	TIMD4	
ASRGL1	1	ASRGL1	
MDS2	1	MDS2	
DXO	1	DXO	
C1orf216	1	C1orf216	
EPHA10	1	EPHA10	
RTF2	1	RTFDC1	
KIF9-AS1	1	KIF9-AS1	
RTF1	1	RTF1	
MST1R	1	MST1R	
UBE2J2	1	UBE2J2	
MST1L	1	MST1L	
SLC2A1-DT	1	SLC2A1-AS1	
OSGEP	1	OSGEP	
SPATA5L1	1	SPATA5L1	
SWI5	1	SWI5	
DYM	1	DYM	
AAR2	1	AAR2	
WAPL	1	WAPL	
TF	1	TF	
TG	1	TG	
TH	1	TH	
HDHD5-AS1	1	CECR5-AS1	
RETREG2	1	FAM134A	
RETREG1	1	FAM134B	
PCSK9	1	PCSK9	
AATK	1	AATK	
WASL	1	WASL	
SLC7A11	1	SLC7A11	
TNFRSF13C	1	TNFRSF13C	
PCSK7	1	PCSK7	
SLC7A10	1	SLC7A10	
IER3IP1	1	IER3IP1	
PCSK6	1	PCSK6	
AATF	1	AATF	
PCSK5	1	PCSK5	
PCSK4	1	PCSK4	
CLYBL	1	CLYBL	
MYDGF	1	MYDGF	
IMMP2L	1	IMMP2L	
HYAL1	1	HYAL1	
HYAL2	1	HYAL2	
ENC1	1	ENC1	
HYAL3	1	HYAL3	
HYAL4	1	HYAL4	
COL5A1-AS1	1	COL5A1-AS1	
L3HYPDH	1	L3HYPDH	
AASS	1	AASS	
THUMPD3-AS1	1	THUMPD3-AS1	
TNFRSF12A	1	TNFRSF12A	
MRPS2	1	MRPS2	
MRPS7	1	MRPS7	
MRPS6	1	MRPS6	
MRPS5	1	MRPS5	
LAT2	1	LAT2	
ENAH	1	ENAH	
IMMP1L	1	IMMP1L	
MRPS9	1	MRPS9	
G2E3	1	G2E3	
PNCK	1	PNCK	
IGHMBP2	1	IGHMBP2	
GREB1L	1	GREB1L	
NEDD9	1	NEDD9	
FAAP24	1	FAAP24	
NEDD8	1	NEDD8	
CRIP2	1	CRIP2	
CRIP3	1	CRIP3	
FAAP20	1	FAAP20	
CRIP1	1	CRIP1	
PSMD7P1	1	PSMD7P1	
ARVCF	1	ARVCF	
ALS2CL	1	ALS2CL	
FAM172A	1	FAM172A	
PLEKHG4B	1	PLEKHG4B	
NDUFA6-DT	1	NDUFA6-AS1	
SCAND1	1	SCAND1	
SCAND3	1	ZBED9	
NPDC1	1	NPDC1	
YIPF1	1	YIPF1	
YIPF2	1	YIPF2	
GNL3LP1	1	GNL3LP1	
YIPF3	1	YIPF3	
YIPF4	1	YIPF4	
YIPF5	1	YIPF5	
HUWE1	1	HUWE1	
CRIPT	1	CRIPT	
KLK14	1	KLK14	
UBE2G1	1	UBE2G1	
UBE2G2	1	UBE2G2	
XG	1	XG	
KLK12	1	KLK12	
NEDD1	1	NEDD1	
THEMIS2	1	THEMIS2	
GLB1L	1	GLB1L	
NEDD4	1	NEDD4	
LBX2-AS1	1	LBX2-AS1	
YIPF6	1	YIPF6	
RTKN	1	RTKN	
BCCIP	1	BCCIP	
OGDHL	1	OGDHL	
RTL6	1	LDOC1L	
RTL5	1	RGAG4	
FAM174C	1	C19orf24	
FAM174B	1	FAM174B	
FAM174A	1	FAM174A	
SH3GL1	1	SH3GL1	
SLC12A2-DT	1	LINC01184	
PLCG1-AS1	1	PLCG1-AS1	
DKC1	1	DKC1	
UBE2V2	1	UBE2V2	
UBE2V1	1	UBE2V1	
PHAF1	1	C16orf70	
RTN2	1	RTN2	
RTN3	1	RTN3	
RTN1	1	RTN1	
ZNF337-AS1	1	ZNF337-AS1	
RPL18P10	1	RPL18P10	
RNU1-108P	1	RNU1-108P	
RTN4	1	RTN4	
ENHO	1	ENHO	
HCAR2	1	HCAR2	
HCAR3	1	HCAR3	
EBP	1	EBP	
HCAR1	1	HCAR1	
CHAD	1	CHAD	
CASP1P2	1	CASP1P2	
PBX2P1	1	PBX2P1	
CARNMT1-AS1	1	C9orf41-AS1	
ECD	1	ECD	
CRIM1	1	CRIM1	
SSPOP	1	SSPO	
FERP1	1	FERP1	
STT3A	1	STT3A	
STT3B	1	STT3B	
EDA	1	EDA	
CHD9	1	CHD9	
CHD8	1	CHD8	
CHD7	1	CHD7	
CHD6	1	CHD6	
CHD5	1	CHD5	
CHD4	1	CHD4	
CHD3	1	CHD3	
MEA1	1	MEA1	
CHD2	1	CHD2	
CHD1	1	CHD1	
FAM178B	1	FAM178B	
PIDD1	1	PIDD1	
UBE2Q1	1	UBE2Q1	
UBE2Q2	1	UBE2Q2	
EED	1	EED	
RFPL3	1	RFPL3	
DARS2	1	DARS2	
CIP2A	1	KIAA1524	
DARS1	1	DARS	
UBE2R2	1	UBE2R2	
CHDH	1	CHDH	
FAM153CP	1	FAM153C	
PNKP	1	PNKP	
TGFBRAP1	1	TGFBRAP1	
ACVR1B	1	ACVR1B	
EFS	1	EFS	
ACVR1C	1	ACVR1C	
MDH1B	1	MDH1B	
SWT1	1	SWT1	
LRWD1	1	LRWD1	
ACVR2B	1	ACVR2B	
CHFR	1	CHFR	
ACVR2A	1	ACVR2A	
MIR193BHG	1	MIR193BHG	
PNKD	1	PNKD	
COX20P1	1	COX20P1	
INAFM2	1	INAFM2	
INAFM1	1	INAFM1	
ACIN1	1	ACIN1	
PNMT	1	PNMT	
RPL30	1	RPL30	
RPL32	1	RPL32	
DPY19L2P3	1	DPY19L2P3	
TMEM200B	1	TMEM200B	
RPL31	1	RPL31	
ZNF561-AS1	1	ZNF561-AS1	
RPL34	1	RPL34	
ABAT	1	ABAT	
ENO1	1	ENO1	
MICOS13	1	C19orf70	
MICOS10	1	MINOS1	
ENO2	1	ENO2	
ABCA12	1	ABCA12	
ENO3	1	ENO3	
RNF112	1	RNF112	
RNF115	1	RNF115	
RNF114	1	RNF114	
RPL36	1	RPL36	
ADNP2	1	ADNP2	
RPL35	1	RPL35	
RPL38	1	RPL38	
RTTN	1	RTTN	
SNORA73A	1	SNORA73A	
RPL37	1	RPL37	
SNORA73B	1	SNORA73B	
ANKS1A	1	ANKS1A	
RPL39	1	RPL39	
RNF111	1	RNF111	
ANKS1B	1	ANKS1B	
MIR6089	1	MIR6089	
MIR6075	1	MIR6075	
MED1	1	MED1	
MECR	1	MECR	
DEPDC1-AS1	1	DEPDC1-AS1	
RPL21	1	RPL21	
KLF2P1	1	KLF2P1	
RPL23	1	RPL23	
RPL22	1	RPL22	
MED8	1	MED8	
MED9	1	MED9	
AARSD1	1	AARSD1	
MED4	1	MED4	
MED6	1	MED6	
DKK3	1	DKK3	
MED7	1	MED7	
RNF123	1	RNF123	
GPR162	1	GPR162	
RNF126	1	RNF126	
RNF125	1	RNF125	
RNF128	1	RNF128	
GPR161	1	GPR161	
GPR160	1	GPR160	
RPL24	1	RPL24	
RPL27	1	RPL27	
KLF2P4	1	KLF2P4	
RPL26	1	RPL26	
RPL29	1	RPL29	
RPL28	1	RPL28	
ALG10B	1	ALG10B	
GPLD1	1	GPLD1	
RNF122	1	RNF122	
RNF121	1	RNF121	
FTCDNL1	1	FTCDNL1	
OSER1	1	OSER1	
TAGLN2P1	1	TAGLN2P1	
VPS26C	1	DSCR3	
VPS26A	1	VPS26A	
VPS26B	1	VPS26B	
MEFV	1	MEFV	
PNPO	1	PNPO	
KATNBL1P6	1	KATNBL1P6	
RPL41	1	RPL41	
CHKB	1	CHKB	
CHKA	1	CHKA	
PNO1	1	PNO1	
PRRC2C	1	PRRC2C	
SLC16A10	1	SLC16A10	
GPR137B	1	GPR137B	
RPL3L	1	RPL3L	
SLC16A13	1	SLC16A13	
GPR137C	1	GPR137C	
PRRC2A	1	PRRC2A	
RNF103	1	RNF103	
GPR180	1	GPR180	
CYP1A2	1	CYP1A2	
CYP1A1	1	CYP1A1	
CPEB3	1	CPEB3	
CPEB2	1	CPEB2	
CPEB4	1	CPEB4	
FRMPD2B	1	FRMPD2B	
SPEF2	1	SPEF2	
SPEF1	1	SPEF1	
ELL	1	ELL	
MEI1	1	MEI1	
VSIG10L	1	VSIG10L	
PCOLCE-AS1	1	PCOLCE-AS1	
RNF157	1	RNF157	
ZCWPW2	1	ZCWPW2	
ZCWPW1	1	ZCWPW1	
GPR132	1	GPR132	
ENSA	1	ENSA	
GPR137	1	GPR137	
RNF150	1	RNF150	
EMD	1	EMD	
KRT8P12	1	KRT8P12	
GPR135	1	GPR135	
ZC3H10	1	ZC3H10	
RNF168	1	RNF168	
GCFC2	1	GCFC2	
RNF167	1	RNF167	
AFTPH	1	AFTPH	
RNF169	1	RNF169	
RNF166	1	RNF166	
ENG	1	ENG	
PCYOX1	1	PCYOX1	
CCDC90B	1	CCDC90B	
RNF165	1	RNF165	
RPL10	1	RPL10	
RPL12	1	RPL12	
RPL11	1	RPL11	
RNF135	1	RNF135	
KRT8P39	1	KRT8P39	
SNORA71E	1	SNORA71E	
GPR153	1	GPR153	
RNF139	1	RNF139	
RNF138	1	RNF138	
CHN2	1	CHN2	
CHN1	1	CHN1	
LIMD1-AS1	1	LIMD1-AS1	
RPL14	1	RPL14	
RPL13	1	RPL13	
RPL15	1	RPL15	
CHML	1	CHML	
RPL18	1	RPL18	
GPR156	1	GPR156	
SNORA71A	1	SNORA71A	
RNF130	1	RNF130	
GPR155	1	GPR155	
SNORA71B	1	SNORA71B	
RPL17	1	RPL17	
SNORA71C	1	SNORA71C	
KRT8P33	1	KRT8P33	
RPL19	1	RPL19	
GPR157	1	GPR157	
TIMMDC1	1	TIMMDC1	
F12	1	F12	
NMNAT2	1	NMNAT2	
RNF146	1	RNF146	
RNF145	1	RNF145	
GPR143	1	GPR143	
ABI2	1	ABI2	
NMNAT1	1	NMNAT1	
RNF149	1	RNF149	
ABI1	1	ABI1	
MSRB2	1	MSRB2	
KRT8P46	1	KRT8P46	
RNF141	1	RNF141	
KRT8P45	1	KRT8P45	
GPR146	1	GPR146	
MSRB1	1	MSRB1	
COL16A1	1	COL16A1	
CHPF	1	CHPF	
EPO	1	EPO	
HJURP	1	HJURP	
RNF19B	1	RNF19B	
RNF19A	1	RNF19A	
CHP1	1	CHP1	
MEN1	1	MEN1	
RNF43	1	RNF43	
RNF44	1	RNF44	
FAM24B	1	FAM24B	
OR7E83P	1	OR7E83P	
F2R	1	F2R	
RNF40	1	RNF40	
RNF41	1	RNF41	
MELK	1	MELK	
GAPDHS	1	GAPDHS	
ERF	1	ERF	
NHP2	1	NHP2	
ERH	1	ERH	
ENY2	1	ENY2	
ABHD4	1	ABHD4	
ABHD2	1	ABHD2	
RNF180	1	RNF180	
CHRD	1	CHRD	
ABHD8	1	ABHD8	
ACTMAP	1	C19orf54	
FCF1P2	1	FCF1P2	
ABHD6	1	ABHD6	
ABHD5	1	ABHD5	
MACROH2A1	1	H2AFY	
FCF1P5	1	FCF1P5	
NCK1-DT	1	NCK1-AS1	
OARD1	1	OARD1	
ESD	1	ESD	
ABL1	1	ABL1	
RNF170	1	RNF170	
ABL2	1	ABL2	
RPL37AP1	1	RPL37AP1	
STRA6	1	STRA6	
OR7E85P	1	OR7E85P	
GPR108	1	GPR108	
TVP23A	1	TVP23A	
TVP23B	1	TVP23B	
TVP23C	1	TVP23C	
PALB2	1	PALB2	
TDRD12	1	TDRD12	
RNF182	1	RNF182	
RNF181	1	RNF181	
GPR107	1	GPR107	
RNF183	1	RNF183	
RNF185	1	RNF185	
RNF187	1	RNF187	
RNF10	1	RNF10	
CALCOCO1	1	CALCOCO1	
RNF11	1	RNF11	
SFT2D3	1	SFT2D3	
RNF13	1	RNF13	
RNF14	1	RNF14	
CALCOCO2	1	CALCOCO2	
KRT8P3	1	KRT8P3	
PTBP1	1	PTBP1	
RPL7A	1	RPL7A	
FKBP9P1	1	FKBP9P1	
DNMT3L	1	DNMT3L	
DNMT3B	1	DNMT3B	
RNF17	1	RNF17	
IQCB1	1	IQCB1	
OR7E87P	1	OR7E87P	
PDCD6IP	1	PDCD6IP	
CHUK	1	CHUK	
DNMT3A	1	DNMT3A	
KCNAB1	1	KCNAB1	
KCNAB2	1	KCNAB2	
RANGAP1	1	RANGAP1	
KCNAB3	1	KCNAB3	
ADRA2C	1	ADRA2C	
ADRA2B	1	ADRA2B	
COASY	1	COASY	
PTBP2	1	PTBP2	
PTBP3	1	PTBP3	
EVC	1	EVC	
EVL	1	EVL	
SFT2D2	1	SFT2D2	
SSX2IP	1	SSX2IP	
SFT2D1	1	SFT2D1	
TRHDE-AS1	1	TRHDE-AS1	
GATA3-AS1	1	GATA3-AS1	
RNF31	1	RNF31	
CX3CR1	1	CX3CR1	
SMARCD1	1	SMARCD1	
SMARCD2	1	SMARCD2	
SMARCD3	1	SMARCD3	
RNF34	1	RNF34	
WBP1	1	WBP1	
WBP2	1	WBP2	
WBP4	1	WBP4	
RNF38	1	RNF38	
ITLN1	1	ITLN1	
ITLN2	1	ITLN2	
MESD	1	MESDC2	
MROH1	1	MROH1	
RBBP4	1	RBBP4	
PUF60	1	PUF60	
MROH5	1	MROH5	
RBBP5	1	RBBP5	
ANKAR	1	ANKAR	
RBBP8	1	RBBP8	
RBBP9	1	RBBP9	
MROH8	1	MROH8	
RBBP6	1	RBBP6	
RBBP7	1	RBBP7	
MROH6	1	MROH6	
MEST	1	MEST	
FDXACB1	1	FDXACB1	
SMARCE1	1	SMARCE1	
RNF20	1	RNF20	
RNF24	1	RNF24	
RNF25	1	RNF25	
RNF26	1	RNF26	
PNRC1	1	PNRC1	
PNRC2	1	PNRC2	
RPL13AP7	1	RPL13AP7	
RPL13AP6	1	RPL13AP6	
RPL13AP5	1	RPL13AP5	
TRMT61A	1	TRMT61A	
TRMT61B	1	TRMT61B	
BET1	1	BET1	
SLC46A1	1	SLC46A1	
POT1-AS1	1	POT1-AS1	
GEMIN8P4	1	GEMIN8P4	
GOLGA2	1	GOLGA2	
GOLGA3	1	GOLGA3	
GOLGA4	1	GOLGA4	
GOLGA5	1	GOLGA5	
GOLGA1	1	GOLGA1	
RNVU1-21	1	RNU1-122P	
GOLGA7	1	GOLGA7	
MIR320B2	1	MIR320B2	
MCCC2	1	MCCC2	
ABT1	1	ABT1	
RRP7BP	1	RRP7BP	
MCCC1	1	MCCC1	
MTUS1	1	MTUS1	
OVOL1	1	OVOL1	
MTURN	1	MTURN	
OVOL2	1	OVOL2	
AFG3L2	1	AFG3L2	
COX7A2L	1	COX7A2L	
AKAP9	1	AKAP9	
GUF1	1	GUF1	
RELCH	1	KIAA1468	
EZR	1	EZR	
ANKRA2	1	ANKRA2	
RNVU1-32	1	RNU1-106P	
BEX4	1	BEX4	
BEX3	1	BEX3	
BEX2	1	BEX2	
BEX1	1	BEX1	
TSHZ3	1	TSHZ3	
TSHZ1	1	TSHZ1	
C17orf107	1	C17orf107	
GMCL1	1	GMCL1	
C17orf100	1	C17orf100	
PVRIG2P	1	PVRIG2P	
IFNL3P1	1	IFNL3P1	
GNG10	1	GNG10	
NHLH1	1	NHLH1	
PTPRN2	1	PTPRN2	
