SYMBOL	logFC_edgeR	PValue	logFC_limma	adj.P.Val	log2FoldChange_DESeq2	padj
ARIH2	0.149302623	0.003452727	0.149504837	0.019668257	0.142811939	0.010268106
ARL11	0.255390387	0.007205911	0.25257193	0.033700423	0.249095138	0.027249841
ARL13B	0.572810104	2.25E-08	0.576187697	0.000148439	0.566484544	5.15E-08
ARL14EP	0.295253561	0.007469729	0.295669464	0.045604264	0.288633529	0.022369382
ARL2BP	0.416253012	5.93E-08	0.407408478	0.000285348	0.410248875	4.92E-07
ARL4D	-0.411296375	1.34E-05	-0.410158278	0.000967946	-0.418169612	4.23E-05
ARL6IP5	-0.409875765	9.13E-18	-0.409709278	7.77E-07	-0.416528288	4.50E-22
ARL6IP6	0.15133698	0.003373779	0.151085143	0.02015559	0.14505323	0.011062353
ARMC8	0.234731814	0.005344148	0.231441095	0.045365486	0.227722152	0.021084472
ARMS2	-1.469885535	3.92E-06	-1.476512254	0.00302615	-1.47793899	0.000668749
ARNTL2	0.311371762	1.43E-05	0.311642578	0.00113239	0.304688506	4.32E-05
ARPC2	-0.209557755	0.003083131	-0.209358624	0.027399405	-0.216184232	0.007960388
ARPC4	-0.337607675	1.07E-08	-0.337743747	0.000126835	-0.344061728	9.25E-08
ARPC4-TTLL3	-0.159239669	0.007860658	-0.157631596	0.043973309	-0.165714702	0.01578112
ARPC5	-0.160387418	0.008885434	-0.162388069	0.043989264	-0.167411358	0.015173099
ARRDC2	-0.268316896	0.001027536	-0.27542663	0.009115932	-0.274580897	0.003398507
ARSA	0.432592979	3.71E-07	0.432694933	0.000437915	0.426037365	3.55E-06
ARSF	-1.409504234	2.37E-10	-1.405431675	7.59E-05	-1.418402263	9.88E-09
ARSG	0.413716683	4.62E-07	0.41628063	0.000313081	0.406945333	1.42E-06
ARSH	-1.094728051	0.004086811	-1.158411187	0.026135918	-1.103128836	0.026593407
ASAH1	0.39287127	3.41E-05	0.391881006	0.003380555	0.385883658	0.000143908
ASAP1	-0.3551768	9.28E-08	-0.356933876	0.000295766	-0.361533461	7.16E-07
ASAP3	0.24671827	3.32E-05	0.245922695	0.002278962	0.240566959	0.000307122
ASB1	-0.237654701	1.18E-05	-0.237518782	0.001113932	-0.244302802	1.48E-05
ASB16-AS1	0.539372994	9.96E-06	0.54176382	0.001151661	0.532744063	5.40E-05
ASCC1	0.261525178	0.000768214	0.261100638	0.009698755	0.254720882	0.003361092
ASCC2	-0.132502881	0.011250843	-0.133293807	0.041012336	-0.138977188	0.026487751
ASF1B	0.180188173	0.008601667	0.184004717	0.041633664	0.173487375	0.036407061
ASNS	1.022056603	3.62E-12	1.021826082	3.92E-05	1.01541903	2.46E-05
ASPHD2	-0.590207025	1.42E-07	-0.593314466	0.000253916	-0.596246151	5.08E-07
ASS1	0.264577491	0.000167033	0.25847321	0.005717243	0.258330849	0.001249334
ATF3	-0.217163237	0.000489152	-0.216643359	0.008630798	-0.223276872	0.001951762
ATF4	0.200640784	0.000555048	0.200120217	0.00761604	0.194415272	0.003314871
ATF5	0.283480716	0.001164733	0.282679178	0.012036025	0.277287947	0.004500972
ATF6B	-2.18269796	0.000171994	-1.927252558	0.045390774	-2.183928177	0.029242333
ATG13	-0.141723442	0.006125878	-0.142623953	0.026678885	-0.148030313	0.012284453
ATG14	-0.153421481	0.00388429	-0.152748792	0.021348518	-0.160026351	0.005652657
ATG16L2	0.502928244	1.19E-06	0.505306605	0.000850516	0.496007445	4.94E-06
ATG2B	0.255330108	0.000166013	0.255042817	0.005685298	0.24831742	0.001050337
ATG4D	0.398039789	4.87E-08	0.394546679	0.000139703	0.391673978	2.81E-07
ATG5	0.218353156	0.002999931	0.219699798	0.019209524	0.211966329	0.010979141
ATN1	-0.168499245	0.002835165	-0.168936904	0.018818124	-0.174840334	0.008854765
ATOX1	0.263909313	0.006728395	0.26652862	0.046304258	0.257026425	0.027896636
ATP10B	-2.396237632	4.99E-12	-2.388958152	0.000102972	-2.413764298	8.14E-08
ATP11A	-0.187041384	0.00281585	-0.186606546	0.02368042	-0.193660868	0.00854887
ATP13A2	0.301033568	3.11E-08	0.301171092	0.000126651	0.294512913	1.41E-07
ATP1A1	-0.125569342	0.01591676	-0.126542182	0.040436811	-0.131784805	0.031347289
ATP1A2	-1.871024702	7.96E-06	-1.798813644	0.00598935	-1.894137927	0.00069992
ATP1A4	-0.311605046	0.000703467	-0.31565879	0.009817482	-0.318030955	0.002876207
ATP1B1	0.20884374	0.011075866	0.209512845	0.039629566	0.202646605	0.0360023
ATP2B1	0.25238341	0.003731609	0.255488981	0.022933402	0.245485751	0.013008929
ATP2B2	-1.575850602	2.77E-05	-1.550358971	0.006655209	-1.588089265	0.000294667
ATP2C2	-0.249036532	0.002973255	-0.248776752	0.017092873	-0.255463843	0.006483373
ATP5G1	-0.213074382	0.001231247	-0.212942683	0.016104039	-0.21963478	0.005050749
ATP5S	0.388248703	2.20E-07	0.39004988	0.00019452	0.381797665	6.25E-07
ATP6AP1L	0.330357911	0.000329438	0.325335135	0.007347961	0.323606594	0.001373922
ATP6AP2	0.21599675	0.000491944	0.214475871	0.009964995	0.209674364	0.003941404
ATP6V0A4	-0.880470557	0.000254707	-0.923811078	0.008002286	-0.886890612	0.002523129
ATP6V0E2	0.422391675	2.14E-06	0.419628525	0.001237947	0.415571401	1.58E-05
ATP6V0E2-AS1	1.028246081	0.00179456	1.028694711	0.037026394	1.029965137	0.035843255
ATP6V1A	0.193943768	0.000185663	0.194364795	0.004122815	0.187387373	0.000429233
ATP6V1B1	-0.200450247	0.010527085	-0.198152628	0.049762151	-0.207284229	0.020644369
ATP6V1B2	-0.269179293	3.38E-06	-0.26899661	0.000898999	-0.276330311	9.14E-06
ATP7B	-0.186612022	0.000172542	-0.18691912	0.002686693	-0.193014416	0.000231028
ATP8B2	0.638539564	0.006355544	0.643493408	0.041678658	0.632444777	0.020342248
ATP9A	-1.023065592	2.01E-08	-1.020374663	0.0001743	-1.031675427	6.45E-07
ATPAF2	0.255275627	0.000223804	0.255681544	0.004115703	0.248764085	0.00079793
ATPIF1	-0.176679243	0.004996824	-0.175790885	0.030934487	-0.183287401	0.01241964
ATR	0.344229483	1.59E-06	0.342915726	0.000828732	0.337342092	8.64E-06
ATRIP	0.203691292	0.007222102	0.20380315	0.039593674	0.197105228	0.026853339
AUNIP	0.722492496	3.25E-10	0.724763722	4.01E-05	0.716419858	1.32E-09
AURKA	-0.254850292	3.55E-05	-0.25568424	0.002640792	-0.261026606	0.00018981
AVEN	0.232381476	0.004368511	0.23070561	0.024335714	0.226297925	0.018024316
AVPI1	-0.568330339	5.30E-16	-0.567373501	2.28E-06	-0.575041342	8.47E-17
AXIN2	-0.293912942	4.21E-08	-0.295963685	0.000133469	-0.300105178	2.07E-07
AXL	-1.235637417	6.57E-06	-1.230823801	0.0032324	-1.246123708	0.000626965
AZIN2	0.411954431	0.00905713	0.427487667	0.036546694	0.404932363	0.034471802
B3GALNT2	0.172619612	0.001852179	0.171862315	0.015510726	0.166192822	0.007826984
B3GALT6	0.290900707	0.001154894	0.292465989	0.012624534	0.284189568	0.004915183
B3GAT3	0.181707397	0.008679131	0.182354943	0.036803322	0.175134025	0.027886464
B3GNT2	0.338414628	2.34E-06	0.339139162	0.000528434	0.331775255	7.90E-06
B3GNT6	-1.896264847	7.14E-05	-2.014937663	0.006304197	-1.92383306	0.002216764
B4GALNT4	-0.372903164	0.00032699	-0.374338197	0.005591676	-0.379775241	0.000675149
B4GALT2	-0.281552848	4.26E-06	-0.28119069	0.000741927	-0.288268262	1.07E-05
B4GALT5	-0.18849727	0.000245474	-0.188801042	0.004231549	-0.194937705	0.000701177
B4GALT6	0.479264198	0.004420708	0.477953716	0.04391845	0.47306211	0.017910109
B4GALT7	0.180073233	0.000825506	0.179964792	0.009073762	0.173457154	0.004571953
B9D2	-0.381887768	0.005761639	-0.41250396	0.015482024	-0.38755243	0.015352287
BACE1-AS	-0.831708361	3.65E-11	-0.822550645	4.23E-05	-0.839042556	1.06E-10
BAD	0.566106068	3.27E-13	0.565759344	6.84E-06	0.55977873	9.24E-13
BAG1	-0.211809214	0.007163226	-0.213765656	0.032725281	-0.218240308	0.016172795
BAIAP2	0.198815056	0.002479208	0.198861859	0.016235985	0.192105083	0.010522275
BAIAP3	0.383807903	2.90E-05	0.386746831	0.001808769	0.377350797	9.52E-05
BANF1	-0.211302625	0.004345975	-0.216557201	0.028685757	-0.217086107	0.016326368
BANP	-0.200332405	0.000992004	-0.199561727	0.012442262	-0.207047091	0.00389387
BARX2	-0.889305241	1.19E-12	-0.873873283	1.22E-05	-0.896967175	4.05E-12
BASP1	-0.430549698	2.67E-15	-0.431643561	2.60E-06	-0.43682319	7.28E-15
BAX	-0.246310524	3.00E-05	-0.247201118	0.002270392	-0.252646616	0.000202087
BBS1	0.227953593	0.000439597	0.228930468	0.004305798	0.221256385	0.001193534
BBS10	0.392065572	1.35E-05	0.391695029	0.001838449	0.385165725	3.74E-05
BBS2	0.19625074	0.001114044	0.195772522	0.012909563	0.189433222	0.006589687
BBS5	0.385612978	0.001291725	0.381383614	0.017359622	0.37889205	0.004266339
BBS7	0.370640315	6.27E-05	0.373637237	0.002868764	0.364367654	0.000230672
BCAP29	0.490937083	2.77E-09	0.490539024	7.80E-05	0.484809085	6.86E-09
BCAP31	-0.211357334	0.000131965	-0.212118993	0.003477222	-0.217582698	0.00052456
BCAR3	-0.230710787	6.01E-06	-0.231222371	0.000798608	-0.237039533	6.97E-06
BCAR4	-0.622601998	6.93E-12	-0.623119168	1.42E-05	-0.629811957	5.51E-12
BCDIN3D	0.459776775	0.000122154	0.45096768	0.0073957	0.452764017	0.000531254
BCL2L1	-0.265177645	4.73E-07	-0.265588251	0.00031389	-0.271675912	1.24E-06
BCL2L11	0.27336417	3.06E-05	0.273252247	0.002279326	0.266856333	0.000285429
BCL2L2-PABPN1	-0.267695584	1.36E-07	-0.268705371	0.000182969	-0.273926809	4.07E-07
BCL7A	0.403494647	0.005929653	0.409151468	0.036188439	0.396924924	0.0284261
BCORL1	0.297301429	0.000420359	0.295307833	0.00744235	0.290909855	0.002159917
BCS1L	0.201963301	0.002358899	0.200060786	0.016100547	0.19565667	0.008797541
BEAN1	-0.275358189	8.56E-05	-0.274855	0.002134234	-0.282014135	0.000187261
BEND3	-0.294492683	3.29E-05	-0.292952312	0.001556386	-0.301406643	9.20E-05
BEX3	-0.196012971	0.002289252	-0.199391751	0.019528709	-0.202309051	0.010006283
BEX4	-0.147496703	0.005209848	-0.146740049	0.026062184	-0.154264042	0.008893852
BEX5	0.555583097	0.001819513	0.562673997	0.018550514	0.549077543	0.01229376
BHLHB9	-0.281696793	0.000386894	-0.282343133	0.005532959	-0.28841954	0.000838219
BHLHE40	-0.202813337	0.001925163	-0.205463809	0.016883634	-0.209014236	0.006167831
BHLHE41	-0.407961992	1.06E-09	-0.409352816	7.62E-05	-0.414181622	2.06E-09
BICDL1	0.904256	4.11E-09	0.90204729	0.000165324	0.898261907	3.63E-08
BICDL2	0.369958598	0.00019999	0.371070946	0.00448067	0.363220741	0.000774092
BIK	-1.295906272	1.71E-06	-1.291402831	0.00185488	-1.304783024	5.51E-05
BIN2	0.338750725	2.86E-11	0.338478581	1.88E-05	0.332290707	3.33E-11
BIRC7	-1.055444658	2.26E-13	-1.047793404	1.19E-05	-1.061869757	1.29E-13
BLCAP	-0.298939111	4.42E-07	-0.29795477	0.000446312	-0.305699669	4.59E-06
BLM	0.192123473	0.006820094	0.192567014	0.029679172	0.185354278	0.02313451
BMP2K	0.337758701	6.21E-05	0.340124533	0.00331421	0.330850236	0.000308554
BMS1	-0.154855906	0.012444767	-0.158527849	0.049964009	-0.160761548	0.033847945
BOLA3-AS1	-0.210304548	0.006895562	-0.210614371	0.031231872	-0.217216592	0.018184409
BORCS8	0.425753432	4.86E-07	0.427477262	0.000324547	0.419190343	9.03E-07
BORCS8-MEF2B	0.304598023	0.000132807	0.307762553	0.002751527	0.297821544	0.00048706
BPGM	-0.240123117	0.005935531	-0.24107814	0.027834526	-0.24699929	0.012814974
BPHL	0.370668083	1.87E-05	0.37277124	0.001454368	0.363873981	6.95E-05
BRAF	-0.25844004	6.23E-06	-0.258370567	0.001090703	-0.264919904	1.45E-05
BRCA1	0.171438073	0.008182678	0.172405184	0.036481141	0.164930158	0.023499649
BRF1	0.149880967	0.01138625	0.148358559	0.045783992	0.143491596	0.041071938
BRI3	-0.219872983	0.000363399	-0.219836652	0.007397969	-0.226730053	0.00103425
BRI3BP	0.201177719	0.002115672	0.202262868	0.019277322	0.194542261	0.011911118
BSN	0.787321457	1.63E-06	0.801573184	0.000811721	0.780449864	7.69E-06
BTBD11	2.055431322	7.51E-08	2.037911588	0.003169155	2.071806616	2.70E-05
BTBD16	-0.639475102	7.14E-16	-0.638033684	3.13E-06	-0.646516999	1.81E-16
BTF3L4	-0.179966629	0.002391668	-0.179577226	0.01942527	-0.18644481	0.004571953
BTG2	-0.266298061	5.57E-05	-0.264862004	0.003948259	-0.272935268	0.000414279
C10orf10	-0.559985731	1.81E-06	-0.555921696	0.000682392	-0.566963417	5.08E-06
C10orf54	-0.218199211	0.000799849	-0.217116652	0.008988867	-0.224845812	0.00225204
C10orf76	-0.211033918	0.000511102	-0.210652223	0.006220641	-0.217750933	0.001040566
C11orf45	-0.508887012	1.92E-16	-0.508463941	1.79E-06	-0.515837205	2.78E-17
C11orf71	0.474576109	5.84E-05	0.477765989	0.002122436	0.467957936	0.000282676
C12orf29	0.334719661	4.14E-06	0.335513623	0.000574508	0.328095831	9.28E-06
C12orf66	0.343626967	5.65E-05	0.342082228	0.00219837	0.337044778	0.000325483
C12orf75	-0.296343385	2.23E-05	-0.296727347	0.002258995	-0.302899571	8.26E-05
C12orf76	0.279935033	0.000739215	0.2805087	0.006579796	0.273230171	0.00298053
C14orf79	0.550632258	1.95E-07	0.552319054	0.000269127	0.544009964	8.51E-07
C14orf80	0.471026257	1.58E-07	0.468082247	0.000315186	0.464718711	9.18E-07
C14orf93	0.303714859	1.71E-05	0.307835805	0.001235683	0.296824173	0.000173675
C16orf58	0.163149954	0.000909841	0.162826844	0.008378138	0.156694047	0.004764217
C16orf62	-0.177095403	0.003852593	-0.177755611	0.018818124	-0.183735254	0.009868701
C16orf70	-0.206707348	6.63E-05	-0.207267549	0.002325972	-0.213048839	0.000202195
C16orf95	0.482385451	0.000539672	0.487228719	0.007165471	0.475859005	0.002643639
C17orf51	0.757096603	2.69E-11	0.742130707	5.90E-05	0.750802304	1.45E-10
C17orf58	0.406160614	9.80E-05	0.408371888	0.003267064	0.399672298	0.000409641
C18orf32	0.180116865	0.005432809	0.182068808	0.025495417	0.173389103	0.01936982
C18orf54	0.274054572	6.54E-05	0.274628476	0.002180926	0.267262085	0.000214159
C19orf66	-0.372351934	0.002455604	-0.368068132	0.01904015	-0.378729905	0.006107064
C19orf73	1.417605756	0.000365751	1.4681	0.01508805	1.420389766	0.012487869
C1orf105	-0.50717425	1.00E-06	-0.511843844	0.000743001	-0.514548817	2.04E-06
C1orf112	-0.250787187	0.001037626	-0.249663101	0.013197921	-0.258090684	0.002428786
C1orf123	0.342230292	1.28E-05	0.342077197	0.002121865	0.335189895	7.84E-05
C1orf132	-0.310862601	0.000896971	-0.310326783	0.010503062	-0.317482294	0.002327214
C1orf198	-0.270958709	3.60E-08	-0.271343266	0.000108524	-0.277299414	1.64E-08
C1orf21	-0.528019603	2.53E-22	-0.528909706	2.36E-07	-0.534381039	6.42E-24
C1orf226	1.835168266	5.98E-10	1.813454946	0.00040603	1.840406589	1.18E-05
C1orf53	1.069358949	2.09E-05	1.106552836	0.003032537	1.06149603	0.000338553
C1orf56	0.472250113	0.002298679	0.46812484	0.022764749	0.466311022	0.015619811
C1orf74	-0.452627549	3.42E-09	-0.448054656	9.83E-05	-0.459775813	5.74E-09
C1QBP	-0.18284671	0.001241391	-0.18303618	0.012879176	-0.189222941	0.004943859
C1QTNF1	-1.622981724	9.69E-05	-1.615097846	0.015930573	-1.646290783	0.00608238
C1QTNF3-AMACR	0.330588151	2.44E-05	0.331486185	0.001387183	0.323990871	8.55E-05
C1QTNF6	-0.296151956	5.35E-08	-0.296110792	0.000137693	-0.30261564	3.59E-07
C20orf141	-1.61833839	0.000706195	-1.864222294	0.00919478	-1.618556217	0.015508384
C21orf58	0.296834517	0.000170368	0.296796496	0.004531272	0.290148194	0.000603524
C22orf39	0.165233506	0.003360914	0.164448507	0.020921503	0.158827271	0.012959003
C2CD2	-0.191317179	0.000542522	-0.19100639	0.007972654	-0.198008223	0.001070125
C2CD5	0.314781615	3.72E-06	0.311590286	0.001427571	0.307844493	2.13E-05
C2orf54	-0.88064289	7.16E-05	-0.834423364	0.009646124	-0.889615309	0.000208773
C3	-0.425547088	3.52E-05	-0.424970678	0.002021421	-0.432103791	9.10E-05
C3orf14	0.511552967	9.05E-05	0.510690138	0.005172917	0.505188988	0.000401713
C3orf18	-0.361842541	0.000804425	-0.359683132	0.010100136	-0.368738297	0.002220405
C3orf52	-0.61463345	1.64E-27	-0.614217484	4.88E-08	-0.621382109	1.79E-27
C4orf3	-0.341732436	1.12E-05	-0.338767605	0.002494704	-0.348041902	4.75E-05
C4orf33	0.292614655	0.00600101	0.290520138	0.046900668	0.285722051	0.018401691
C5orf24	0.315383086	9.08E-06	0.315934668	0.001641716	0.308449801	4.86E-05
C5orf38	-0.301421975	2.99E-05	-0.304941117	0.002737372	-0.308127627	0.00015738
C5orf42	0.336667656	0.00019388	0.338972864	0.005121271	0.329649409	0.000949795
C5orf45	0.207121844	0.002936997	0.206112418	0.026373796	0.200218181	0.01452501
C5orf56	-0.495681489	0.000133667	-0.511399624	0.002268155	-0.502220271	0.000761547
C6orf1	0.845768859	4.12E-07	0.844786083	0.000577295	0.839740575	1.15E-05
C6orf120	0.243706491	0.000810964	0.243773076	0.012716111	0.236630833	0.003456901
C6orf141	-0.369240648	2.75E-05	-0.3684737	0.001225411	-0.375734394	5.62E-05
C6orf62	0.206321722	0.000118201	0.204759731	0.00369444	0.199630191	0.000426511
C6orf89	0.320525056	4.19E-09	0.319871362	7.82E-05	0.314081694	2.39E-08
C7orf26	0.440087808	8.68E-10	0.442293789	4.26E-05	0.433333819	6.09E-09
C7orf31	0.392684054	0.002626363	0.398198216	0.018291987	0.385593037	0.011120622
C7orf43	0.361662146	0.000616271	0.361801789	0.009327187	0.355067895	0.002813318
C7orf50	0.455473893	5.85E-15	0.455235765	4.97E-06	0.448963228	6.09E-13
C8orf58	-0.185968202	0.00295799	-0.184570298	0.020326821	-0.192401242	0.008535612
C9orf16	0.305566939	4.62E-05	0.304233469	0.004118916	0.299450001	0.000649123
C9orf24	-1.162732453	0.001228211	-1.151665838	0.026260344	-1.173851559	0.019974485
C9orf3	-0.268385863	0.007497115	-0.258952683	0.045390468	-0.275456353	0.019063286
C9orf72	0.326752827	0.004412676	0.330603917	0.031506156	0.319727983	0.014014382
CA12	-0.304039116	2.24E-06	-0.304511713	0.000940358	-0.310485128	2.80E-05
CA13	0.990519011	2.70E-05	0.985094236	0.006395608	0.984458625	0.000438847
CA2	-0.247676805	0.003073955	-0.251952407	0.021386115	-0.254568451	0.007401542
CA9	-1.623632977	0.000864579	-1.571297762	0.027435173	-1.640265424	0.012323849
CAB39L	-0.403358815	3.28E-11	-0.4039226	3.00E-05	-0.410273766	4.37E-11
CABIN1	-0.153431425	0.002019832	-0.153167908	0.013684968	-0.160102054	0.004108844
CABLES2	0.476510192	1.64E-06	0.474911785	0.000711531	0.469886205	1.30E-05
CABYR	-0.32605282	0.001238683	-0.327802381	0.011728215	-0.332741179	0.003085085
CACNA1D	-1.507718849	2.26E-21	-1.515703949	7.64E-07	-1.515589369	1.16E-21
CACNA1E	-1.443740136	0.000437227	-1.48201822	0.00777731	-1.455136119	0.007648001
CACNA1I	-0.919559821	0.000932464	-0.973812512	0.01714465	-0.925861997	0.009405477
CACNA1S	-0.321040705	5.12E-05	-0.321554955	0.001758797	-0.327660581	0.000104284
CACNA2D3	-1.859991505	0.006058002	-2.244517047	0.034467222	-1.885664399	0.022099327
CACNB3	0.359126022	7.53E-05	0.363518691	0.002962256	0.352185416	0.000370682
CACNG4	-0.475434635	4.84E-08	-0.475418286	9.83E-05	-0.481971629	7.47E-08
CACNG6	-0.555577901	0.005466532	-0.55355391	0.043502181	-0.563266128	0.024299411
CALB2	-1.01190717	3.44E-33	-1.010587331	3.04E-08	-1.018799261	5.88E-32
CALD1	-0.161345797	0.001663336	-0.1631461	0.010695814	-0.167383241	0.003192465
CALHM2	-0.47388392	1.15E-10	-0.476749952	3.03E-05	-0.480145446	1.63E-09
CALM1	0.265312913	0.000109512	0.262982325	0.005429312	0.258487891	0.000672696
CALML3-AS1	0.199513763	0.001206601	0.198204686	0.01504604	0.192986019	0.007034079
CALML4	-0.297344301	0.009721873	-0.299669371	0.038882904	-0.303918509	0.021443819
CAMK1	-0.363329502	0.006088915	-0.369964826	0.030256653	-0.370056401	0.019285574
CAMK1D	-0.685112834	0.000105516	-0.680181836	0.006821504	-0.692721891	0.000306545
CAMK2D	0.195005682	0.001486137	0.195766139	0.015077078	0.188379959	0.008274554
CAMKK1	0.757289281	0.001936833	0.809325819	0.01937393	0.753406799	0.017942602
CAMLG	0.253945432	0.000132004	0.250455144	0.004734848	0.247891694	0.001380615
CAMSAP3	0.316859415	0.000107719	0.316346053	0.003513751	0.310234798	0.000494771
CAPG	-0.312937051	6.13E-07	-0.313139555	0.000403965	-0.319486875	1.13E-06
CAPN1	-0.258366573	4.92E-07	-0.257685063	0.000267348	-0.265008284	1.44E-06
CAPN12	-0.369816259	0.000100588	-0.36770617	0.003935121	-0.376681443	0.000372778
CAPN2	-0.201656571	7.27E-05	-0.201544494	0.002445024	-0.208090754	3.57E-05
CAPN3	-0.590400972	0.004549689	-0.601446676	0.032605562	-0.597001972	0.030299464
CAPN5	0.750122854	2.90E-17	0.749236676	1.93E-06	0.743594659	1.52E-16
CAPRIN2	0.244438995	0.003789383	0.243289674	0.028403846	0.237691225	0.012141
CAPS	0.434691412	0.00135776	0.439452532	0.016372475	0.427865341	0.005418983
CARD11	-0.347101562	3.75E-10	-0.34739964	3.76E-05	-0.353579604	1.13E-10
CARD14	0.441799962	0.003839126	0.440417788	0.027804837	0.435886828	0.022222554
CARD6	-1.21275428	0.000226932	-1.218169364	0.014851419	-1.225389896	0.00421351
CARD9	0.287314173	0.006436839	0.287999961	0.036309287	0.280401157	0.019376188
CARM1	-0.12819386	0.013471959	-0.128968951	0.046999262	-0.134610665	0.025746816
CARMIL2	-0.486455899	1.13E-11	-0.484878384	1.59E-05	-0.49325824	4.62E-12
CARMN	-0.872825517	7.44E-05	-0.882601687	0.002924234	-0.880820385	0.001030258
CARS	0.355057982	3.26E-06	0.354309171	0.001056817	0.349094094	2.70E-05
CARS2	-0.218922559	0.000125745	-0.217952294	0.003943299	-0.225437397	0.000315187
CASC10	-0.327451254	5.18E-08	-0.327276908	0.000126365	-0.333931716	5.05E-08
CASC15	-0.426305663	0.00074941	-0.426021408	0.010187665	-0.433142346	0.001720262
CASC4	0.357096399	2.39E-09	0.35722661	9.58E-05	0.35059	3.40E-08
CASD1	0.255791529	0.012268153	0.259008668	0.044717226	0.249006909	0.038937518
CASKIN1	-0.277827915	0.004971279	-0.288028184	0.020683118	-0.284280423	0.013756733
CASP10	-0.613091619	0.004977204	-0.630635586	0.040922134	-0.620940964	0.019392813
CASP14	-1.511647416	3.10E-76	-1.524383982	1.23E-10	-1.5174499	3.36E-77
CASP8	0.375877976	2.07E-06	0.374936626	0.000565706	0.369478309	1.02E-05
CASQ1	-0.646983957	7.04E-24	-0.644292393	1.47E-07	-0.653976152	2.21E-24
