SYMBOL	logFC_edgeR	PValue	logFC_limma	adj.P.Val	log2FoldChange_DESeq2	padj
AHRR	-0.521662214	1.52E-22	-0.521274303	4.47E-08	-0.531558631	4.84E-24
AHSA2	0.399049605	2.76E-07	0.399931957	0.000179503	0.38934305	8.26E-07
AICDA	-2.204525432	2.01E-06	-2.674803203	0.000958811	-2.22387464	0.000476468
AIDA	0.379533663	3.00E-10	0.380886622	1.09E-05	0.370125807	3.26E-10
AIF1L	-0.122027632	0.010207335	-0.121945921	0.016991808	-0.131843536	0.006652696
AIFM3	0.585496809	0.012010018	0.612270694	0.030604177	0.575193369	0.033598119
AIM1	-0.55480162	3.38E-14	-0.552464885	1.57E-06	-0.565084016	5.81E-15
AIM1L	-0.319827356	2.37E-09	-0.319896611	1.84E-05	-0.329441244	3.74E-10
AIP	-0.463541323	2.34E-10	-0.463716694	2.09E-05	-0.473292746	3.46E-10
AJAP1	-0.427803738	2.73E-05	-0.422483788	0.001492365	-0.437098133	3.04E-05
AJUBA	-0.454329683	4.35E-14	-0.455988308	1.54E-06	-0.464282125	5.55E-15
AK1	0.476778295	1.14E-07	0.479681509	4.53E-05	0.467469951	1.65E-07
AK3	0.723647285	7.43E-08	0.709521585	0.000102119	0.714211242	7.04E-08
AK4	-0.534998003	1.77E-18	-0.533583384	2.77E-07	-0.54527084	1.46E-18
AK4P1	-0.734026024	2.42E-12	-0.727097167	5.80E-06	-0.74345232	1.17E-12
AK4P3	-1.046264043	3.24E-18	-1.048178596	2.63E-07	-1.056543484	5.40E-19
AK7	-0.70319389	9.02E-39	-0.702049285	1.10E-09	-0.713000175	1.63E-43
AK9	0.645033785	5.06E-07	0.650411525	0.00010906	0.636359803	1.35E-06
AKAP10	-0.461932715	5.51E-16	-0.46133869	6.23E-07	-0.471575751	8.32E-18
AKAP11	0.240677671	0.001317697	0.242807955	0.006988194	0.230731425	0.003293359
AKAP12	0.464291684	0.009270012	0.468808112	0.020262813	0.455206753	0.021646191
AKAP14	-0.421660904	0.006551113	-0.412534461	0.026031073	-0.431501188	0.011938254
AKAP17A	-0.449834279	2.21E-08	-0.449133021	5.68E-05	-0.459647722	1.10E-08
AKAP3	1.379195516	3.54E-12	1.368683819	1.46E-05	1.373152392	5.06E-10
AKAP5	-0.392537765	1.45E-05	-0.387595401	0.000943207	-0.401700382	8.48E-06
AKAP7	0.57362681	1.32E-05	0.565615926	0.000566893	0.564000698	5.75E-05
AKAP8	-0.521982377	3.89E-23	-0.520976952	3.41E-08	-0.531810939	1.99E-26
AKAP8L	-0.30266512	1.94E-07	-0.300434459	0.000116478	-0.312205359	3.34E-08
AKAP9	-0.254126482	0.000254815	-0.253202324	0.003548531	-0.264090544	0.000409391
AKIP1	0.236961635	0.006079405	0.234438709	0.016213486	0.227465677	0.014784678
AKIRIN2	-0.178068689	0.00641881	-0.180106651	0.021231761	-0.187602008	0.010707002
AKNA	-0.59146438	8.85E-16	-0.58714653	1.76E-06	-0.601241879	8.80E-16
AKR1A1	-0.318472984	1.61E-08	-0.32386128	3.01E-05	-0.328256913	6.67E-09
AKR1B1	-0.800040713	6.63E-46	-0.801668804	2.14E-10	-0.809371259	1.94E-51
AKR1B10	-1.92303439	6.19E-111	-1.919754061	5.72E-12	-1.933147719	6.92E-123
AKR1B15	-1.560449162	1.63E-17	-1.548916724	1.07E-06	-1.571952205	4.08E-15
AKR1E2	0.814473077	0.006700303	0.872671884	0.020703363	0.803260905	0.025839097
AKR7A2	0.370821637	4.21E-08	0.373072476	6.16E-05	0.360801377	4.58E-07
AKT1	0.179916408	0.00027459	0.180788344	0.001808344	0.170003757	0.000608565
AL078471.5	0.376331789	0.000185027	0.372201728	0.00201122	0.367024613	0.000502531
AL157871.2	0.546975642	0.000583338	0.523280341	0.006483006	0.537434592	0.002018606
AL162151.3	-0.491382674	5.51E-06	-0.474945101	0.001020037	-0.500581137	3.56E-06
AL358852.1	1.102380119	0.004901747	1.071784631	0.030258161	1.096618531	0.02852075
AL450992.2	2.01836772	0.003596841	1.991299865	0.029472715	2.047728126	0.027788257
AL928654.7	0.493766213	5.67E-11	0.485835727	1.65E-05	0.484599921	3.97E-10
ALAS1	-0.140856513	0.014332187	-0.14168024	0.033638487	-0.150360558	0.017377326
ALDH16A1	-0.240936257	2.51E-05	-0.242131688	0.000729461	-0.250486032	2.79E-05
ALDH18A1	-0.25821606	6.04E-07	-0.257718147	0.000112653	-0.26819689	3.53E-07
ALDH1B1	-0.358289553	1.80E-07	-0.360472153	0.000108598	-0.368635848	2.00E-07
ALDH1L2	-0.619271449	0.000158927	-0.623847455	0.004887264	-0.632136255	0.008243019
ALDH2	-0.651593325	2.07E-37	-0.650364902	1.00E-09	-0.661061091	1.04E-44
ALDH3A2	0.563947598	2.21E-15	0.563117896	1.02E-06	0.554107657	1.22E-15
ALDH3B1	-0.626101306	9.93E-29	-0.629140987	7.71E-09	-0.635970758	1.62E-30
ALDH3B2	-0.913013397	2.01E-40	-0.914063438	1.35E-09	-0.922471673	8.12E-42
ALDH4A1	0.454451561	1.59E-12	0.451511608	3.42E-06	0.445105624	7.21E-12
ALDH5A1	0.233507759	0.000465338	0.237506449	0.003462103	0.223215575	0.002605593
ALDH6A1	-0.338610087	1.80E-10	-0.338079781	8.88E-06	-0.348619792	8.58E-11
ALDH7A1	-0.148800248	0.003594404	-0.149870838	0.009288114	-0.158485858	0.001847706
ALDOA	-0.402410858	9.05E-15	-0.403213898	2.35E-07	-0.412216608	1.13E-16
ALDOC	-0.40483789	1.65E-08	-0.412675924	4.39E-05	-0.414770615	5.44E-08
ALG10	0.296367774	5.58E-06	0.298299097	0.000238583	0.286804952	1.28E-05
ALG10B	0.562830209	1.17E-07	0.569328211	8.02E-05	0.553467396	1.70E-07
ALG12	-0.247643457	0.0006723	-0.246871219	0.003695728	-0.257370484	0.000606327
ALG13	-0.393692368	1.83E-07	-0.391151121	0.00010682	-0.40328274	7.24E-08
ALG3	-0.313165062	2.60E-09	-0.313334001	1.74E-05	-0.323073975	1.21E-09
ALG6	0.479595133	1.05E-12	0.480552696	2.21E-06	0.469852391	2.15E-12
ALKBH5	-0.273268403	1.68E-06	-0.273836734	0.000227712	-0.283057176	3.90E-06
ALOXE3	-1.056982058	0.000190359	-1.051532813	0.004471929	-1.067963258	0.000787607
ALPK1	0.458754818	5.16E-08	0.458064079	4.46E-05	0.449181729	4.14E-08
ALPK3	-0.339205601	7.79E-08	-0.33790653	9.13E-05	-0.34961048	1.68E-07
ALPL	-0.988795371	1.99E-37	-0.994580519	1.13E-09	-0.998874891	3.47E-41
ALPP	-0.361906535	0.017064631	-0.359047535	0.034873923	-0.371893059	0.036529676
ALS2	0.231381429	0.000961005	0.229470569	0.005473067	0.221542715	0.001817752
ALS2CL	-1.505604978	0.003376322	-1.615469911	0.023177565	-1.535537551	0.019949452
AMACR	0.459014766	1.07E-09	0.457598757	1.03E-05	0.449453999	6.36E-10
AMD1	-0.155385322	0.016152505	-0.15712817	0.041161184	-0.164938257	0.019909436
AMFR	0.699183368	5.63E-31	0.699908995	4.94E-09	0.689282677	1.31E-31
AMH	0.522474292	3.99E-07	0.514530793	0.000220007	0.512276729	6.49E-07
AMIGO1	0.681098947	0.001928819	0.674651154	0.014815397	0.672073628	0.005982666
AMN	0.406635207	0.001537167	0.404799832	0.007617264	0.396751017	0.002786615
AMOTL1	-0.723298998	5.93E-29	-0.724220486	1.38E-08	-0.733302771	3.04E-30
AMOTL2	-0.42967885	5.60E-16	-0.429745991	2.52E-07	-0.439387495	3.46E-19
AMPD3	-0.525931311	7.65E-13	-0.527078093	2.46E-06	-0.536019857	2.43E-13
AMY2B	0.585613314	5.78E-07	0.57476121	0.000166143	0.575739191	1.06E-06
AMZ1	-0.605989782	2.81E-20	-0.60022362	2.03E-07	-0.616060321	8.29E-21
ANAPC1	-0.300399905	4.50E-08	-0.300073546	5.46E-05	-0.310232497	7.46E-09
ANAPC13	0.320153624	3.63E-06	0.318298622	0.000304095	0.310310436	5.16E-06
ANAPC16	0.15148476	0.011800889	0.151222609	0.031248426	0.141806136	0.031057688
ANAPC1P1	-1.718282582	7.48E-05	-1.662602832	0.00612494	-1.755915779	0.003610801
ANG	1.237209732	1.53E-07	1.228357979	0.000172768	1.229266724	1.45E-06
ANGEL1	0.195694373	0.000584794	0.196526745	0.003178144	0.185821254	0.002032751
ANGEL2	0.303013918	2.68E-06	0.30197109	0.000282603	0.293283799	3.24E-06
ANGPT1	0.418099454	0.000134542	0.423288135	0.001561889	0.408981796	0.000242464
ANGPT4	-1.652063574	2.96E-146	-1.650877983	1.71E-12	-1.661648294	7.40E-154
ANGPTL4	-0.786002012	0.000152996	-0.810069683	0.002474806	-0.79539338	0.000522914
ANK3	-0.571393542	3.86E-14	-0.571997549	1.94E-06	-0.58134773	8.39E-15
ANKDD1A	-0.370062257	1.85E-06	-0.369137401	0.000206599	-0.379716035	5.68E-07
ANKH	1.252724669	1.10E-08	1.244149286	7.60E-05	1.247860052	3.87E-06
ANKHD1	-0.153973568	0.00460605	-0.153534164	0.013846333	-0.164206616	0.005165477
ANKHD1-EIF4EBP3	-0.159778097	0.002458057	-0.159212641	0.008435989	-0.169959201	0.002292686
ANKIB1	0.150718161	0.019921502	0.151612964	0.047423958	0.141047668	0.044832949
ANKLE1	0.566560854	1.23E-05	0.570252846	0.00041179	0.557241882	1.77E-05
ANKRA2	0.19215428	0.00190251	0.19423322	0.008772337	0.182455848	0.006410843
ANKRD1	-2.790885023	0.000167288	-2.463630004	0.008919651	-2.870136272	0.00619944
ANKRD11	-0.422712921	7.53E-11	-0.426256748	1.05E-05	-0.432917921	6.95E-11
ANKRD12	-0.394498598	3.37E-08	-0.392004678	8.04E-05	-0.404311786	2.26E-08
ANKRD13D	0.204816397	0.012269203	0.207694837	0.026808552	0.195204971	0.028826905
ANKRD17	-0.233098259	0.000694053	-0.235548729	0.0057366	-0.243568636	0.000959712
ANKRD2	-1.964689778	1.61E-13	-1.981792096	1.46E-05	-1.976044664	5.19E-13
ANKRD27	-0.157019943	0.004086067	-0.156503778	0.013707811	-0.166872319	0.003453187
ANKRD28	-0.275762179	6.06E-05	-0.275964271	0.001710715	-0.285536667	4.60E-05
ANKRD31	-0.947213365	2.85E-11	-0.941383292	8.43E-06	-0.95734816	6.22E-11
ANKRD33B	-0.382089401	1.09E-06	-0.38260918	0.000294103	-0.391616444	1.05E-06
ANKRD34A	2.140068042	5.23E-15	2.216841493	4.92E-06	2.13280492	1.29E-12
ANKRD37	-0.229833587	0.015191027	-0.237447903	0.030854239	-0.239660348	0.016026132
ANKRD42	0.365139975	0.003040051	0.366949441	0.011680976	0.355728901	0.005861594
ANKRD46	0.181798381	0.003444507	0.18206738	0.009687976	0.171898751	0.008149836
ANKRD49	0.322284737	8.57E-05	0.325288446	0.001018401	0.312555374	0.00015555
ANKRD50	1.004501241	9.64E-22	1.008511869	1.02E-07	0.995678829	1.88E-22
ANKRD52	0.260718876	0.000266892	0.265156468	0.003226514	0.250326562	0.001625039
ANKRD54	0.218532148	0.007634456	0.217050316	0.019723713	0.208741008	0.017343609
ANKRD55	-2.010798503	3.58E-08	-2.017768672	0.000398261	-2.041044273	3.12E-05
ANKRD6	0.233753222	0.009970322	0.235800697	0.034247482	0.224372369	0.02207899
ANKRD65	-0.311837171	0.00058715	-0.318992621	0.002789311	-0.32197412	0.000475486
ANKRD9	0.194511893	0.002568373	0.192665139	0.011013645	0.184758551	0.008252125
ANKS1B	1.06347823	4.16E-05	1.06178638	0.002910824	1.055061027	0.00087211
ANKS6	0.410427918	0.000775839	0.426205671	0.002795527	0.400389338	0.001938042
ANKZF1	-0.464857426	1.27E-20	-0.465722457	5.47E-08	-0.474611318	1.34E-23
ANLN	-0.278371501	7.14E-05	-0.275356376	0.002065719	-0.287886367	7.45E-05
ANO1	-1.260078912	8.68E-06	-1.326416994	0.001879387	-1.274806576	8.93E-05
ANO10	0.309396326	3.30E-07	0.30545365	0.000150236	0.2997932	3.95E-06
ANO6	-0.176250627	0.001264224	-0.177038339	0.005564264	-0.186077003	0.000655436
ANO7	-0.239972476	0.001837017	-0.23871824	0.008398399	-0.249709872	0.001896986
ANOS2P	0.489693134	0.003611294	0.500627719	0.012028147	0.479810213	0.012246981
ANP32A	-0.161990205	0.00196172	-0.163113782	0.006760172	-0.171696267	0.001830696
ANP32B	-0.226634216	4.28E-06	-0.226763596	0.000210607	-0.236193076	8.75E-07
ANP32E	-0.331210414	1.21E-09	-0.330951169	1.57E-05	-0.340836547	2.24E-11
ANPEP	-0.653495017	0.007651589	-0.644596915	0.029560243	-0.66481014	0.010825497
ANTXR1	-1.25918045	5.79E-13	-1.259122936	4.63E-06	-1.27003728	1.78E-12
ANTXR2	0.532479394	1.34E-06	0.530491476	0.000141692	0.522818201	3.86E-06
ANXA11	-0.116208111	0.02024607	-0.115992812	0.036420415	-0.125979065	0.020000497
ANXA2	-0.286888146	0.00015211	-0.286757476	0.002830005	-0.296314269	0.000121838
ANXA2P2	-0.33436209	0.00030625	-0.331363842	0.005590727	-0.344335697	0.000289919
ANXA2R	0.880032673	0.006153224	0.87807621	0.035260574	0.876900431	0.049824061
ANXA4	-0.290800978	0.00011873	-0.299550044	0.001153816	-0.300832289	7.88E-05
ANXA5	-0.367415184	1.21E-13	-0.367441886	7.39E-07	-0.377098139	4.54E-16
ANXA6	-0.433766733	1.76E-15	-0.435133084	5.67E-07	-0.443785737	7.42E-16
ANXA8	-0.710615827	1.40E-22	-0.710746315	6.79E-08	-0.720718492	5.92E-24
ANXA8L1	-0.629792826	1.06E-14	-0.628818925	8.46E-07	-0.639548137	1.05E-16
ANXA9	0.688278027	9.51E-07	0.68680557	0.000162405	0.679017557	8.05E-06
AP000320.7	-0.281953298	5.40E-05	-0.28196735	0.001047903	-0.291748661	2.57E-05
AP000350.10	-0.543608291	7.17E-12	-0.559602779	4.24E-06	-0.553512732	2.12E-12
AP000688.14	0.698412133	0.005448649	0.68915957	0.029702159	0.692277622	0.041520049
AP001062.7	0.406644284	0.000854737	0.402705963	0.005353763	0.396160785	0.001956643
AP001062.8	-0.318111343	0.00354536	-0.324754613	0.010804092	-0.327990643	0.004601254
AP001065.15	-0.873846618	8.81E-47	-0.87284709	2.96E-10	-0.883220298	1.94E-51
AP001258.4	2.671870286	1.16E-07	2.875931739	0.000193702	2.700043444	0.000160418
AP001372.2	0.66727254	5.06E-07	0.677461448	0.000120501	0.65845126	7.19E-07
AP001626.1	-0.964232029	2.90E-33	-0.959665314	5.27E-09	-0.973505909	2.24E-37
AP003419.11	0.29329611	0.001443509	0.290266939	0.006686482	0.283467714	0.004159321
AP1AR	0.309891589	5.29E-05	0.311633501	0.001281052	0.300514746	8.69E-05
AP1G1	-0.149905203	0.003740431	-0.14807729	0.012287145	-0.159750474	0.002939183
AP1G2	0.232234594	3.22E-05	0.231057984	0.000881541	0.222611893	8.89E-05
AP1S1	-0.262996371	1.20E-06	-0.265399675	0.000145146	-0.27285495	8.06E-07
AP1S3	1.259111957	1.03E-15	1.266590361	1.08E-06	1.250900152	5.43E-16
AP3B2	0.665600817	0.000827572	0.666758658	0.005806023	0.656368834	0.002389633
AP3D1	-0.214832957	5.65E-05	-0.21481973	0.000953972	-0.224685811	5.02E-05
AP3M2	0.369787253	0.015669745	0.373747512	0.035078911	0.360427631	0.039172935
AP3S1	0.274847004	4.12E-06	0.2749384	0.000390207	0.265172377	1.35E-05
AP4E1	-0.40234763	5.63E-09	-0.400787579	4.10E-05	-0.412018771	2.16E-09
AP5B1	0.402871264	1.03E-09	0.404749627	2.22E-05	0.393202868	5.27E-09
AP5M1	0.580632844	2.45E-11	0.584253827	5.57E-06	0.571009623	8.80E-12
AP5S1	0.235677769	0.011478605	0.233512354	0.033572446	0.225979081	0.027440507
APBB1IP	-0.762357614	1.11E-27	-0.759303546	2.38E-08	-0.772408688	1.41E-27
APBB3	0.328257658	2.18E-05	0.324127908	0.001154942	0.318387303	8.18E-05
APCDD1L	-1.293894798	0.000852825	-1.245895988	0.014410037	-1.313311471	0.012400649
APEX1	-0.20177691	0.000109327	-0.204134456	0.000963136	-0.211388793	7.64E-05
APH1B	0.53625248	4.76E-10	0.54013633	7.28E-06	0.526293692	1.08E-09
API5	0.141090756	0.012325317	0.140288444	0.03092028	0.131499188	0.031220363
APIP	0.304738617	0.020024248	0.302705626	0.045180685	0.294794925	0.04013043
APITD1	0.820715018	3.34E-06	0.814873935	0.000516032	0.812467871	6.46E-06
APITD1-CORT	0.767308912	1.53E-05	0.755532265	0.001014038	0.758998744	3.25E-05
APLF	0.524018881	0.007953812	0.544801655	0.027250027	0.513684785	0.026027176
APLN	-1.848370332	8.00E-11	-1.887279312	3.39E-05	-1.860102526	4.11E-09
APLP1	0.325827722	0.000188618	0.329550688	0.002125942	0.316693628	0.00047536
APLP2	0.180955824	0.000287543	0.18084308	0.00154874	0.171215141	0.000266993
APMAP	0.357571905	1.97E-11	0.357544663	4.51E-06	0.347887217	1.22E-10
APOA2	-1.409635613	0.000765864	-1.380140045	0.014048876	-1.424449145	0.005030462
APOBEC2	-0.927511559	2.65E-07	-0.967552727	0.000103535	-0.938794172	1.61E-07
APOBEC3B	-0.352663812	1.22E-07	-0.354880246	3.46E-05	-0.362665398	1.68E-08
APOBEC3F	0.650611351	1.32E-05	0.644017227	0.000735215	0.640682622	5.44E-05
APOBEC3H	0.542182387	5.28E-05	0.542823492	0.000960717	0.532794611	0.000164905
APOD	0.624787721	2.11E-21	0.620521095	1.17E-07	0.615261961	1.23E-21
APOL1	-0.267220675	0.000305563	-0.266300616	0.002271753	-0.277372558	0.000390423
APOL3	0.999226772	0.000180893	0.999670833	0.004746926	0.992821356	0.008953505
APOL4	-0.194609577	0.000737655	-0.194729908	0.004686881	-0.204648483	0.000580683
APOL6	-0.545490341	3.44E-15	-0.548912019	1.32E-06	-0.555264083	1.18E-15
APOLD1	-0.38819698	2.49E-06	-0.386572101	0.000530329	-0.397379385	1.97E-06
APOPT1	-0.246617592	0.001383895	-0.248272099	0.008036649	-0.256187637	0.002062266
APPBP2	0.202690509	0.001439322	0.203960228	0.006958924	0.192970622	0.003733813
APPL1	0.303603894	5.42E-07	0.304663093	0.000150677	0.293503966	1.63E-06
APPL2	0.190246919	0.001341977	0.191807727	0.005865656	0.180434258	0.005289538
APRT	-0.145535939	0.007848404	-0.14735041	0.019572904	-0.155216242	0.00897996
AQP1	-0.63249422	5.55E-05	-0.651033122	0.000819244	-0.642938795	8.93E-05
AQP3	0.402396066	0.000944054	0.405757246	0.003729813	0.393236101	0.002916992
AQP7	-0.812360606	0.006499309	-0.801585323	0.030859767	-0.825379959	0.026684698
ARAF	-0.24594388	9.91E-06	-0.247495054	0.000447688	-0.255646013	1.14E-05
ARAP1	-0.475539283	1.12E-22	-0.475126308	2.87E-08	-0.485165284	7.81E-31
ARAP3	1.244743465	1.67E-05	1.239503678	0.001990188	1.243678175	0.00098696
ARCN1	-0.508986796	1.36E-18	-0.507656677	2.17E-07	-0.519050557	7.06E-18
ARF1	-0.439533943	3.60E-19	-0.439529419	5.38E-08	-0.449210104	1.01E-24
ARF4	-0.231124691	4.89E-05	-0.230071794	0.001108255	-0.241142971	4.88E-05
ARF5	0.188742031	0.001555917	0.18517054	0.009101772	0.179088939	0.008390286
ARF6	-0.187146059	0.00056498	-0.186805294	0.003763371	-0.196810623	0.000330092
ARFGAP3	0.175427164	0.013688088	0.173449431	0.032965348	0.165804517	0.028263407
ARFGEF2	-0.182858226	0.005761762	-0.182312737	0.022892275	-0.192635656	0.007102919
ARFIP2	-0.314828675	9.94E-10	-0.314787548	1.07E-05	-0.324570712	9.77E-12
ARFRP1	0.290440999	0.000888541	0.292515935	0.005270357	0.281208468	0.001783926
ARGLU1	0.42126564	9.79E-09	0.421755167	6.08E-05	0.411544102	2.21E-08
ARHGAP1	-0.210992282	0.000137834	-0.211987828	0.001665218	-0.220733767	0.000180315
ARHGAP10	-0.57737585	6.39E-28	-0.578487215	9.08E-09	-0.586896494	1.24E-30
ARHGAP12	-0.243786626	1.73E-05	-0.243005213	0.000640257	-0.253389659	3.91E-06
ARHGAP17	-0.199386891	0.000221751	-0.197984542	0.002145409	-0.209227747	0.000168189
ARHGAP19	-0.234400001	0.000160831	-0.233100652	0.002456129	-0.2444167	0.000221981
ARHGAP19-SLIT1	-0.401213837	0.000412734	-0.402189567	0.004747848	-0.41068697	0.000441361
ARHGAP20	-1.324691892	2.85E-05	-1.316437186	0.003191898	-1.339737621	0.000474297
ARHGAP21	-0.590611666	2.03E-20	-0.592207156	1.52E-07	-0.600277182	7.87E-22
ARHGAP23	-0.604447044	4.57E-06	-0.593545863	0.001085102	-0.614939596	0.001753853
ARHGAP29	-0.813815248	9.97E-39	-0.813481226	1.65E-09	-0.823339445	1.98E-44
ARHGAP31	-0.209774372	0.014199263	-0.205925625	0.036881715	-0.219012218	0.018276863
ARHGAP32	-0.450201342	1.23E-10	-0.451442484	1.50E-05	-0.460255251	1.89E-10
ARHGAP33	0.707376063	1.70E-15	0.710168432	4.37E-07	0.69779496	9.26E-16
ARHGAP39	0.2250897	0.008647334	0.231351241	0.019580015	0.215362468	0.020433165
ARHGAP44	0.581790292	1.29E-07	0.58661337	6.57E-05	0.57261475	3.17E-07
ARHGAP45	-0.449871358	9.81E-18	-0.450126485	2.07E-07	-0.459571699	1.82E-21
ARHGAP5-AS1	0.727869406	0.001458678	0.735149536	0.012153044	0.717961737	0.011827862
ARHGAP6	0.860108694	0.000113456	0.86466013	0.002886401	0.852723858	0.001947163
ARHGDIA	0.266059923	1.37E-06	0.265883825	0.000190393	0.256619886	4.34E-06
ARHGDIB	-2.162488083	0.000321127	-2.078616552	0.008876295	-2.198055089	0.004071328
ARHGEF12	0.260633139	0.000212933	0.258220682	0.003644952	0.250570833	0.000899347
ARHGEF16	-0.262418683	1.21E-05	-0.262086764	0.000343567	-0.272210719	6.02E-06
ARHGEF18	-0.485630243	1.39E-17	-0.485134725	3.27E-07	-0.495291556	4.73E-19
ARHGEF2	-0.185189972	0.000627744	-0.184186101	0.003786593	-0.195012668	0.000455899
ARHGEF3	0.365819223	3.05E-05	0.366468053	0.000494373	0.356182848	7.72E-05
ARHGEF33	-1.019330825	2.75E-23	-1.030268675	4.79E-08	-1.029872945	5.44E-26
ARHGEF34P	-0.832967402	1.77E-35	-0.831168134	3.19E-09	-0.842808927	4.53E-35
ARHGEF35	-0.721580907	2.61E-11	-0.718396479	1.30E-05	-0.730361626	9.37E-12
ARHGEF39	0.424992846	1.32E-09	0.424599377	1.07E-05	0.415272557	8.18E-10
ARHGEF40	0.296187838	0.000240152	0.293031127	0.001572173	0.286246065	0.000585601
ARHGEF5	-0.670942566	1.38E-14	-0.657918536	3.79E-06	-0.680209479	5.13E-15
ARHGEF7	-0.271908983	1.00E-07	-0.271678987	5.30E-05	-0.281670233	1.68E-08
ARHGEF9	0.281429893	0.008123765	0.286242551	0.020394967	0.272457849	0.01534944
ARID1A	-0.407399426	6.99E-10	-0.41046084	2.02E-05	-0.417777335	8.50E-10
ARID1B	-0.228950567	0.000243769	-0.229122904	0.003087402	-0.239045561	0.000332389
ARID3B	-0.542009798	1.77E-22	-0.541246725	5.47E-08	-0.552031094	1.60E-23
ARID5A	-0.366087156	6.67E-06	-0.371200743	0.000288738	-0.37614755	2.81E-06
ARIH1	-0.181841393	0.001029115	-0.181353037	0.005680078	-0.191410546	0.000548607
ARL11	0.267321787	0.005147208	0.260128844	0.017383786	0.257687383	0.013077861
ARL13B	0.53426242	2.42E-07	0.539056829	0.000113607	0.525270243	2.29E-07
ARL14EP	0.395062175	0.000354465	0.397789631	0.004091753	0.38577822	0.000600022
ARL15	0.426286672	3.39E-07	0.430876257	0.000129945	0.416468283	4.83E-07
ARL2	0.164401087	0.00871835	0.159360249	0.029999368	0.154731797	0.031184038
ARL2-SNX15	0.165664953	0.006638284	0.163044563	0.022512411	0.155892763	0.02531002
ARL2BP	0.78353798	1.74E-24	0.783812977	2.98E-08	0.774116429	9.72E-25
ARL3	0.326177817	0.00016732	0.317288139	0.002569097	0.316219275	0.000360165
ARL4D	-0.615230171	1.96E-10	-0.627530732	6.58E-06	-0.625813629	8.38E-11
ARL5B	-0.371461095	8.11E-09	-0.372170844	4.60E-05	-0.381380616	4.49E-09
ARL6	0.333610095	0.018727036	0.3493664	0.037863456	0.323432311	0.03513592
ARL6IP1	0.255779337	4.89E-06	0.257376841	0.000248767	0.245745373	2.14E-05
ARL6IP5	-0.485532781	4.30E-24	-0.486457878	1.64E-08	-0.495502191	1.02E-31
ARL8B	-0.244892957	1.34E-05	-0.244730041	0.000585894	-0.254385772	3.85E-06
ARMC10	0.210542325	0.011332269	0.207086595	0.026785335	0.200601086	0.024802486
ARMC5	0.229393496	0.001272173	0.229066388	0.005643561	0.219463093	0.004178423
ARMC6	-0.335202851	3.39E-06	-0.336237782	0.000412858	-0.344466701	3.94E-06
ARMC7	0.450736483	6.48E-05	0.461128634	0.001227729	0.440975978	0.000157196
