SYMBOL	logFC_edgeR	PValue	logFC_limma	adj.P.Val	log2FoldChange_DESeq2	padj
CANX	-0.208512285	0.004054636	-0.208401792	0.020890069	-0.223157125	0.005811457
CAPN5	0.46197161	0.000164145	0.465594395	0.008042003	0.447356167	0.00208854
CAPRIN2	0.445479374	0.000110499	0.444873567	0.006990539	0.431112074	0.000979771
CAPS	0.61804048	0.000664502	0.619118887	0.015356344	0.603782027	0.005606475
CAPZB	-0.242431011	0.001900212	-0.242192628	0.022566176	-0.257180256	0.006683431
CARF	0.356372959	0.008182368	0.356496082	0.041775608	0.341835449	0.037451979
CARM1	-0.268831155	0.00031184	-0.268802054	0.008832471	-0.28345318	0.000616595
CARS	-0.426230598	0.000128412	-0.42319457	0.009989989	-0.44029217	0.000477525
CASC10	-0.333493122	0.000107973	-0.333176022	0.004964026	-0.347936444	0.00020905
CASC3	-0.234257795	0.003337854	-0.2331726	0.032014903	-0.249165488	0.013420957
CASC4	0.244238849	0.003299647	0.245194801	0.038184132	0.229503387	0.029018362
CASP14	-1.143869337	2.90E-21	-1.142906564	1.74E-06	-1.158619733	9.01E-22
CASP3	0.429067697	0.000228639	0.42881104	0.011110368	0.414652338	0.002262066
CASP8	0.350328803	0.00135595	0.351379939	0.016551834	0.335987436	0.009710878
CASQ1	-0.326936984	0.000346283	-0.324963495	0.008725409	-0.341733301	0.001063701
CAV1	-0.272771363	0.000379102	-0.271905925	0.008604618	-0.287601646	0.00098535
CBFB	0.216031104	0.005065347	0.216113382	0.03766755	0.201445652	0.027796721
CBLC	-0.342942377	0.000156836	-0.343001807	0.006677305	-0.357455771	0.000326829
CBS	-0.642998383	1.78E-05	-0.639398265	0.005711948	-0.656991289	0.004973464
CBX7	0.316467674	0.003125543	0.31617599	0.021203465	0.30208611	0.018044139
CCDC113	-0.697595068	3.80E-15	-0.697214961	1.38E-05	-0.712355246	7.67E-15
CCDC120	-0.25044768	0.000680043	-0.250435242	0.012059693	-0.264960984	0.001543672
CCDC121	0.601271899	0.000237779	0.602906016	0.011127623	0.586807802	0.002022211
CCDC14	0.633872059	4.63E-13	0.633620441	5.14E-05	0.619394925	1.23E-11
CCDC141	-0.680072805	2.42E-06	-0.680335941	0.001489539	-0.694600408	3.55E-06
CCDC174	-0.299282996	0.000669443	-0.298742758	0.013519882	-0.313756852	0.002012894
CCDC25	0.526425283	5.25E-05	0.527007928	0.007438067	0.512230362	0.000610336
CCDC33	0.472109965	0.001414425	0.471638278	0.022577344	0.457761753	0.010907501
CCDC77	0.363733437	0.003824517	0.365566347	0.047126175	0.348857519	0.028724283
CCDC8	-0.261799921	0.005136342	-0.261208492	0.038755405	-0.276437203	0.014053024
CCDC80	-0.530033027	2.50E-05	-0.528777691	0.002567094	-0.544732622	4.24E-05
CCDC88A	0.302928525	0.001544957	0.302895033	0.016763516	0.288433298	0.008865272
CCND1	-0.376677722	0.00032044	-0.375832118	0.012689852	-0.390926378	0.001228207
CCNE1	-0.273983382	0.000473412	-0.273762409	0.010517735	-0.28872067	0.00116834
CCNE2	0.646615151	0.001065475	0.650344616	0.017805551	0.632764004	0.007856155
CCNK	-0.435522401	1.02E-08	-0.435123688	0.000240589	-0.450231185	3.53E-08
CCNY	-0.25597784	0.001410915	-0.254553405	0.020973611	-0.270965965	0.005085544
CCNYL1	0.249338537	0.001903903	0.249193486	0.024223565	0.234839982	0.014025134
CCPG1	0.764103061	8.78E-11	0.766809315	0.000189131	0.7498565	6.27E-09
CCR7	-0.307778919	0.000136624	-0.305359253	0.007207236	-0.322882795	0.000876714
CCSAP	-0.213449566	0.003969101	-0.212606002	0.026948736	-0.227986622	0.004970554
CD22	-1.052162205	0.001105362	-1.039102054	0.021166948	-1.068931976	0.008889051
CD276	-0.328687513	0.000117546	-0.327077647	0.007143015	-0.343560328	0.000757099
CD46	0.241588839	0.002356086	0.241571924	0.030676432	0.227023413	0.014047484
CD55	-0.333797544	5.90E-06	-0.333076837	0.001206442	-0.348473821	4.21E-06
CD59	0.387791441	0.00515134	0.392877371	0.044685756	0.373462114	0.028718582
CD68	-0.564746058	0.002190112	-0.564232077	0.019108969	-0.579543825	0.011608363
CD9	-0.20306881	0.007582774	-0.202539616	0.0446765	-0.217840554	0.020070435
CDC34	-0.265615137	0.000812653	-0.265598405	0.015455688	-0.280229449	0.003082861
CDC42BPA	0.38006174	0.000452979	0.380171599	0.013519882	0.365464186	0.004001406
CDC42EP1	-0.80400296	2.79E-09	-0.803271589	0.000194516	-0.818239093	3.25E-09
CDC42EP4	-0.273991854	0.000386368	-0.273168313	0.010476445	-0.288882224	0.001668285
CDC7	0.447627138	0.000144946	0.448582539	0.009291292	0.433379695	0.001508789
CDCP1	-0.43426581	1.35E-06	-0.433905027	0.001431253	-0.448920511	8.33E-06
CDH24	0.355936323	0.002693853	0.356517306	0.03357464	0.341405826	0.021880823
CDH5	-0.598906619	1.25E-13	-0.598091928	1.82E-05	-0.61377842	4.33E-13
CDK14	-0.373669482	1.62E-06	-0.373734528	0.000947864	-0.388214132	7.77E-07
CDK16	-0.201471094	0.005703326	-0.201271422	0.036362727	-0.216071752	0.012605085
CDK2	-0.260134217	0.0002363	-0.260048626	0.006419718	-0.274783056	0.000150854
CDKN2AIP	0.290655765	0.008942122	0.291522525	0.045364195	0.276320989	0.041521727
CDKN2B-AS1	0.778153953	0.001849697	0.773796988	0.02909283	0.764835089	0.028718582
CDKN2D	0.481698955	0.002441624	0.482597497	0.028919266	0.467293371	0.016738519
CDR2L	0.939175136	0.000284165	0.944349275	0.011707147	0.926557351	0.007785157
CDV3	-0.317033281	0.000123722	-0.315508223	0.006686342	-0.331245328	0.000168114
CDYL	-0.265936055	0.00103288	-0.264750341	0.016763516	-0.280419768	0.002368144
CDYL2	-0.369773211	6.56E-06	-0.369788708	0.001948777	-0.384329995	8.52E-06
CEBPB	-0.280372933	0.001452157	-0.279775295	0.022892514	-0.294902531	0.005424046
CEBPD	-0.616757512	1.00E-08	-0.616010321	0.00036786	-0.631256556	4.26E-08
CECR5	-0.33884969	2.11E-05	-0.338877125	0.003399947	-0.353386115	5.79E-05
CELSR3	0.658704722	3.82E-05	0.669889639	0.00364091	0.643950449	0.000618182
CENPBD1	0.313347717	0.005163049	0.313348256	0.036303482	0.298904261	0.025068846
CENPI	0.484101317	3.24E-06	0.483928397	0.001392664	0.469582028	2.85E-05
CENPK	0.40262456	1.05E-05	0.402386289	0.003005669	0.388131348	0.000188682
CENPU	0.427311715	0.000473058	0.426691119	0.016341914	0.41292202	0.004098762
CEP131	-0.278338156	0.002810044	-0.278460776	0.029234392	-0.292871049	0.006526163
CEP164	0.424939486	0.000427053	0.424934109	0.009498939	0.41047108	0.004022684
CEP170B	0.337538513	3.19E-05	0.33747982	0.005164031	0.322973714	0.000666718
CEP192	0.344709726	0.000622249	0.345450467	0.013229295	0.330061504	0.005533357
CEP250	-0.312815937	6.87E-05	-0.312624488	0.005005763	-0.327237911	8.81E-05
CEP55	0.534800446	6.16E-07	0.534569408	0.000739001	0.520325114	7.73E-06
CEP57L1	0.372004812	0.000533024	0.372049668	0.010417779	0.357656559	0.003103147
CEP70	0.290386662	0.005371582	0.292031751	0.03900501	0.275879305	0.029739151
CEP85	-0.277988749	5.63E-05	-0.277490735	0.003066493	-0.292605203	2.21E-05
CETN2	0.367115004	0.000803862	0.370635343	0.016201045	0.352437327	0.008188919
CGGBP1	0.263337882	0.00058519	0.265100827	0.014557889	0.248825454	0.005552955
CH17-472G23.4	-0.431760372	0.001519121	-0.428013862	0.020860972	-0.446783422	0.004489234
CH507-42P11.8	-0.561251314	4.44E-07	-0.56086263	0.00084389	-0.575921874	3.03E-06
CHD2	-0.250423446	0.002453598	-0.250011077	0.027122646	-0.264939638	0.00597791
CHD3	-0.398109174	1.30E-07	-0.398011028	0.000459373	-0.41270545	3.38E-07
CHM	0.410788516	8.50E-05	0.410241905	0.005519911	0.396394381	0.000734823
CHPF	0.241937855	0.002087205	0.242365324	0.029819015	0.227175886	0.022664788
CHRM4	-0.5156594	4.82E-05	-0.511818623	0.004269352	-0.530498137	0.000189001
CHRNA10	1.072889968	0.005042624	1.109062859	0.047120517	1.06284769	0.048629936
CHRNA5	1.014442949	4.07E-07	1.012770958	0.001136877	1.000619035	2.37E-05
CHST10	0.300233757	0.003297264	0.3004069	0.027845521	0.285846034	0.019024514
CHST11	-0.41738582	4.04E-05	-0.415538619	0.003548052	-0.432081504	0.000133489
CHST14	0.296898012	0.001081774	0.300641863	0.021888331	0.28205787	0.015265626
CHST15	-0.525376786	0.000470218	-0.518982156	0.010024232	-0.540552804	0.001606259
CHSY1	-0.378712555	2.68E-06	-0.3777105	0.001508894	-0.393444667	1.26E-05
CHUK	0.462925937	0.001959402	0.470841785	0.028547431	0.448577547	0.012521263
CIART	-0.32671449	0.00805152	-0.325075036	0.049824083	-0.341254462	0.022080024
CIR1	-0.315515036	0.006030602	-0.314947868	0.044751975	-0.329717626	0.01826532
CITED2	-0.458182872	3.87E-07	-0.458068355	0.00086011	-0.472687254	2.40E-06
CKAP2	0.310310475	0.000516341	0.310185386	0.017635195	0.295793249	0.005422315
CKAP4	-0.404274854	2.14E-06	-0.403385864	0.001511621	-0.418984575	8.61E-06
CLDN12	0.329107645	4.08E-05	0.329588428	0.005061152	0.314508625	0.000534538
CLDN19	-0.538044983	0.00073721	-0.526340401	0.017705937	-0.553511104	0.002296778
CLDN3	0.527930444	0.000535114	0.528913265	0.016763516	0.513886434	0.004327436
CLDN4	0.319296794	8.99E-05	0.319286558	0.006621089	0.304706695	0.001970942
CLEC1A	-0.723874091	3.55E-09	-0.72168292	0.000240589	-0.738710729	1.11E-08
CLEC2D	0.338084031	0.005086154	0.338371994	0.032885157	0.323536522	0.025798398
CLEC4GP1	0.424044344	0.000486073	0.425236319	0.021115737	0.409910328	0.004973464
CLIC3	-0.490498729	3.52E-06	-0.485749376	0.002235753	-0.504937083	1.52E-05
CLK3	-0.357897586	0.000131051	-0.35779331	0.008099532	-0.372568073	0.000547805
CLPB	-0.350180652	0.000114774	-0.350035917	0.006327967	-0.364530653	0.000296174
CLSPN	0.589373359	3.43E-05	0.59574841	0.004090355	0.574608978	0.000591881
CLU	-0.615827323	2.79E-07	-0.614922241	0.0008928	-0.630684361	2.72E-06
CMC4	0.346310032	0.002127803	0.347871024	0.018197983	0.331765071	0.014245466
CMIP	-0.595519363	3.25E-11	-0.594533194	7.81E-05	-0.610294305	1.96E-10
CMPK1	0.209398774	0.004680403	0.209436203	0.039304402	0.194933182	0.021566596
CMTM4	-0.343634099	1.54E-05	-0.343052194	0.002834438	-0.358462737	5.20E-05
CMTM6	0.30218671	4.29E-05	0.303702757	0.004538341	0.287337275	0.000880185
CMYA5	-0.432014218	0.002835261	-0.431950971	0.024502007	-0.446645413	0.006729972
CNDP2	-0.251529276	0.000468903	-0.251203818	0.007823014	-0.2661909	0.000752126
CNGB1	0.50233198	6.41E-05	0.501680481	0.005367727	0.488054577	0.000739634
CNPY4	0.493626363	0.000206376	0.494604201	0.009878908	0.479341473	0.002105833
CNTRL	-0.42413361	1.88E-05	-0.422452936	0.003987812	-0.439001645	0.000117687
COA1	0.287211382	0.00084356	0.287883068	0.01726269	0.272728099	0.007479765
COA3	0.345611365	0.002481296	0.346048485	0.025579543	0.331132589	0.013675816
COCH	0.379380824	0.000679598	0.378666238	0.011996207	0.364977255	0.004834273
COL16A1	-0.34821739	0.000146653	-0.348262912	0.007195811	-0.362795862	0.000395952
COL17A1	-0.644786097	7.39E-15	-0.643365993	1.41E-05	-0.659773863	4.96E-15
COL26A1	-0.337457912	6.05E-05	-0.337518539	0.005114674	-0.351965879	0.000250991
COL27A1	-0.477437329	1.05E-09	-0.477016475	0.000129172	-0.491877178	5.92E-10
COL2A1	-1.285883039	0.000208626	-1.254285971	0.015762708	-1.304580667	0.003951564
COL4A1	-0.25546144	0.000887679	-0.255372329	0.011284551	-0.270161702	0.001665889
COL4A2	-0.227484383	0.002132997	-0.227246771	0.015069827	-0.24214494	0.002526491
COL6A3	-0.295181268	0.004368092	-0.293320908	0.041080298	-0.310252983	0.013051387
COL9A2	-0.616681611	1.45E-07	-0.616179292	0.000380721	-0.631270387	1.47E-07
COLEC12	0.310566251	0.005431409	0.310194792	0.02805792	0.296240434	0.028302501
COLQ	-0.579183993	1.54E-08	-0.578793027	0.000166139	-0.593826443	6.33E-09
COMMD1	0.377469636	0.006823642	0.379145424	0.046863456	0.362884228	0.039460626
COMMD3	0.442638822	0.000137239	0.445758858	0.007866201	0.428328493	0.001541746
COMMD6	0.34005512	0.004191873	0.345546133	0.041894023	0.325344575	0.030719619
COPA	-0.347761642	2.63E-06	-0.347559489	0.000942505	-0.362497501	2.15E-06
COPG1	-0.348147972	9.02E-07	-0.3480696	0.000646536	-0.3628337	4.95E-07
COQ3	0.408155044	0.004400334	0.407902042	0.031887736	0.393822672	0.022757333
COQ8A	-0.25636441	0.000336251	-0.256352954	0.008413305	-0.270988269	0.000551093
CORO1A	1.189932737	0.000143809	1.221343352	0.009869441	1.176074064	0.005452039
CORO1C	-0.354226937	4.08E-06	-0.354177218	0.001367519	-0.368871315	7.99E-06
CORO6	-0.67569879	0.006112294	-0.671356769	0.047193698	-0.689754416	0.012716137
COTL1	-0.543046728	2.17E-09	-0.541218059	0.00019701	-0.557839758	1.75E-08
COX10	-0.398000999	1.07E-06	-0.397773704	0.001043881	-0.412630084	4.48E-06
COX11	0.315320521	0.000169288	0.315677807	0.007946205	0.301018775	0.001192416
COX16	0.330753944	0.000989248	0.330454672	0.020937057	0.316325264	0.01027817
COX20	0.256247277	0.004573565	0.25653856	0.035987431	0.24197666	0.02558552
COX6C	0.347225762	0.001736514	0.348417388	0.0346632	0.333079848	0.013618576
COX7B	0.316333327	0.000299473	0.316384417	0.012343308	0.301990261	0.004506122
CPD	0.384126349	3.26E-05	0.384865273	0.006419718	0.369424425	0.000841797
CPNE2	0.403170597	0.003123452	0.407553244	0.025579543	0.388445371	0.022502639
CPNE3	0.324997988	8.23E-05	0.325047266	0.0074686	0.310385235	0.00101102
CPNE7	-0.758245917	1.22E-07	-0.75826126	0.000421059	-0.772884716	2.43E-07
CPSF6	0.235990341	0.001798524	0.236437166	0.024947549	0.221235733	0.012400416
CPT1A	0.559172382	0.000110909	0.562753881	0.005396149	0.545086444	0.001309185
CRACR2B	0.471943285	0.006713568	0.487971457	0.041204186	0.457385625	0.036009182
CREB3L1	-1.235039847	4.87E-05	-1.225569005	0.009770682	-1.252283539	0.001782289
CREB3L2	-0.501291748	1.44E-09	-0.500379518	0.000163982	-0.516206431	4.10E-09
CREG1	0.270089406	0.000130023	0.27040856	0.006895833	0.255409284	0.00121281
CREM	-0.296190545	0.006940902	-0.292750972	0.038399525	-0.31086703	0.015265626
CRIM1	-0.365214807	5.38E-05	-0.365138792	0.004787893	-0.379908456	0.000145083
CRISPLD1	0.787514257	0.003386115	0.813987415	0.030313897	0.772498574	0.040146787
CRISPLD2	-0.798329162	5.56E-19	-0.796035426	5.57E-06	-0.812914661	6.36E-19
CRK	0.545908389	0.000330297	0.545705151	0.013262459	0.531428568	0.002632654
CRKL	-0.260092173	0.000273314	-0.259854393	0.006424941	-0.274624378	0.000265441
CRTC3	-0.331615255	1.77E-05	-0.331203289	0.002586685	-0.346417631	6.69E-05
CRYBB2P1	-0.622011893	0.003547571	-0.621669212	0.029417868	-0.636690866	0.009669663
CRYZ	0.393986613	5.69E-05	0.394600635	0.006799041	0.379652294	0.000643797
CRYZL1	0.409875538	0.001580589	0.413417649	0.022566176	0.395923783	0.009207652
CSF1R	-0.361751696	6.78E-07	-0.361081081	0.000544773	-0.376357937	6.79E-07
CSF2RB	-0.414640525	0.000951118	-0.413311494	0.011160376	-0.429288842	0.002464231
CSNK2A2	-0.244942563	0.001994202	-0.244660515	0.023568916	-0.259623736	0.007067083
CSRNP1	-0.503853464	6.17E-10	-0.503740871	0.00011989	-0.51847781	1.28E-09
CSTF3	0.426620054	5.91E-05	0.426754835	0.007971401	0.412021058	0.001031024
CTC-277H1.7	1.308766263	0.000878836	1.350488097	0.026121493	1.301998175	0.028518264
CTC-360G5.8	-0.343914943	1.27E-05	-0.343884968	0.002467669	-0.358484083	2.03E-05
CTC-435M10.3	-0.327062112	6.17E-05	-0.326578945	0.005215747	-0.341629426	0.000340017
CTC-550B14.6	-0.670027312	2.24E-06	-0.669478529	0.00158681	-0.684596367	8.53E-06
CTD-2008P7.9	-0.522259934	0.008591885	-0.518945449	0.039839627	-0.537122278	0.033551573
CTD-2231E14.2	-0.998635068	0.000663939	-0.976706938	0.041411943	-1.013319676	0.023687123
CTD-2311M21.2	-0.369468296	0.002665172	-0.362753254	0.040256647	-0.384398055	0.009131269
CTD-2515O10.5	-1.466533763	0.001229249	-1.44640775	0.044330607	-1.483085076	0.004521918
CTD-2527I21.15	-0.36582839	0.003805238	-0.365256249	0.026426456	-0.380492698	0.010471995
CTD-2535L24.2	-0.466869544	1.04E-05	-0.465740593	0.003004538	-0.481692997	6.76E-05
CTD-2540B15.7	-0.678251506	0.000947793	-0.670328344	0.034361738	-0.69331265	0.002317893
CTD-2555O16.4	-0.742399422	0.004177658	-0.742739951	0.048421133	-0.757172383	0.011208638
CTD-2562J17.6	0.909005317	2.87E-13	0.910583277	1.82E-05	0.894568627	6.75E-12
CTD-2619J13.9	0.784976581	0.000401903	0.782018614	0.012634799	0.771364515	0.006159797
CTD-2620I22.3	-0.610101542	0.001961797	-0.610459501	0.019868239	-0.624610677	0.003823754
CTD-3148I10.9	-0.346119088	0.003831564	-0.345700529	0.031760975	-0.360711663	0.011524024
CTDNEP1	-0.251916546	0.001870439	-0.250498849	0.024311448	-0.26674847	0.007799467
CTF1	-0.470597979	0.002842309	-0.46776438	0.030719666	-0.485269481	0.008759175
CTNND1	-0.341148999	6.76E-05	-0.340743295	0.004456772	-0.355957971	0.000343988
CTSK	0.549587761	0.006814672	0.549743588	0.047622923	0.53579429	0.038412373
CTSL	0.466590133	7.80E-05	0.468298018	0.010476445	0.452426363	0.001375818
CUEDC1	1.466623803	0.000839708	1.508415191	0.025553941	1.459529146	0.023072985
CXADR	0.841657254	0.000239738	0.837836965	0.009762256	0.828324202	0.005619887
CXCR6	-0.801126345	0.002928749	-0.796355244	0.027100067	-0.815521569	0.014852789
CXorf57	0.449091415	1.22E-05	0.448921665	0.002859899	0.43461555	0.000118146
CYB561D2	-0.343391919	0.001266873	-0.343476024	0.019758918	-0.357885745	0.004170539
CYB5D2	0.516650471	0.000378665	0.518534098	0.011587712	0.502510043	0.003448028
CYB5R1	-0.251765799	0.003509627	-0.25113667	0.035136146	-0.266059727	0.01202843
CYB5R2	-0.232233022	0.004494664	-0.230997255	0.036991933	-0.246791941	0.012046675
CYCS	0.429675302	1.81E-06	0.432544896	0.00227252	0.415570386	3.28E-05
CYFIP2	-0.199233742	0.003207429	-0.198745569	0.021188688	-0.214054954	0.003545651
CYHR1	0.313714851	0.000834663	0.314046191	0.012676333	0.299195082	0.00577718
CYP11A1	-0.588376172	1.23E-13	-0.58797532	2.01E-05	-0.603069324	2.88E-13
CYP1A1	-0.842055767	3.43E-08	-0.839334782	0.000240589	-0.856281443	2.51E-08
CYP1A2	-1.270326758	0.011872799	-1.25633435	0.047193698	-1.285967941	0.02415864
CYP20A1	0.463085174	2.89E-05	0.464989215	0.003020259	0.448901298	0.000256458
CYP26B1	-0.463677961	1.13E-06	-0.462522337	0.001151887	-0.478488488	7.99E-06
CYP4F2	-1.592214513	1.63E-06	-1.581638751	0.002137003	-1.608321986	0.000118146
CYP4F22	-1.398888648	1.39E-08	-1.379340146	0.000456779	-1.41479281	7.64E-09
CYR61	-0.528143796	7.29E-06	-0.524149584	0.003102066	-0.542033026	1.54E-05
DAB2IP	-0.366792142	5.25E-06	-0.366205317	0.001971109	-0.381603656	2.66E-05
DAP	-0.372413144	9.82E-07	-0.3722866	0.000893982	-0.386892251	1.57E-06
DAP3	0.384456387	0.000336498	0.385025779	0.018511652	0.370192976	0.003854208
DBH-AS1	0.572673857	0.009851353	0.57492274	0.039502029	0.558234877	0.0437391
DBNDD1	0.360000783	0.000398872	0.361091672	0.008832471	0.345344701	0.004217509
DCAF1	-0.278849382	0.001169913	-0.27866253	0.019647961	-0.293523761	0.00389965
DCBLD2	0.236559449	0.004765091	0.237494932	0.043322076	0.221737204	0.039857338
DCK	0.28122706	0.006639271	0.281598058	0.039157018	0.266646658	0.033522327
DCP1A	-0.261132409	0.002703283	-0.260893771	0.030556929	-0.275867916	0.007991292
DCP2	-0.288125442	0.000526055	-0.287441781	0.012560616	-0.302734428	0.00080494
DCTN4	-0.206995398	0.004257524	-0.206970502	0.030528752	-0.221500775	0.004994379
DCUN1D1	0.281269659	0.001391918	0.282664354	0.017397296	0.266814076	0.008519941
DCUN1D4	0.38830721	0.000189061	0.388127822	0.006844299	0.373923558	0.00194313
DDA1	-0.328807973	0.000104654	-0.32803544	0.006585952	-0.343536265	0.000643797
DDB1	-0.362090424	7.41E-06	-0.361014575	0.001377026	-0.377046455	1.81E-05
DDHD2	0.218823282	0.004168781	0.219389797	0.034018529	0.204115775	0.027963394
DDIT4	-0.674267253	9.14E-16	-0.673532155	9.14E-06	-0.688616662	1.08E-16
DDX4	0.799968462	0.004253934	0.797915731	0.045716336	0.786536532	0.031137019
DDX41	-0.327451744	7.41E-06	-0.327036885	0.001667915	-0.342059641	1.29E-05
DDX5	0.402185655	1.69E-05	0.402295779	0.00530785	0.38773724	0.000340339
DDX56	-0.262008713	0.002605293	-0.26169601	0.02801557	-0.276715471	0.010342986
DDX58	0.821363466	6.24E-05	0.832471901	0.004710254	0.807383413	0.001014224
DECR1	0.479076915	0.000902062	0.481912029	0.019339579	0.464923738	0.006151357
DENND1A	-0.461114559	1.69E-09	-0.460631413	0.000142271	-0.475605328	1.13E-09
DENND1B	0.496858561	0.001063892	0.497730043	0.020802867	0.482738607	0.006953839
DENND1C	-0.432588147	0.000849305	-0.431809219	0.016201045	-0.447316301	0.002869278
DENND4B	-0.199410103	0.00759403	-0.199389483	0.041894023	-0.214014021	0.013814715
DENND5A	-0.305618363	2.89E-05	-0.305125869	0.003067823	-0.320186678	3.27E-05
DEPDC1	0.320833575	0.002831078	0.321485717	0.043935342	0.306285728	0.020828661
DEPDC1B	0.384440291	3.69E-05	0.384354037	0.0056666	0.369936601	0.000569355
DEPTOR	-0.760325477	0.002649642	-0.746856908	0.026800467	-0.77594441	0.00633169
DERA	0.263357166	0.001975222	0.264306488	0.024016937	0.248994227	0.014245466
DFNA5	-0.443764978	2.66E-07	-0.443456963	0.000787162	-0.458158839	4.67E-07
