	logFC	logCPM	PValue	FDR	Pval_threshold	FC1.2_threshold	FC1.5_threshold
AXIN2	-0.224359487	7.765417378	2.82E-05	0.002032277	TRUE	FALSE	FALSE
DSE	-0.257464409	4.972905315	2.85E-05	0.002045788	TRUE	FALSE	FALSE
NEK6	-0.207148607	7.641949627	2.86E-05	0.002048584	TRUE	FALSE	FALSE
CYP4F2	-0.868638614	-0.432815695	2.92E-05	0.002082896	TRUE	FALSE	FALSE
RCAN1	-0.349041723	4.8033591	2.96E-05	0.002109033	TRUE	FALSE	FALSE
SEC24D	-0.266497928	6.776892501	3.00E-05	0.002120691	TRUE	FALSE	FALSE
INPP5D	-0.392376515	4.397705796	3.01E-05	0.002120691	TRUE	FALSE	FALSE
ECM1	-0.37801132	3.128833889	3.01E-05	0.002120691	TRUE	FALSE	FALSE
TMEM40	-0.321607992	3.908182844	3.02E-05	0.002120691	TRUE	FALSE	FALSE
STXBP5	0.363230781	3.708898507	3.06E-05	0.002141936	TRUE	FALSE	FALSE
CLDN4	0.245225408	9.730608779	3.11E-05	0.002166304	TRUE	FALSE	FALSE
TMEM184A	-0.273295858	4.406280252	3.22E-05	0.002239907	TRUE	FALSE	FALSE
CTD-2535L24.2	-0.3024501	5.5607735	3.29E-05	0.002277634	TRUE	FALSE	FALSE
RNF43	-0.42505846	3.188120446	3.49E-05	0.002400523	TRUE	FALSE	FALSE
ETAA1	0.317259706	3.84944714	3.49E-05	0.002400523	TRUE	FALSE	FALSE
PHKA2	-0.203074751	6.451189413	3.50E-05	0.00240136	TRUE	FALSE	FALSE
PRPS1	0.358157945	3.085848156	3.53E-05	0.002415894	TRUE	FALSE	FALSE
ZNF331	-0.279212407	5.499281891	3.58E-05	0.002438162	TRUE	FALSE	FALSE
MOCS2	0.384620618	4.181564904	3.66E-05	0.002480657	TRUE	FALSE	FALSE
CERS5	-0.204314495	6.221078738	3.66E-05	0.002480657	TRUE	FALSE	FALSE
ING1	-0.243671763	5.396315584	3.68E-05	0.002486124	TRUE	FALSE	FALSE
AJUBA	-0.247384758	6.732573409	3.72E-05	0.002506366	TRUE	FALSE	FALSE
ZC3H6	0.308540678	4.573278941	3.93E-05	0.002638367	TRUE	FALSE	FALSE
DUSP9	-0.308158817	4.421928571	3.95E-05	0.002639996	TRUE	FALSE	FALSE
CMIP	-0.25153185	7.425500332	3.97E-05	0.002649669	TRUE	FALSE	FALSE
SLA	-0.678653205	1.186517367	4.02E-05	0.002671902	TRUE	FALSE	FALSE
SERPINB9	-0.242635006	9.432639051	4.05E-05	0.002682519	TRUE	FALSE	FALSE
TFRC	-0.289309326	8.096440944	4.07E-05	0.002688638	TRUE	FALSE	FALSE
CA2	-0.344010546	4.631329925	4.11E-05	0.002704226	TRUE	FALSE	FALSE
ATG16L2	0.424331154	3.32571786	4.12E-05	0.002704226	TRUE	FALSE	FALSE
GRB10	-0.211645102	6.314074987	4.20E-05	0.00274332	TRUE	FALSE	FALSE
ECM2	-0.655911155	1.082755715	4.21E-05	0.00274332	TRUE	FALSE	FALSE
MFAP5	-0.248295487	7.15351775	4.23E-05	0.0027518	TRUE	FALSE	FALSE
BIRC7	-0.57991048	2.039894061	4.39E-05	0.00284867	TRUE	FALSE	FALSE
ATP1A1	-0.212676882	9.836022387	4.47E-05	0.002886246	TRUE	FALSE	FALSE
TMEM2	-0.221213638	6.4409382	4.49E-05	0.002894937	TRUE	FALSE	FALSE
PLEKHA2	-0.293490774	5.648746165	4.53E-05	0.002904343	TRUE	FALSE	FALSE
KCNAB2	-0.239484306	4.658337605	4.54E-05	0.002904343	TRUE	FALSE	FALSE
EPAS1	-0.234849937	8.553539708	4.63E-05	0.002946963	TRUE	FALSE	FALSE
CREB3L2	-0.231528841	7.566100052	4.63E-05	0.002946963	TRUE	FALSE	FALSE
VGLL1	-0.218706671	6.960086892	4.67E-05	0.002964621	TRUE	FALSE	FALSE
TPM4	-0.227235364	9.736815521	4.71E-05	0.00298186	TRUE	FALSE	FALSE
CRISPLD2	-0.245484671	7.873524729	4.80E-05	0.003027644	TRUE	FALSE	FALSE
GALNT1	0.300666325	5.813909692	4.87E-05	0.003061383	TRUE	FALSE	FALSE
MIDN	-0.340815669	4.383802951	4.88E-05	0.003061383	TRUE	FALSE	FALSE
KLHL5	-0.243866759	5.219781682	4.99E-05	0.003118356	TRUE	FALSE	FALSE
SNX8	-0.235231437	6.42180411	5.02E-05	0.003129092	TRUE	FALSE	FALSE
TACC1	-0.229319537	7.003960428	5.12E-05	0.003180487	TRUE	FALSE	FALSE
SLC44A2	-0.194409949	8.554468004	5.18E-05	0.003206462	TRUE	FALSE	FALSE
GATA2	-0.212933285	9.824050464	5.19E-05	0.003206462	TRUE	FALSE	FALSE
RALGAPA1	0.29556427	4.475320052	5.38E-05	0.003312086	TRUE	FALSE	FALSE
ACADM	0.349851658	4.817281301	5.44E-05	0.003334138	TRUE	FALSE	FALSE
NEDD9	-0.263536017	5.534640685	5.46E-05	0.003334138	TRUE	FALSE	FALSE
CEP55	0.320425261	3.658306899	5.46E-05	0.003334138	TRUE	FALSE	FALSE
USP18	-0.221053592	5.488931375	5.77E-05	0.003505096	TRUE	FALSE	FALSE
SRPK2	0.259645792	4.440293341	5.77E-05	0.003505096	TRUE	FALSE	FALSE
FHDC1	-0.258267252	5.161966222	5.86E-05	0.003546549	TRUE	FALSE	FALSE
PHF6	0.246881293	4.877597509	5.90E-05	0.003559365	TRUE	FALSE	FALSE
DPF3	-0.253297922	4.465466623	5.91E-05	0.003559365	TRUE	FALSE	FALSE
CYP20A1	0.32619329	3.499348248	5.97E-05	0.003578824	TRUE	FALSE	FALSE
RASSF2	-0.235082428	6.294511731	5.98E-05	0.003578824	TRUE	FALSE	FALSE
MMP24	-0.337482327	3.339808617	6.03E-05	0.003590824	TRUE	FALSE	FALSE
SWAP70	-0.208961153	6.725941867	6.03E-05	0.003590824	TRUE	FALSE	FALSE
SPNS2	-0.246160995	5.458729144	6.07E-05	0.003592616	TRUE	FALSE	FALSE
VWF	-0.43188309	2.532241644	6.07E-05	0.003592616	TRUE	FALSE	FALSE
TMEM19	0.328812074	3.94309379	6.12E-05	0.003610927	TRUE	FALSE	FALSE
GPR180	0.356823664	3.144707788	6.23E-05	0.003663146	TRUE	FALSE	FALSE
PXDN	-0.226346823	6.971390402	6.24E-05	0.003663146	TRUE	FALSE	FALSE
C1orf21	-0.216076106	5.916281848	6.34E-05	0.003710646	TRUE	FALSE	FALSE
N4BP3	-0.247660016	6.538604682	6.46E-05	0.003767755	TRUE	FALSE	FALSE
SLC25A25	-0.311924701	4.191045678	6.51E-05	0.003787995	TRUE	FALSE	FALSE
SLBP	0.29309537	3.942076738	6.54E-05	0.003796055	TRUE	FALSE	FALSE
IKZF3	-1.171313461	-1.338697091	6.61E-05	0.003809153	TRUE	FALSE	FALSE
C2CD5	0.271932445	5.803455199	6.62E-05	0.003809153	TRUE	FALSE	FALSE
MYOZ1	-0.555817259	1.805989467	6.62E-05	0.003809153	TRUE	FALSE	FALSE
FLNA	-0.209139329	9.90094653	6.73E-05	0.003862538	TRUE	FALSE	FALSE
KB-1592A4.16	-0.932732024	-0.019639205	6.98E-05	0.003997446	TRUE	FALSE	FALSE
PLA2G2F	-0.36367322	3.261015346	7.07E-05	0.004034903	TRUE	FALSE	FALSE
CASC10	-0.239175851	4.807990689	7.17E-05	0.004080175	TRUE	FALSE	FALSE
DYX1C1-CCPG1	0.373795063	4.42586532	7.21E-05	0.004092495	TRUE	FALSE	FALSE
PCSK5	-0.222642479	5.99210041	7.31E-05	0.004130647	TRUE	FALSE	FALSE
SIAE	0.237294624	5.512781511	7.31E-05	0.004130647	TRUE	FALSE	FALSE
FAM43A	-0.265456067	5.406776688	7.36E-05	0.004147306	TRUE	FALSE	FALSE
BASP1	-0.215495877	8.564110996	7.41E-05	0.004155073	TRUE	FALSE	FALSE
CARMN	-0.868873329	-0.074163881	7.42E-05	0.004155073	TRUE	FALSE	FALSE
MSI2	-0.200921599	7.022066506	7.44E-05	0.004155073	TRUE	FALSE	FALSE
SDHA	-0.208596854	8.070253663	7.62E-05	0.00424807	TRUE	FALSE	FALSE
MTSS1L	-0.216662387	8.492895854	7.71E-05	0.004286497	TRUE	FALSE	FALSE
PAK1	-0.218703002	7.03262406	7.75E-05	0.004293679	TRUE	FALSE	FALSE
PRKAG1	0.243779266	4.935638029	7.85E-05	0.004339138	TRUE	FALSE	FALSE
AC104651.2	1.848365836	-2.574123987	8.02E-05	0.004424915	TRUE	TRUE	TRUE
TBC1D22A	-0.215900336	6.130571646	8.27E-05	0.00454844	TRUE	FALSE	FALSE
ABHD15	0.3514573	3.503634605	8.40E-05	0.0046083	TRUE	FALSE	FALSE
FAM127C	3.064462398	-3.198459586	8.51E-05	0.004650437	TRUE	TRUE	TRUE
SACS	0.395203667	3.222036463	8.53E-05	0.004650437	TRUE	FALSE	FALSE
COL6A3	-0.281811725	8.87223443	8.54E-05	0.004650437	TRUE	FALSE	FALSE
RP11-400F19.6	0.294942891	4.172797011	8.71E-05	0.004730372	TRUE	FALSE	FALSE
KLF5	-0.284401322	6.796277242	8.75E-05	0.004736325	TRUE	FALSE	FALSE
TFAP2A	-0.279771479	4.805423477	8.85E-05	0.004776155	TRUE	FALSE	FALSE
TP63	-0.236026449	6.403338658	8.86E-05	0.004776155	TRUE	FALSE	FALSE
LNX1	-0.250721843	5.17080439	8.93E-05	0.00479841	TRUE	FALSE	FALSE
CASC4	0.234980758	6.051054004	9.06E-05	0.004854117	TRUE	FALSE	FALSE
LY9	-1.867770747	-2.779420132	9.13E-05	0.004881082	TRUE	TRUE	TRUE
KRT38	-5.771374585	-4.607119413	9.17E-05	0.004888728	TRUE	TRUE	TRUE
S100A11	-0.228868376	8.909798662	9.35E-05	0.004969129	TRUE	FALSE	FALSE
8-Sep	-0.196329911	7.260572068	9.38E-05	0.004969129	TRUE	FALSE	FALSE
ACSF2	-0.206825797	6.418264564	9.39E-05	0.004969129	TRUE	FALSE	FALSE
NUPR1	-0.298795625	5.258069857	9.51E-05	0.005021421	TRUE	FALSE	FALSE
ACO1	0.251373365	4.693545017	9.58E-05	0.005047781	TRUE	FALSE	FALSE
TUBB8P12	-1.859565991	-3.143827358	9.92E-05	0.005211085	TRUE	TRUE	TRUE
AGGF1	0.231409762	5.013100207	0.000100309	0.005256475	TRUE	FALSE	FALSE
FAXDC2	0.357373225	3.246755775	0.000104117	0.005429056	TRUE	FALSE	FALSE
MKL1	-0.220667149	5.776602213	0.000104117	0.005429056	TRUE	FALSE	FALSE
WDR5B	0.472585115	2.409242436	0.000104588	0.005440146	TRUE	FALSE	FALSE
RP11-1069G10.2	-0.394733488	3.556315629	0.000108578	0.005633746	TRUE	FALSE	FALSE
KIAA1462	-0.271258554	4.082709429	0.000109241	0.005651059	TRUE	FALSE	FALSE
MXD1	-0.249266408	4.886495438	0.000109448	0.005651059	TRUE	FALSE	FALSE
GAREM1	-0.294300397	4.398272083	0.000110866	0.005710266	TRUE	FALSE	FALSE
EIF3B	-0.19205191	8.917972958	0.000111998	0.005754517	TRUE	FALSE	FALSE
CALHM2	-0.282801142	4.954139985	0.000112947	0.005789144	TRUE	FALSE	FALSE
PHYH	0.360770084	3.175747773	0.000114372	0.005847984	TRUE	FALSE	FALSE
OBSCN	-0.204488333	7.298524379	0.00011489	0.005860217	TRUE	FALSE	FALSE
UMAD1	0.281782218	4.207396057	0.00011562	0.005874036	TRUE	FALSE	FALSE
ISG15	-0.344223106	3.622892885	0.000115718	0.005874036	TRUE	FALSE	FALSE
DNMT1	-0.229200453	8.244136317	0.000116291	0.005888898	TRUE	FALSE	FALSE
SIMC1	0.317606941	3.274311501	0.000116579	0.005889322	TRUE	FALSE	FALSE
BCAT1	-0.216360921	7.256163329	0.000118797	0.005987035	TRUE	FALSE	FALSE
LMO2	-0.285573607	4.839326726	0.000119576	0.006011898	TRUE	FALSE	FALSE
SLC25A30	0.552145643	1.620946063	0.000120295	0.006033637	TRUE	FALSE	FALSE
SLC15A3	-0.275840854	4.348951394	0.000123605	0.006184932	TRUE	FALSE	FALSE
BBS7	0.356272121	3.350414249	0.000124901	0.006234967	TRUE	FALSE	FALSE
USHBP1	-0.240596849	4.994552762	0.000125449	0.006247555	TRUE	FALSE	FALSE
FAM83G	-0.205185291	6.037286705	0.000128442	0.006381522	TRUE	FALSE	FALSE
C4orf33	0.406749379	3.510445847	0.000131218	0.006504086	TRUE	FALSE	FALSE
CDK2	-0.188190815	8.071070222	0.000131886	0.006521861	TRUE	FALSE	FALSE
SMS	-0.207514673	5.896664015	0.000132887	0.006555948	TRUE	FALSE	FALSE
CKAP4	-0.22600019	5.663374791	0.00013334	0.006562938	TRUE	FALSE	FALSE
ELOVL5	0.202485717	6.640283124	0.00013473	0.006612327	TRUE	FALSE	FALSE
PTRF	-0.375493208	3.487138577	0.000134971	0.006612327	TRUE	FALSE	FALSE
PSEN2	0.351191263	3.065907442	0.000138674	0.006777959	TRUE	FALSE	FALSE
ASPHD2	-0.425648082	2.925521662	0.000140118	0.006832687	TRUE	FALSE	FALSE
ANKRD34A	1.088907664	-0.380423752	0.000141943	0.006905702	TRUE	FALSE	FALSE
CCDC121	0.463687699	2.533758586	0.000142525	0.006918048	TRUE	FALSE	FALSE
EAF1	-0.19521029	7.487158178	0.000145035	0.007013754	TRUE	FALSE	FALSE
CHRNA5	0.590738681	1.304767903	0.000145163	0.007013754	TRUE	FALSE	FALSE
SLC6A2	-0.541566216	1.462976501	0.000146608	0.007067362	TRUE	FALSE	FALSE
HOXD8	1.031392349	-0.4613326	0.000149804	0.007204968	TRUE	FALSE	FALSE
TTPAL	0.268869784	3.960051334	0.000150486	0.007221267	TRUE	FALSE	FALSE
HMGCS2	-1.168931402	-0.902766973	0.000154574	0.007400571	TRUE	FALSE	FALSE
TMCC2	0.589868143	1.282953515	0.000155217	0.007414534	TRUE	FALSE	FALSE
ANKZF1	-0.187713641	7.731385051	0.000160486	0.007648874	TRUE	FALSE	FALSE
BBS10	0.340900643	3.67473196	0.000164015	0.007799398	TRUE	FALSE	FALSE
DAP	-0.198098968	7.687227456	0.000166627	0.00790579	TRUE	FALSE	FALSE
ATP10B	-1.163700094	-1.613937625	0.000167087	0.007909786	TRUE	FALSE	FALSE
SYNE1	-0.579937015	1.241981528	0.000168664	0.007966516	TRUE	FALSE	FALSE
CEP170B	0.220857395	5.773155672	0.000172176	0.008114214	TRUE	FALSE	FALSE
FPGT	0.362300323	4.095154831	0.000177368	0.008340267	TRUE	FALSE	FALSE
DDC	-0.928900382	-0.386507658	0.000178476	0.008373661	TRUE	FALSE	FALSE
NRN1	-0.251964653	7.846711485	0.000180066	0.008429511	TRUE	FALSE	FALSE
TLN2	-0.200002918	5.75650532	0.000182881	0.008542306	TRUE	FALSE	FALSE
ERMARD	1.276136553	1.466461646	0.000183333	0.008544453	TRUE	TRUE	FALSE
SLF2	0.265877496	4.176118327	0.000184854	0.008596319	TRUE	FALSE	FALSE
RP11-663N22.1	1.846450412	-1.969024714	0.000189185	0.008771104	TRUE	TRUE	TRUE
MIIP	-0.255245645	4.713399097	0.000189445	0.008771104	TRUE	FALSE	FALSE
FAM83H-AS1	-0.543294942	2.608942459	0.000190575	0.008804051	TRUE	FALSE	FALSE
TSKU	-0.211712068	6.465776006	0.000198692	0.009158944	TRUE	FALSE	FALSE
SSX2IP	0.353487395	3.395063438	0.000200491	0.009221728	TRUE	FALSE	FALSE
SORL1	-0.289503613	6.294723827	0.00020228	0.009283737	TRUE	FALSE	FALSE
TINAGL1	-0.185217087	8.580915578	0.000203006	0.009296778	TRUE	FALSE	FALSE
ZRANB2	0.270015693	6.385791478	0.000203978	0.009312192	TRUE	FALSE	FALSE
PRKAR1B	-0.278946442	4.139525849	0.000204816	0.009312192	TRUE	FALSE	FALSE
GPRC5B	-0.296021736	3.636235036	0.00020488	0.009312192	TRUE	FALSE	FALSE
PSMD5-AS1	0.320287228	3.827203297	0.00020511	0.009312192	TRUE	FALSE	FALSE
PALLD	-0.21474408	7.053188213	0.000205757	0.009321447	TRUE	FALSE	FALSE
MME	-1.051056685	0.818184748	0.000206714	0.009344695	TRUE	FALSE	FALSE
GMEB2	-0.20805263	5.17775105	0.000207982	0.009381891	TRUE	FALSE	FALSE
UNC13D	-0.20512651	6.583398935	0.000209894	0.009446141	TRUE	FALSE	FALSE
METTL11B	2.485476006	-2.61058092	0.000210303	0.009446141	TRUE	TRUE	TRUE
CNGB1	0.34437338	3.030597406	0.000211567	0.0094827	TRUE	FALSE	FALSE
RP11-418J17.1	0.277056557	4.062218466	0.000212375	0.009498693	TRUE	FALSE	FALSE
SVIP	0.403961102	3.154024063	0.000212847	0.009499665	TRUE	FALSE	FALSE
TRPC1	0.35433408	3.525777994	0.000214457	0.009551288	TRUE	FALSE	FALSE
OSBPL3	-0.248879761	5.013913432	0.000217492	0.009666013	TRUE	FALSE	FALSE
SLTM	-0.252763654	6.093746825	0.000219989	0.00975638	TRUE	FALSE	FALSE
TPRXL	-0.424542177	2.559692614	0.00022349	0.00988815	TRUE	FALSE	FALSE
FGFR1	-0.187400532	9.209215798	0.000223899	0.00988815	TRUE	FALSE	FALSE
NUDT7	0.455673412	1.844511851	0.000228884	0.010074216	TRUE	FALSE	FALSE
HSPA2	-0.220385318	7.120157434	0.000229068	0.010074216	TRUE	FALSE	FALSE
ALDH3B2	-0.247804191	4.848096102	0.000230638	0.010122125	TRUE	FALSE	FALSE
GJA5	-0.43539294	3.481991765	0.000231214	0.010126294	TRUE	FALSE	FALSE
RP5-1148A21.3	0.597149908	1.119951778	0.000237207	0.010366411	TRUE	FALSE	FALSE
CCND1	-0.266027406	6.66873977	0.00023768	0.010366411	TRUE	FALSE	FALSE
DUSP7	-0.307112962	5.988266747	0.000242546	0.01055677	TRUE	FALSE	FALSE
MTMR11	-0.329079803	4.32024329	0.000243503	0.010576562	TRUE	FALSE	FALSE
TUFT1	-0.19065883	6.827201158	0.000247662	0.010735097	TRUE	FALSE	FALSE
SPAG4	-0.229135445	5.059356013	0.000248637	0.010755201	TRUE	FALSE	FALSE
IGIP	0.378945922	3.04359096	0.000249407	0.010766404	TRUE	FALSE	FALSE
MYCN	-0.203822716	8.344992211	0.000250229	0.010779792	TRUE	FALSE	FALSE
CD55	-0.186621855	9.032212012	0.00025493	0.010959895	TRUE	FALSE	FALSE
C3	-0.377512297	3.662035968	0.000256879	0.011021222	TRUE	FALSE	FALSE
CUTA	1.582924568	3.230797265	0.000260027	0.011133615	TRUE	TRUE	TRUE
CD53	-1.33792677	-2.243835649	0.000263746	0.011269911	TRUE	TRUE	FALSE
TGM1	-0.285392286	4.802052662	0.000269523	0.011493481	TRUE	FALSE	FALSE
PPM1M	0.44271255	2.458111582	0.000272296	0.011588276	TRUE	FALSE	FALSE
SYT17	-0.244982862	4.516719392	0.000275797	0.011685435	TRUE	FALSE	FALSE
CDC42EP1	-0.332491706	4.363085087	0.00027609	0.011685435	TRUE	FALSE	FALSE
BEX3	-0.233744775	7.338350509	0.000276244	0.011685435	TRUE	FALSE	FALSE
RP11-481F24.3	-1.08938411	-1.142143273	0.000278497	0.011745992	TRUE	FALSE	FALSE
GCNT1	-0.207055955	5.971227429	0.00027879	0.011745992	TRUE	FALSE	FALSE
PLBD1-AS1	0.42308251	2.086324517	0.000289898	0.012156291	TRUE	FALSE	FALSE
ZNF44	-0.351485634	3.501227046	0.000290723	0.012156291	TRUE	FALSE	FALSE
MYBL1	0.638463636	1.145698414	0.000291678	0.012156291	TRUE	FALSE	FALSE
CTD-2008P7.9	-0.495829831	1.108700612	0.000291776	0.012156291	TRUE	FALSE	FALSE
RNF217	-0.265123831	5.050968079	0.000291777	0.012156291	TRUE	FALSE	FALSE
CNTRL	-0.247960139	5.658990487	0.000291991	0.012156291	TRUE	FALSE	FALSE
NUAK2	-0.217313502	5.789354564	0.000292601	0.012157677	TRUE	FALSE	FALSE
CACNA1D	-0.544008491	1.590005423	0.000293307	0.012162985	TRUE	FALSE	FALSE
CCDC14	0.234336716	5.292611059	0.000293999	0.012167751	TRUE	FALSE	FALSE
ADAMTS13	0.313701281	3.685947533	0.000295527	0.012193924	TRUE	FALSE	FALSE
NOTCH3	-0.227276007	7.616165574	0.000295789	0.012193924	TRUE	FALSE	FALSE
COTL1	-0.224488923	8.53613795	0.000297198	0.012209428	TRUE	FALSE	FALSE
FZD5	-0.190339652	9.044237336	0.000297324	0.012209428	TRUE	FALSE	FALSE
RIDA	0.374801154	3.134848476	0.000298066	0.012216069	TRUE	FALSE	FALSE
SH3PXD2A-AS1	-1.52285409	-2.651128272	0.000298673	0.01221717	TRUE	TRUE	TRUE
IL1RN	-3.066190144	-3.937335809	0.000301043	0.012268899	TRUE	TRUE	TRUE
LIG4	0.488920126	2.143193338	0.000301102	0.012268899	TRUE	FALSE	FALSE
WDR41	0.22461531	5.028672722	0.00030376	0.012329997	TRUE	FALSE	FALSE
TMEM91	-0.294679603	4.389555174	0.000303772	0.012329997	TRUE	FALSE	FALSE
GOLGA2	-0.204613769	7.747770447	0.00030495	0.012353986	TRUE	FALSE	FALSE
PPP1R36	-0.525325108	1.762717915	0.000307654	0.012439598	TRUE	FALSE	FALSE
NRN1L	-0.421414256	2.898877818	0.000311053	0.012552964	TRUE	FALSE	FALSE
ZNF277	0.307250137	3.704080028	0.000313107	0.012605967	TRUE	FALSE	FALSE
NIN	0.251136451	5.184783341	0.000313886	0.012605967	TRUE	FALSE	FALSE
C18orf54	0.248085869	4.194017011	0.000314875	0.012605967	TRUE	FALSE	FALSE
DHX29	0.275884068	4.916122816	0.00031501	0.012605967	TRUE	FALSE	FALSE
RP13-131K19.2	1.463377298	-1.988799565	0.000315359	0.012605967	TRUE	TRUE	FALSE
CLCN3	0.22577986	5.895926002	0.000317702	0.012669719	TRUE	FALSE	FALSE
SAMHD1	0.339920845	2.975024148	0.000318156	0.012669719	TRUE	FALSE	FALSE
CBLC	-0.227685518	4.795810336	0.000322333	0.012811806	TRUE	FALSE	FALSE
ZNF337-AS1	0.524193102	1.546003382	0.000324699	0.012868879	TRUE	FALSE	FALSE
MED15	-0.190544426	7.108799044	0.00032499	0.012868879	TRUE	FALSE	FALSE
MFSD4A	0.703401109	0.603459489	0.000327948	0.012939096	TRUE	FALSE	FALSE
RP11-54C4.3	0.403566057	2.077508068	0.000327992	0.012939096	TRUE	FALSE	FALSE
MGAT4A	-0.217270273	7.170443775	0.000334339	0.013164813	TRUE	FALSE	FALSE
HERC3	-0.252322311	5.922726762	0.000335074	0.013169163	TRUE	FALSE	FALSE
FAM210B	0.204396437	5.736519929	0.000337128	0.013225216	TRUE	FALSE	FALSE
DENND5A	-0.181863285	7.210064021	0.000340686	0.013318933	TRUE	FALSE	FALSE
FZD3	0.31406997	3.462174664	0.000341394	0.013318933	TRUE	FALSE	FALSE
TTC39C	-0.232868076	4.834538787	0.000341767	0.013318933	TRUE	FALSE	FALSE
CTC-501O10.1	-0.659345312	0.965215347	0.000342046	0.013318933	TRUE	FALSE	FALSE
RGS16	-0.206517328	7.270224007	0.000346001	0.013448075	TRUE	FALSE	FALSE
LY6D	-0.534843433	1.650028617	0.000350873	0.013612334	TRUE	FALSE	FALSE
FBXO5	0.258476531	3.946368678	0.000352662	0.013642056	TRUE	FALSE	FALSE
TTL	0.30642735	3.435614874	0.000352935	0.013642056	TRUE	FALSE	FALSE
NFYAP1	2.722526632	-3.919238972	0.000355964	0.013711429	TRUE	TRUE	TRUE
FGFR2	-0.191627695	7.161049195	0.000356031	0.013711429	TRUE	FALSE	FALSE
PSCA	-0.364579304	2.541799516	0.000358179	0.01376896	TRUE	FALSE	FALSE
CYP4F22	-0.562924388	2.00886549	0.000361374	0.013866512	TRUE	FALSE	FALSE
MDGA1	-0.379112168	2.33028774	0.000362603	0.013877952	TRUE	FALSE	FALSE
MAB21L3	-0.37513722	2.640329842	0.00036299	0.013877952	TRUE	FALSE	FALSE
LMCD1	-0.796048051	-0.650225029	0.0003643	0.01390281	TRUE	FALSE	FALSE
CRYAB	-0.556478634	1.117822126	0.000365705	0.013931163	TRUE	FALSE	FALSE
FAM160B2	-0.21547279	5.462672194	0.000367385	0.013969908	TRUE	FALSE	FALSE
RUSC2	-0.243093815	4.270804881	0.000373863	0.014190621	TRUE	FALSE	FALSE
PPFIBP2	-0.174086135	6.972187962	0.000375975	0.014245128	TRUE	FALSE	FALSE
TEX19	-0.363371606	2.44281196	0.000380817	0.014402679	TRUE	FALSE	FALSE
TMEM31	-0.323356656	4.14379903	0.000383313	0.014454387	TRUE	FALSE	FALSE
POMP	-0.22493899	5.965053976	0.000383557	0.014454387	TRUE	FALSE	FALSE
GYS1	-0.185922722	7.31755187	0.000391505	0.014727598	TRUE	FALSE	FALSE
AC005618.6	1.901796129	-2.656460423	0.000393787	0.014787004	TRUE	TRUE	TRUE
CHD3	-0.184411932	7.394937362	0.000397812	0.014911579	TRUE	FALSE	FALSE
KCNJ5	-0.386231374	2.273449937	0.00040039	0.014981537	TRUE	FALSE	FALSE
GALNT10	0.277009876	3.536364715	0.000403749	0.015080445	TRUE	FALSE	FALSE
STK10	-0.19313628	6.550143782	0.000405394	0.015114286	TRUE	FALSE	FALSE
RELT	-0.313633435	3.349285154	0.00040769	0.015114286	TRUE	FALSE	FALSE
MYC	-0.311503809	4.090272046	0.000407979	0.015114286	TRUE	FALSE	FALSE
RHPN2	-0.192018651	6.450232611	0.000408196	0.015114286	TRUE	FALSE	FALSE
KRT77	8.29650362	-3.257492239	0.000408414	0.015114286	TRUE	TRUE	TRUE
TBC1D32	0.478123642	2.006236096	0.00040896	0.015114286	TRUE	FALSE	FALSE
RP5-907C10.3	2.435232152	-3.002496042	0.000414592	0.015295625	TRUE	TRUE	TRUE
GMEB1	-0.228993464	4.53927624	0.00041987	0.015420241	TRUE	FALSE	FALSE
STARD8	-0.267851714	3.713459852	0.000419988	0.015420241	TRUE	FALSE	FALSE
C14orf80	0.318370959	3.264989866	0.000420166	0.015420241	TRUE	FALSE	FALSE
ZNF681	0.305635996	3.530912191	0.000422087	0.015448318	TRUE	FALSE	FALSE
SFTPD	-0.861266755	-0.545813742	0.000422398	0.015448318	TRUE	FALSE	FALSE
TUBA1A	0.478033138	6.350660799	0.000423275	0.015453564	TRUE	FALSE	FALSE
AP1S1	-0.190290242	7.320357837	0.00042797	0.015549172	TRUE	FALSE	FALSE
WNT9A	0.708265009	0.821081789	0.000428813	0.015549172	TRUE	FALSE	FALSE
ICA1	0.968662127	-0.626873559	0.000428897	0.015549172	TRUE	FALSE	FALSE
KCNK1	-0.188176758	6.892909754	0.000429548	0.015549172	TRUE	FALSE	FALSE
FNBP1	0.207601405	5.214443625	0.000429584	0.015549172	TRUE	FALSE	FALSE
MGLL	-0.193295821	6.194806544	0.000434068	0.015684507	TRUE	FALSE	FALSE
RP11-214O1.2	-0.452899398	3.241158367	0.000435212	0.015698919	TRUE	FALSE	FALSE
GALNT7	0.215256739	5.414898148	0.000438016	0.015773056	TRUE	FALSE	FALSE
SPPL2A	0.237561116	5.090588847	0.00044444	0.015977097	TRUE	FALSE	FALSE
FZD1	0.360596881	2.793854311	0.000445769	0.015997562	TRUE	FALSE	FALSE
PROCR	-0.204046025	4.807788096	0.000446799	0.016007266	TRUE	FALSE	FALSE
AC005546.2	-2.014861139	-3.165994897	0.000448642	0.016045997	TRUE	TRUE	TRUE
IL10	-1.962235157	-3.62286182	0.000451872	0.016134128	TRUE	TRUE	TRUE
KLHL6	2.400340367	-3.747462014	0.000453803	0.016163071	TRUE	TRUE	TRUE
POLR3D	-0.177322805	5.994847727	0.000454518	0.016163071	TRUE	FALSE	FALSE
