Symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Pval_threshold	FC1.2_threshold	FC1.5_threshold
AGA	874.833442	0.480587474	0.091232182	5.26774064	1.38E-07	9.13E-07	TRUE	FALSE	FALSE
BOD1L1	3404.708447	-0.27636908	0.073396336	-3.765434288	0.00016626	0.000662957	TRUE	FALSE	FALSE
MAT2B	5917.252774	0.216014307	0.049455051	4.367891679	1.25E-05	6.19E-05	TRUE	FALSE	FALSE
EDC4	9450.950867	-0.246058764	0.041788466	-5.888197991	3.90E-09	3.21E-08	TRUE	FALSE	FALSE
TRIO	30683.51658	-0.458967565	0.056984923	-8.054192997	8.00E-16	1.40E-14	TRUE	FALSE	FALSE
CLEC16A	1765.741218	0.370503397	0.068319093	5.423131121	5.86E-08	4.10E-07	TRUE	FALSE	FALSE
SKIV2L2	9642.237686	-0.192489463	0.066638031	-2.888582706	0.003869822	0.011470978	TRUE	FALSE	FALSE
ZFYVE16	3766.320571	0.316372489	0.071870776	4.401962857	1.07E-05	5.36E-05	TRUE	FALSE	FALSE
RAI14	7885.906322	-0.502333753	0.057149013	-8.789893741	1.50E-18	3.36E-17	TRUE	FALSE	FALSE
PHLPP2	325.9182571	1.28593653	0.137145381	9.376447945	6.82E-21	1.88E-19	TRUE	TRUE	FALSE
SPDL1	3385.192756	0.33179718	0.07377138	4.49764098	6.87E-06	3.54E-05	TRUE	FALSE	FALSE
STAU2	1773.631958	0.412888526	0.060808092	6.790025947	1.12E-11	1.28E-10	TRUE	FALSE	FALSE
PQLC2	1243.414555	0.453459226	0.078842007	5.751492682	8.85E-09	6.96E-08	TRUE	FALSE	FALSE
RTN4R	64.12278901	1.106313104	0.259545494	4.262501684	2.02E-05	9.58E-05	TRUE	FALSE	FALSE
INPP4A	8026.596919	-0.400247582	0.056668754	-7.062932432	1.63E-12	2.06E-11	TRUE	FALSE	FALSE
PSMA4	8844.216612	0.267558361	0.060108639	4.451246345	8.54E-06	4.34E-05	TRUE	FALSE	FALSE
LSG1	3527.535483	-0.156846497	0.05869579	-2.672193321	0.007535722	0.020702154	TRUE	FALSE	FALSE
THAP3	1231.131272	-0.340004026	0.071680838	-4.743304309	2.10E-06	1.16E-05	TRUE	FALSE	FALSE
RETSAT	2419.741119	0.195978151	0.060088175	3.261509464	0.001108207	0.003720684	TRUE	FALSE	FALSE
TG	24.49254816	-2.950571606	0.467280367	-6.314349616	2.71E-10	2.64E-09	TRUE	TRUE	TRUE
BARX2	345.9511795	-0.912112863	0.121285006	-7.520409111	5.46E-14	8.03E-13	TRUE	FALSE	FALSE
DCUN1D1	2225.263502	0.360801219	0.057734892	6.249275075	4.12E-10	3.90E-09	TRUE	FALSE	FALSE
TRIT1	3568.520779	-0.423500659	0.062672191	-6.757393546	1.40E-11	1.59E-10	TRUE	FALSE	FALSE
CUL7	880.6990776	-0.217936502	0.084638728	-2.574902862	0.010026824	0.026581651	TRUE	FALSE	FALSE
CTNNA1	45483.76663	-0.343058075	0.046205767	-7.42457261	1.13E-13	1.60E-12	TRUE	FALSE	FALSE
PHKA2	7924.136297	-0.623009312	0.043858581	-14.20495814	8.54E-46	1.01E-43	TRUE	FALSE	FALSE
HSPA5	198773.6587	-0.283834273	0.054047966	-5.251525493	1.51E-07	9.92E-07	TRUE	FALSE	FALSE
DSG2	22455.03071	-0.179982739	0.059449522	-3.027488413	0.002465952	0.007653653	TRUE	FALSE	FALSE
GEMIN8	634.5869846	-0.286918868	0.099790569	-2.875210249	0.004037585	0.011907634	TRUE	FALSE	FALSE
OFD1	2026.662386	-0.256891686	0.063624928	-4.037594909	5.40E-05	0.000236396	TRUE	FALSE	FALSE
YTHDC2	5141.667783	0.197298683	0.053299631	3.701689481	0.000214169	0.000838889	TRUE	FALSE	FALSE
TPR	19991.1443	-0.282439121	0.06249995	-4.519029577	6.21E-06	3.22E-05	TRUE	FALSE	FALSE
DTNBP1	442.5157196	0.267379615	0.104101462	2.568452079	0.010215384	0.027004812	TRUE	FALSE	FALSE
C12orf4	2458.719604	0.182718551	0.067228689	2.717865755	0.006570449	0.018397619	TRUE	FALSE	FALSE
SCML1	37.89052895	1.490789034	0.34331521	4.342333204	1.41E-05	6.88E-05	TRUE	TRUE	FALSE
ARHGAP6	65.1492201	0.852723858	0.246615529	3.457705441	0.000544797	0.001947163	TRUE	FALSE	FALSE
USP28	4699.58984	-0.344884899	0.059202904	-5.825472718	5.70E-09	4.61E-08	TRUE	FALSE	FALSE
TSPAN17	3999.814868	0.646393166	0.062859089	10.2832093	8.39E-25	3.15E-23	TRUE	FALSE	FALSE
CC2D2A	190.4297986	-0.544324713	0.165000077	-3.298936117	0.00097052	0.003293141	TRUE	FALSE	FALSE
SNX29	1926.289123	0.250019105	0.068589186	3.645167999	0.000267217	0.001026743	TRUE	FALSE	FALSE
RSF1	3038.873662	-0.429301286	0.068381657	-6.278018167	3.43E-10	3.28E-09	TRUE	FALSE	FALSE
VPS13D	3767.408486	-0.20915557	0.065650318	-3.185903379	0.001443028	0.004713552	TRUE	FALSE	FALSE
CELF2	772.1224277	-0.652577387	0.089199724	-7.315912647	2.56E-13	3.49E-12	TRUE	FALSE	FALSE
FAM120A	14984.45193	-0.172184233	0.056226586	-3.062327709	0.002196229	0.006892092	TRUE	FALSE	FALSE
R3HDM1	5133.248066	-0.143520241	0.059932281	-2.394706808	0.01663366	0.041317501	TRUE	FALSE	FALSE
COL9A2	1300.073811	-0.78698839	0.075475154	-10.42711868	1.86E-25	7.35E-24	TRUE	FALSE	FALSE
ADAMTS6	75.27800672	1.554478376	0.256265433	6.065891762	1.31E-09	1.16E-08	TRUE	TRUE	TRUE
H6PD	5115.228001	0.446816351	0.056788315	7.868103695	3.60E-15	5.93E-14	TRUE	FALSE	FALSE
VAMP3	4323.944166	-0.128495242	0.053404076	-2.406094284	0.016124103	0.040193873	TRUE	FALSE	FALSE
EPN3	2544.879269	-0.390944622	0.067641306	-5.779672871	7.48E-09	5.95E-08	TRUE	FALSE	FALSE
LTBP1	1187.464277	0.605087878	0.082107212	7.369485113	1.71E-13	2.37E-12	TRUE	FALSE	FALSE
ARID1B	9199.137766	-0.239045561	0.060515721	-3.950139835	7.81E-05	0.000332389	TRUE	FALSE	FALSE
CLPTM1L	2062.773444	0.25409739	0.081106528	3.13288458	0.001730975	0.005553511	TRUE	FALSE	FALSE
NEDD4L	9798.12064	-0.699095808	0.058974738	-11.85415698	2.05E-32	1.23E-30	TRUE	FALSE	FALSE
HEXB	6614.844655	0.616416041	0.060565097	10.17774376	2.49E-24	9.17E-23	TRUE	FALSE	FALSE
ARHGEF5	4118.750049	-0.680209479	0.083136355	-8.181853553	2.80E-16	5.13E-15	TRUE	FALSE	FALSE
NFE2L3	20021.77657	-0.739927496	0.057478225	-12.8731793	6.37E-38	5.26E-36	TRUE	FALSE	FALSE
LIMA1	11934.66692	-0.586183796	0.050027557	-11.71721811	1.04E-31	5.90E-30	TRUE	FALSE	FALSE
LETMD1	4775.590426	0.26548667	0.050578799	5.248971407	1.53E-07	1.00E-06	TRUE	FALSE	FALSE
SLC4A8	43.08454211	-0.851414227	0.328364912	-2.592890396	0.00951731	0.025419413	TRUE	FALSE	FALSE
LAMC3	446.0774915	0.320140647	0.110193148	2.905268186	0.003669385	0.010940503	TRUE	FALSE	FALSE
MAPK9	3967.703859	0.234073382	0.056180489	4.166453295	3.09E-05	0.000141978	TRUE	FALSE	FALSE
COL23A1	653.0832912	0.352823469	0.107295442	3.288336035	0.001007815	0.003408337	TRUE	FALSE	FALSE
BCAR1	3652.987731	0.177069244	0.058914476	3.005530335	0.002651181	0.00816883	TRUE	FALSE	FALSE
HERPUD1	18750.44266	-0.773788088	0.072684083	-10.64590837	1.82E-26	7.78E-25	TRUE	FALSE	FALSE
HOMER3	473.8229241	0.284442253	0.10185768	2.79254596	0.005229504	0.014955773	TRUE	FALSE	FALSE
POLQ	2730.575524	0.131915375	0.055242384	2.387937766	0.016943211	0.041973843	TRUE	FALSE	FALSE
PIK3CB	15087.78334	-0.446149226	0.051800998	-8.612753496	7.13E-18	1.52E-16	TRUE	FALSE	FALSE
THOC3	10557.15272	-0.143718722	0.05303393	-2.709939132	0.006729556	0.01878102	TRUE	FALSE	FALSE
PLEKHA5	2828.011535	0.153096445	0.054857743	2.790790106	0.005257956	0.015032427	TRUE	FALSE	FALSE
PRSS8	78684.05204	-0.347612324	0.057404459	-6.055493451	1.40E-09	1.23E-08	TRUE	FALSE	FALSE
RRP12	4326.182182	-0.451573241	0.052222147	-8.647159658	5.28E-18	1.13E-16	TRUE	FALSE	FALSE
FNIP2	1256.252613	-0.319954427	0.104173101	-3.071372774	0.002130769	0.00670526	TRUE	FALSE	FALSE
MSMO1	4473.616926	0.445353107	0.049935689	8.91853339	4.73E-19	1.10E-17	TRUE	FALSE	FALSE
FOXN3	5915.893124	-0.650152878	0.064775155	-10.0370717	1.05E-23	3.68E-22	TRUE	FALSE	FALSE
AKR7A2	2878.756111	0.360801377	0.066785609	5.402382045	6.58E-08	4.58E-07	TRUE	FALSE	FALSE
MRTO4	2500.266808	-0.217792384	0.060429607	-3.604067492	0.000313276	0.001186047	TRUE	FALSE	FALSE
MCF2L2	80.6837841	1.3358828	0.244914394	5.454488712	4.91E-08	3.48E-07	TRUE	TRUE	FALSE
AP5M1	1229.362102	0.571009623	0.079471009	7.185131119	6.71E-13	8.80E-12	TRUE	FALSE	FALSE
TRAPPC3	4332.500537	0.293782769	0.066383168	4.425561138	9.62E-06	4.85E-05	TRUE	FALSE	FALSE
THRAP3	23227.42088	-0.28252441	0.05332491	-5.298169501	1.17E-07	7.83E-07	TRUE	FALSE	FALSE
PHPT1	19008.19967	-0.184622319	0.05893957	-3.132400195	0.001733834	0.005560672	TRUE	FALSE	FALSE
ENTPD2	2029.565377	-0.447581649	0.068172419	-6.565435887	5.19E-11	5.48E-10	TRUE	FALSE	FALSE
SDCCAG8	557.3944563	-0.756652128	0.299804945	-2.523814706	0.01160891	0.030190574	TRUE	FALSE	FALSE
PTPRN	78.6687107	-0.946361593	0.271672712	-3.483462084	0.000494973	0.001786006	TRUE	FALSE	FALSE
HHAT	1502.942966	0.441572906	0.065339907	6.758088959	1.40E-11	1.58E-10	TRUE	FALSE	FALSE
KIF1B	2753.700322	0.292606141	0.063509184	4.607304396	4.08E-06	2.17E-05	TRUE	FALSE	FALSE
TBC1D22A	6345.10206	-0.681565087	0.052389502	-13.00957363	1.08E-38	9.13E-37	TRUE	FALSE	FALSE
SYNE2	27803.97693	-0.32958673	0.068149261	-4.836248048	1.32E-06	7.54E-06	TRUE	FALSE	FALSE
ATP9A	123.6413571	-1.053638453	0.188964485	-5.575854393	2.46E-08	1.82E-07	TRUE	FALSE	FALSE
FAM168A	3809.997168	-0.202215819	0.071942544	-2.810796052	0.00494191	0.014240752	TRUE	FALSE	FALSE
RELT	921.4762066	-0.580511175	0.083365368	-6.963457197	3.32E-12	4.04E-11	TRUE	FALSE	FALSE
SZRD1	10639.06348	0.117784909	0.05081545	2.317895645	0.020454993	0.049400372	TRUE	FALSE	FALSE
CUL1	7477.705987	-0.231229137	0.049470313	-4.674098953	2.95E-06	1.60E-05	TRUE	FALSE	FALSE
FAM114A2	1280.146505	0.515047045	0.099092061	5.197662062	2.02E-07	1.30E-06	TRUE	FALSE	FALSE
CYFIP2	30091.91292	-0.29013224	0.041815556	-6.93838048	3.97E-12	4.78E-11	TRUE	FALSE	FALSE
TAB2	5855.002329	-0.194560498	0.055080687	-3.532281602	0.00041199	0.001516661	TRUE	FALSE	FALSE
GINM1	3054.711013	0.67353922	0.058299716	11.55304458	7.13E-31	3.83E-29	TRUE	FALSE	FALSE
EIF2AK2	7227.815776	-0.211512006	0.059018028	-3.583854192	0.000338561	0.001273594	TRUE	FALSE	FALSE
USP36	5234.668092	-0.451961703	0.050896433	-8.880027034	6.68E-19	1.54E-17	TRUE	FALSE	FALSE
KMT2C	16153.95739	-0.744787956	0.071612155	-10.40030085	2.47E-25	9.67E-24	TRUE	FALSE	FALSE
MRPL43	4257.332996	-0.220003776	0.051420745	-4.278502283	1.88E-05	8.96E-05	TRUE	FALSE	FALSE
HPF1	1036.739952	0.577254063	0.098057572	5.886889207	3.94E-09	3.24E-08	TRUE	FALSE	FALSE
IL17RB	404.7797486	-0.29408524	0.110133907	-2.670251596	0.007579443	0.020816651	TRUE	FALSE	FALSE
GYG2	9857.701021	-0.449836854	0.045886166	-9.803321761	1.09E-22	3.49E-21	TRUE	FALSE	FALSE
DCBLD2	5232.60493	0.191155739	0.058762858	3.253002749	0.001141924	0.003816903	TRUE	FALSE	FALSE
PKP2	26.88079346	-0.971068485	0.381200692	-2.547394338	0.010853071	0.028494032	TRUE	FALSE	FALSE
ATG5	1800.038808	0.290819786	0.068304107	4.257720332	2.07E-05	9.76E-05	TRUE	FALSE	FALSE
TMCC3	15229.67072	-0.15123407	0.046821924	-3.229984075	0.001237971	0.004105615	TRUE	FALSE	FALSE
MTA3	8605.845949	-0.325802759	0.050176767	-6.493099828	8.41E-11	8.69E-10	TRUE	FALSE	FALSE
USP13	3283.909429	-0.490543529	0.050221399	-9.767619698	1.55E-22	4.90E-21	TRUE	FALSE	FALSE
LAMC2	3289.590793	0.348989814	0.052974692	6.587859192	4.46E-11	4.76E-10	TRUE	FALSE	FALSE
CDK14	3658.952219	-0.690455013	0.04920079	-14.03341328	9.74E-45	1.09E-42	TRUE	FALSE	FALSE
PPP1R12A	8745.175123	-0.13048411	0.054188839	-2.407951736	0.016042302	0.040024236	TRUE	FALSE	FALSE
RASGRF1	3404.013177	-0.470217185	0.057336163	-8.201057736	2.38E-16	4.41E-15	TRUE	FALSE	FALSE
CROCC	762.0803097	0.387684538	0.10068601	3.850431051	0.00011791	0.000485852	TRUE	FALSE	FALSE
ZC3H11A	20407.26976	-0.331696722	0.044884941	-7.389933362	1.47E-13	2.05E-12	TRUE	FALSE	FALSE
YIPF1	1794.047753	0.435145604	0.060121852	7.237727903	4.56E-13	6.08E-12	TRUE	FALSE	FALSE
NDC1	10947.63971	-0.11504188	0.040860287	-2.815493707	0.004870235	0.014064046	TRUE	FALSE	FALSE
DGKG	17.78780809	-1.602082034	0.51177723	-3.130428513	0.001745515	0.005593993	TRUE	TRUE	TRUE
PARP12	876.5989442	0.837751569	0.085823357	9.761346992	1.65E-22	5.19E-21	TRUE	FALSE	FALSE
ALDH18A1	13538.09032	-0.26819689	0.049199527	-5.451208666	5.00E-08	3.53E-07	TRUE	FALSE	FALSE
GATB	1743.996519	-0.272304238	0.060205429	-4.52291835	6.10E-06	3.17E-05	TRUE	FALSE	FALSE
MXD1	2676.273951	-0.724197648	0.061745662	-11.72872103	9.08E-32	5.17E-30	TRUE	FALSE	FALSE
CDK17	4795.540007	-0.354683316	0.061707233	-5.747840259	9.04E-09	7.09E-08	TRUE	FALSE	FALSE
DNAJC25	775.1643289	-0.281615243	0.085022658	-3.312237594	0.000925529	0.003153081	TRUE	FALSE	FALSE
SLC2A3	456837.1084	-0.429520553	0.050871392	-8.443263155	3.09E-17	6.25E-16	TRUE	FALSE	FALSE
PSD	179.4595749	0.871667124	0.156813732	5.558614737	2.72E-08	1.99E-07	TRUE	FALSE	FALSE
YBX3	36072.23815	-0.522847294	0.046059227	-11.35162982	7.28E-30	3.75E-28	TRUE	FALSE	FALSE
CCAR1	6008.879068	-0.148453603	0.057190692	-2.595765099	0.009438056	0.025230889	TRUE	FALSE	FALSE
OGFR	5749.615645	0.188620207	0.051666116	3.650752568	0.000261473	0.001007522	TRUE	FALSE	FALSE
PTPRU	14917.32503	-0.169390429	0.049981387	-3.389070217	0.0007013	0.002448963	TRUE	FALSE	FALSE
RIMBP2	13.3038657	-1.50918797	0.552459081	-2.731764253	0.00629962	0.017714747	TRUE	TRUE	TRUE
MPC1	704.7932041	0.599414763	0.097091972	6.173679953	6.67E-10	6.15E-09	TRUE	FALSE	FALSE
BCAT1	13842.31459	-0.442950846	0.051137271	-8.661996241	4.64E-18	1.00E-16	TRUE	FALSE	FALSE
LZTS1	37.03173259	-1.556952011	0.388556164	-4.007019203	6.15E-05	0.000266238	TRUE	TRUE	TRUE
PRDM6	1012.273703	-0.203044785	0.079381052	-2.557849498	0.010532166	0.027744463	TRUE	FALSE	FALSE
SPAG4	3019.126524	-0.451598586	0.059969881	-7.530423265	5.06E-14	7.47E-13	TRUE	FALSE	FALSE
SFSWAP	8032.779365	-0.209528947	0.048641868	-4.307584272	1.65E-05	7.94E-05	TRUE	FALSE	FALSE
CDH3	3159.630824	0.377193426	0.060730619	6.210926753	5.27E-10	4.91E-09	TRUE	FALSE	FALSE
ARSF	98.36836019	-1.924647833	0.239144201	-8.048064003	8.41E-16	1.46E-14	TRUE	TRUE	TRUE
LTK	696.8316113	0.348364518	0.085256375	4.086081741	4.39E-05	0.00019538	TRUE	FALSE	FALSE
MRPS24	4960.38488	-0.206995617	0.054286089	-3.813050851	0.000137262	0.000557919	TRUE	FALSE	FALSE
ELMO2	644.2428379	0.529246001	0.088930022	5.951263549	2.66E-09	2.25E-08	TRUE	FALSE	FALSE
VMP1	10341.96679	0.198314046	0.052824613	3.754197794	0.000173898	0.000690843	TRUE	FALSE	FALSE
APPBP2	3160.616808	0.192970622	0.059190953	3.260137081	0.001113584	0.003733813	TRUE	FALSE	FALSE
POLD1	6874.734308	-0.120097668	0.048673304	-2.467423812	0.013608918	0.034631611	TRUE	FALSE	FALSE
SEZ6	17.63496463	-1.438898386	0.529433315	-2.717808543	0.006571585	0.018398272	TRUE	TRUE	FALSE
EIF4B	87926.165	-0.354193431	0.041034181	-8.631668112	6.05E-18	1.29E-16	TRUE	FALSE	FALSE
GLTSCR1	3051.515684	-0.341690006	0.061935705	-5.516850185	3.45E-08	2.49E-07	TRUE	FALSE	FALSE
U2AF2	21907.51395	-0.267875137	0.042753981	-6.265501628	3.72E-10	3.55E-09	TRUE	FALSE	FALSE
EPN1	15834.23209	-0.287203865	0.064933062	-4.42307599	9.73E-06	4.89E-05	TRUE	FALSE	FALSE
AHRR	11744.41507	-0.531558631	0.050778193	-10.46824634	1.21E-25	4.84E-24	TRUE	FALSE	FALSE
ZNF275	1735.896544	-0.298306934	0.072688823	-4.103890033	4.06E-05	0.000182256	TRUE	FALSE	FALSE
MTMR1	8984.206071	-0.472380676	0.050154763	-9.418461017	4.58E-21	1.29E-19	TRUE	FALSE	FALSE
GPC1	12273.90861	0.280876015	0.051431082	5.461211468	4.73E-08	3.36E-07	TRUE	FALSE	FALSE
ADCK1	522.9603399	0.545054727	0.092752872	5.876418841	4.19E-09	3.43E-08	TRUE	FALSE	FALSE
HAGH	2257.248689	0.310399436	0.064264724	4.830012753	1.37E-06	7.77E-06	TRUE	FALSE	FALSE
CASP8	1042.724	0.695115559	0.073626305	9.441130543	3.69E-21	1.05E-19	TRUE	FALSE	FALSE
ASUN	4240.710173	-0.199118174	0.073306258	-2.716250684	0.00660259	0.018472385	TRUE	FALSE	FALSE
SPA17	719.7002079	0.70098858	0.098256944	7.134239583	9.73E-13	1.25E-11	TRUE	FALSE	FALSE
ST3GAL6	3545.713114	-0.710140151	0.056827672	-12.49637949	7.81E-36	5.73E-34	TRUE	FALSE	FALSE
ATP2C2	1027.469185	-0.476039629	0.078969893	-6.028115389	1.66E-09	1.45E-08	TRUE	FALSE	FALSE
CDON	395.4601677	0.503374726	0.112843103	4.46083734	8.16E-06	4.17E-05	TRUE	FALSE	FALSE
TNPO3	7255.439764	-0.360498025	0.058910672	-6.119401039	9.39E-10	8.52E-09	TRUE	FALSE	FALSE
SUGP2	10366.19372	0.154304028	0.04864458	3.172070337	0.001513563	0.004920289	TRUE	FALSE	FALSE
SLC12A2	1491.624444	0.373203074	0.07345528	5.080684117	3.76E-07	2.34E-06	TRUE	FALSE	FALSE
CNN2	11324.89672	-0.14645767	0.056421751	-2.595766128	0.009438028	0.025230889	TRUE	FALSE	FALSE
BTBD1	1998.351517	0.282084391	0.061076929	4.618509735	3.87E-06	2.07E-05	TRUE	FALSE	FALSE
FAR2	390.0126825	-0.650680061	0.108266137	-6.010005334	1.86E-09	1.60E-08	TRUE	FALSE	FALSE
PMS1	1604.191386	0.186169635	0.060621272	3.071028199	0.00213323	0.006710457	TRUE	FALSE	FALSE
AP3D1	19492.34134	-0.224685811	0.050862793	-4.417488669	9.99E-06	5.02E-05	TRUE	FALSE	FALSE
ZNF76	2410.451537	0.23281366	0.058001734	4.013908615	5.97E-05	0.000259077	TRUE	FALSE	FALSE
UHRF1BP1	3716.554101	-0.415674764	0.06743467	-6.16411058	7.09E-10	6.52E-09	TRUE	FALSE	FALSE
GNAI3	11207.19244	-0.121196263	0.049411649	-2.452787251	0.014175415	0.035898366	TRUE	FALSE	FALSE
IPO5	21066.03186	-0.124231991	0.044720212	-2.777983044	0.005469747	0.015565877	TRUE	FALSE	FALSE
WDR18	6915.487695	-0.516097903	0.052877262	-9.760299326	1.67E-22	5.24E-21	TRUE	FALSE	FALSE
TRAM2	18065.78359	-0.324373527	0.060135847	-5.394012754	6.89E-08	4.79E-07	TRUE	FALSE	FALSE
NTN1	9217.706716	-0.871003727	0.051720894	-16.84046158	1.23E-63	3.69E-61	TRUE	FALSE	FALSE
GLP2R	179.698374	0.432211944	0.163155939	2.649072703	0.008071297	0.021977915	TRUE	FALSE	FALSE
ERBB3	23237.88895	-0.442783407	0.045014008	-9.83656916	7.83E-23	2.55E-21	TRUE	FALSE	FALSE
KARS	22428.39097	-0.3059584	0.042681818	-7.168354421	7.59E-13	9.85E-12	TRUE	FALSE	FALSE
ADAT1	1177.182815	0.519164053	0.079703932	6.513656705	7.33E-11	7.63E-10	TRUE	FALSE	FALSE
PDIA5	9719.800363	-0.244143311	0.049690072	-4.913321785	8.95E-07	5.24E-06	TRUE	FALSE	FALSE
TBC1D22B	5978.084622	-0.48686706	0.052910137	-9.201772766	3.52E-20	9.12E-19	TRUE	FALSE	FALSE
SPEN	8659.369286	-0.585691427	0.07896249	-7.41733735	1.19E-13	1.68E-12	TRUE	FALSE	FALSE
MAP2K4	2614.445887	0.257567167	0.060398697	4.264449091	2.00E-05	9.50E-05	TRUE	FALSE	FALSE
TMEM206	797.6595543	0.519629388	0.085069588	6.108286204	1.01E-09	9.10E-09	TRUE	FALSE	FALSE
COL17A1	12105.86526	-1.151148471	0.05476075	-21.02141532	4.18E-98	4.05E-95	TRUE	FALSE	FALSE
SEC61A2	391.7756073	0.749365567	0.11351553	6.601436563	4.07E-11	4.36E-10	TRUE	FALSE	FALSE
PRKCQ	428.1801036	-0.48425866	0.115582464	-4.189724324	2.79E-05	0.000129221	TRUE	FALSE	FALSE
ASB1	3851.131016	-0.1522211	0.049878012	-3.051867814	0.002274222	0.007107293	TRUE	FALSE	FALSE
TBC1D1	4341.331536	-0.346534901	0.060263135	-5.750362981	8.91E-09	7.00E-08	TRUE	FALSE	FALSE
MTHFD2	11411.81565	-0.721909057	0.137162798	-5.263154934	1.42E-07	9.34E-07	TRUE	FALSE	FALSE
SLC9A7	168.2144292	0.81224801	0.163899401	4.955771685	7.20E-07	4.29E-06	TRUE	FALSE	FALSE
FOXJ2	7626.249415	-0.189998313	0.056430949	-3.366916845	0.000760136	0.002637693	TRUE	FALSE	FALSE
YBX1	130385.2048	-0.216640085	0.055888809	-3.876269517	0.00010607	0.000440629	TRUE	FALSE	FALSE
ELAVL1	7014.752873	-0.125887641	0.048204126	-2.61155321	0.009013196	0.024224634	TRUE	FALSE	FALSE
DIP2B	13097.81227	-0.589812252	0.063416987	-9.300540444	1.40E-20	3.73E-19	TRUE	FALSE	FALSE
SMARCD1	11103.38672	-0.180236529	0.047316547	-3.809164845	0.000139437	0.000566139	TRUE	FALSE	FALSE
KDM4A	5354.635262	-0.142718334	0.054061686	-2.639916456	0.008292647	0.022529463	TRUE	FALSE	FALSE
NFYC	8667.099617	-0.39077856	0.055757258	-7.008568466	2.41E-12	2.98E-11	TRUE	FALSE	FALSE
ASPM	6891.232848	0.216970687	0.07018884	3.091241967	0.001993211	0.006306471	TRUE	FALSE	FALSE
ELOVL1	10730.32841	0.213445192	0.058699396	3.636241732	0.000276645	0.001060567	TRUE	FALSE	FALSE
GOLGA5	7228.561557	-0.364213882	0.065812874	-5.534082627	3.13E-08	2.27E-07	TRUE	FALSE	FALSE
FGFR2	12960.63319	-0.454345135	0.04950877	-9.177063727	4.43E-20	1.13E-18	TRUE	FALSE	FALSE
EML1	32.43198686	1.023753279	0.352531963	2.904001301	0.003684266	0.010980051	TRUE	FALSE	FALSE
KIF26A	3020.415845	0.409297763	0.056123488	7.292807007	3.04E-13	4.11E-12	TRUE	FALSE	FALSE
ZFAT	1758.966577	-0.719380851	0.067461882	-10.66351593	1.51E-26	6.48E-25	TRUE	FALSE	FALSE
STAG3	13986.47609	-0.153712295	0.046432595	-3.310439465	0.000931496	0.003171819	TRUE	FALSE	FALSE
FECH	1977.599489	0.339704419	0.061058591	5.563581061	2.64E-08	1.94E-07	TRUE	FALSE	FALSE
PFKP	63774.25479	-0.421088989	0.048595258	-8.66522792	4.51E-18	9.73E-17	TRUE	FALSE	FALSE
IDI1	1748.296951	0.357217564	0.073069268	4.888752441	1.01E-06	5.90E-06	TRUE	FALSE	FALSE
KLF6	7426.260265	-0.622216741	0.053985492	-11.5256287	9.80E-31	5.24E-29	TRUE	FALSE	FALSE
NEO1	1468.70956	0.751085813	0.07906114	9.500063029	2.10E-21	6.02E-20	TRUE	FALSE	FALSE
TNFRSF1A	6899.549738	-0.435903271	0.061927269	-7.038955162	1.94E-12	2.42E-11	TRUE	FALSE	FALSE
EVI5	1922.225591	0.167232537	0.062655894	2.669063146	0.007606315	0.020876384	TRUE	FALSE	FALSE
PKM	118310.7961	-0.422753653	0.047712315	-8.860472408	7.97E-19	1.82E-17	TRUE	FALSE	FALSE
DHX29	2730.112953	0.440632418	0.072273994	6.096693922	1.08E-09	9.71E-09	TRUE	FALSE	FALSE
METTL22	1805.539169	-0.225251073	0.067081163	-3.357888588	0.000785403	0.002718424	TRUE	FALSE	FALSE
TP53BP1	6419.953126	-0.17239279	0.054834146	-3.143894874	0.001667153	0.005370737	TRUE	FALSE	FALSE
PRKCZ	4779.102738	-0.230702046	0.050607016	-4.558696893	5.15E-06	2.70E-05	TRUE	FALSE	FALSE
IARS2	26437.99269	-0.178003099	0.044901493	-3.964302433	7.36E-05	0.000314509	TRUE	FALSE	FALSE
IDH3G	6436.156817	-0.341313066	0.055941975	-6.101198037	1.05E-09	9.48E-09	TRUE	FALSE	FALSE
ROGDI	983.6973103	1.008936227	0.095602487	10.55345164	4.90E-26	2.03E-24	TRUE	FALSE	FALSE
ATP2B3	29.83246625	-1.003602618	0.375966351	-2.669394789	0.007598808	0.020858589	TRUE	FALSE	FALSE
CBFB	3641.249604	0.255405658	0.050564087	5.051127625	4.39E-07	2.71E-06	TRUE	FALSE	FALSE
PDK3	2794.45826	-0.416738938	0.064784529	-6.432692264	1.25E-10	1.27E-09	TRUE	FALSE	FALSE
HYAL2	3626.279585	0.480286023	0.059653559	8.051255132	8.19E-16	1.43E-14	TRUE	FALSE	FALSE
HDAC4	1860.812626	-0.256336676	0.077315002	-3.315484318	0.000914845	0.003120334	TRUE	FALSE	FALSE
RASSF1	1470.999187	-0.276287143	0.062530043	-4.418470419	9.94E-06	5.00E-05	TRUE	FALSE	FALSE
IFI35	311.7738709	0.859021922	0.119136492	7.210401347	5.58E-13	7.37E-12	TRUE	FALSE	FALSE
COASY	7058.041208	-0.155409862	0.058433103	-2.659620195	0.007822881	0.021395843	TRUE	FALSE	FALSE
PLEKHH3	1521.507823	-0.28024361	0.083405397	-3.360017694	0.000779375	0.002699395	TRUE	FALSE	FALSE
